tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker
317,wave_jetski89,0,-269,726,0,0,5,0,0,4,1805,17,40,17,0,0,100
318,wave_jetski89,0,-269,727,0,0,5,0,0,4,1835,18,40,18,0,0,100
319,wave_jetski89,0,-269,729,0,0,5,0,0,4,1865,19,40,18,0,0,100
320,wave_jetski89,0,-269,730,0,0,5,0,0,4,1895,20,41,19,0,0,100
321,wave_jetski89,0,-269,732,0,0,5,0,0,4,1925,21,41,20,0,0,100
322,wave_jetski89,0,-269,733,0,0,5,0,0,4,1955,22,41,21,0,0,100
323,wave_jetski89,0,-270,735,0,0,5,0,0,4,1985,23,41,22,0,0,100
324,wave_jetski89,0,-270,736,0,0,5,0,0,4,2025,24,41,22,0,0,100
325,wave_jetski89,0,-270,738,0,0,5,0,0,4,2065,25,42,23,0,0,100
326,wave_jetski89,0,-270,739,0,0,5,0,0,4,2105,26,42,24,0,0,100
327,wave_jetski89,0,-270,741,0,0,5,0,0,4,2145,27,42,25,0,0,100
328,wave_jetski89,0,-270,742,0,0,5,0,0,4,2185,28,42,26,0,0,100
329,wave_jetski89,0,-270,744,0,0,5,0,0,4,2225,29,42,26,0,0,100
330,wave_jetski89,0,-270,745,0,0,5,0,0,4,2265,30,42,27,0,0,100
331,wave_jetski89,0,-270,747,0,0,5,0,0,4,2305,31,43,28,0,0,100
332,wave_jetski89,0,-270,748,0,0,5,0,0,4,2355,32,43,29,0,0,100
333,wave_jetski89,0,-270,750,0,0,5,0,0,4,2405,33,43,29,0,0,100
334,wave_jetski89,0,-270,751,0,0,5,0,0,4,2455,34,43,30,0,0,100
335,wave_jetski89,0,-270,753,0,0,5,0,0,4,2505,35,43,31,0,0,100
336,wave_jetski89,0,-270,754,0,0,5,0,0,4,2555,36,44,32,0,0,100
337,wave_jetski89,0,-270,756,0,0,5,0,0,4,2605,37,44,33,0,0,100
338,wave_jetski89,0,-270,757,0,0,5,0,0,4,2655,38,44,33,0,0,100
339,wave_jetski89,0,-270,759,0,0,5,0,0,4,2705,39,44,34,0,0,100
340,wave_jetski89,0,-270,760,0,0,5,0,0,4,2765,40,44,35,0,0,100
341,wave_jetski89,0,-270,762,0,0,5,0,0,4,2825,41,45,36,0,0,100
342,wave_jetski89,0,-270,764,0,0,5,0,0,4,2885,42,45,36,0,0,100
343,wave_jetski89,0,-270,765,0,0,5,0,0,4,2945,43,45,37,0,0,100
344,wave_jetski89,0,-270,767,0,0,5,0,0,4,3005,44,45,38,0,0,100
345,wave_jetski89,0,-270,768,0,0,5,0,0,4,3065,45,45,39,0,0,100
346,wave_jetski89,0,-270,770,0,0,5,0,0,4,3125,46,45,40,0,0,100
347,wave_jetski89,0,-269,771,0,0,5,0,0,4,3185,47,46,40,0,0,100
348,wave_jetski89,0,-269,773,0,0,5,0,0,4,3255,48,46,41,0,0,100
349,wave_jetski89,0,-269,774,0,0,5,0,0,4,3325,49,46,42,0,0,100
350,wave_jetski89,0,-269,776,0,0,5,0,0,4,3395,50,46,43,0,0,100
351,wave_jetski89,0,-269,777,0,0,5,0,0,4,3465,51,46,43,0,0,100
352,wave_jetski89,0,-269,779,0,0,5,0,0,4,3535,52,47,44,0,0,100
353,wave_jetski89,0,-269,780,0,0,5,0,0,4,3605,53,47,45,0,0,100
354,wave_jetski89,0,-269,782,0,0,5,0,0,4,3675,54,47,46,0,0,100
355,wave_jetski89,0,-269,783,0,0,5,0,0,4,3745,55,47,47,0,0,100
356,wave_jetski89,0,-269,785,0,0,5,0,0,4,3825,56,47,47,0,0,100
357,wave_jetski89,0,-269,786,0,0,5,0,0,4,3905,57,48,48,0,0,100
358,wave_jetski89,0,-269,788,0,0,5,0,0,4,3985,58,48,49,0,0,100
359,wave_jetski89,0,-269,789,0,0,5,0,0,4,4065,59,48,50,0,0,100
360,wave_jetski89,0,-269,791,0,0,5,0,0,4,4145,60,48,51,0,0,100
361,wave_jetski89,0,-269,792,0,0,5,0,0,4,4225,61,48,51,0,0,100
362,wave_jetski89,0,-269,794,0,0,5,0,0,4,4305,62,48,52,0,0,100
363,wave_jetski89,0,-269,795,0,0,5,0,0,4,4385,63,49,53,0,0,100
364,wave_jetski89,0,-269,797,0,0,5,0,0,4,4465,64,49,54,0,0,100
365,wave_jetski89,0,-269,798,0,0,5,0,0,4,4545,65,49,54,0,0,100
366,wave_jetski89,0,-269,800,0,0,5,0,0,4,4625,66,49,55,0,0,100
367,wave_jetski89,0,-269,801,0,0,5,0,0,4,4705,67,49,56,0,0,100
368,wave_jetski89,0,-269,803,0,0,5,0,0,4,4785,68,50,57,0,0,100
369,wave_jetski89,0,-270,804,0,0,5,0,0,4,4865,69,50,58,0,0,100
370,wave_jetski89,0,-270,806,0,0,5,0,0,4,4945,70,50,58,0,0,100
371,wave_jetski89,0,-270,807,0,0,5,0,0,4,5025,71,50,59,0,0,100
372,wave_jetski89,0,-270,809,0,0,5,0,0,4,5105,72,50,60,0,0,100
373,wave_jetski89,0,-270,810,0,0,5,0,0,4,5185,73,51,61,0,0,100
374,wave_jetski89,0,-270,812,0,0,5,0,0,4,5265,74,51,61,0,0,100
375,wave_jetski89,0,-270,814,0,0,5,0,0,4,5345,75,51,62,0,0,100
376,wave_jetski89,0,-270,815,0,0,5,0,0,4,5425,76,51,63,0,0,100
377,wave_jetski89,0,-270,817,0,0,5,0,0,4,5505,77,51,64,0,0,100
378,wave_jetski89,0,-270,818,0,0,5,0,0,4,5585,78,51,65,0,0,100
379,wave_jetski89,0,-270,820,0,0,5,0,0,4,5665,79,52,65,0,0,100
380,wave_jetski89,0,-270,821,0,0,5,0,0,4,5745,80,52,66,0,0,100
381,wave_jetski89,0,-270,823,0,0,5,0,0,4,5825,81,52,67,0,0,100
382,wave_jetski89,0,-270,824,0,0,5,0,0,4,5905,82,52,68,0,0,100
383,wave_jetski89,0,-270,826,0,0,5,0,0,4,5985,83,52,68,0,0,100
384,wave_jetski89,0,-270,827,0,0,5,0,0,4,6065,84,53,69,0,0,100
385,wave_jetski89,0,-270,829,0,0,5,0,0,4,6145,85,53,70,0,0,100
386,wave_jetski89,0,-270,830,0,0,5,0,0,4,6225,86,53,71,0,0,100
387,wave_jetski89,0,-270,832,0,0,5,0,0,4,6305,87,53,72,0,0,100
388,wave_jetski89,0,-270,833,0,0,5,0,0,4,6385,88,53,72,0,0,100
389,wave_jetski89,0,-270,835,0,0,5,0,0,4,6465,89,54,73,0,0,100
390,wave_jetski89,0,-270,836,0,0,5,0,0,4,6465,89,54,73,0,0,100
391,wave_jetski89,0,-270,838,0,0,5,0,0,4,6465,89,54,73,0,0,100
392,wave_jetski89,0,-270,839,0,0,5,0,0,4,6465,89,54,73,0,0,100
393,wave_jetski89,0,-269,841,0,0,5,0,0,4,6465,89,54,73,0,0,100
394,wave_jetski89,0,-269,842,0,0,5,0,0,4,6465,89,54,73,0,0,100
395,wave_jetski89,0,-269,844,0,0,5,0,0,4,6465,89,55,73,0,0,100
396,wave_jetski89,0,-269,845,0,0,5,0,0,4,6465,89,55,73,0,0,100
397,wave_jetski89,0,-269,847,0,0,5,0,0,4,6465,89,55,73,0,0,100
398,wave_jetski89,0,-269,848,0,0,5,0,0,4,6465,89,55,73,0,0,100
399,wave_jetski89,0,-269,850,0,0,5,0,0,4,6465,89,55,73,0,0,100
400,wave_jetski89,0,-269,851,0,0,5,0,0,4,6465,89,56,73,0,0,100
401,wave_jetski89,0,-269,853,0,0,5,0,0,4,6465,89,56,73,0,0,100
402,wave_jetski89,0,-269,854,0,0,5,0,0,4,6465,89,56,73,0,0,100
403,wave_jetski89,0,-269,856,0,0,5,0,0,4,6465,89,56,73,0,0,100
404,wave_jetski89,0,-269,857,0,0,5,0,0,4,6465,89,56,73,0,0,100
405,wave_jetski89,0,-269,859,0,0,5,0,0,4,6465,89,57,73,0,0,100
406,wave_jetski89,0,-269,861,0,0,5,0,0,4,6465,89,57,73,0,0,100
407,wave_jetski89,0,-269,862,0,0,5,0,0,4,6465,89,57,73,0,0,100
408,wave_jetski89,0,-269,864,0,0,5,0,0,4,6465,89,57,73,0,0,100
409,wave_jetski89,0,-269,865,0,0,5,0,0,4,6465,89,57,73,0,0,100
410,wave_jetski89,0,-269,867,0,0,5,0,0,4,6465,89,57,73,0,0,100
411,wave_jetski89,0,-269,868,0,0,5,0,0,4,6465,89,58,73,0,0,100
412,wave_jetski89,0,-269,870,0,0,5,0,0,4,6465,89,58,73,0,0,100
413,wave_jetski89,0,-269,871,0,0,5,0,0,4,6465,89,58,73,0,0,100
414,wave_jetski89,0,-269,873,0,0,5,0,0,4,6465,89,58,73,0,0,100
415,wave_jetski89,0,-270,874,0,0,5,0,0,4,6465,89,58,73,0,0,100
416,wave_jetski89,0,-270,876,0,0,5,0,0,4,6465,89,59,73,0,0,100
417,wave_jetski89,0,-270,877,0,0,5,0,0,4,6465,89,59,73,0,0,100
418,wave_jetski89,0,-270,879,0,0,5,0,0,4,6465,89,59,73,0,0,100
419,wave_jetski89,0,-270,880,0,0,5,0,0,4,6465,89,59,73,0,0,100
420,wave_jetski89,0,-270,882,0,0,5,0,0,4,6465,89,59,73,0,0,100
421,wave_jetski89,0,-270,883,0,0,5,0,0,4,6465,89,60,73,0,0,100
422,wave_jetski89,0,-270,885,0,0,5,0,0,4,6465,89,60,73,0,0,100
423,wave_jetski89,0,-270,886,0,0,5,0,0,4,6465,89,60,73,0,0,100
424,wave_jetski89,0,-270,888,0,0,5,0,0,4,6465,89,60,73,0,0,100
425,wave_jetski89,0,-270,889,0,0,5,0,0,4,6465,89,60,73,0,0,100
426,wave_jetski89,0,-270,891,0,0,5,0,0,4,6465,89,60,73,0,0,100
427,wave_jetski89,0,-270,892,0,0,5,0,0,4,6465,89,61,73,0,0,100
428,wave_jetski89,0,-270,894,0,0,5,0,0,4,6465,89,61,73,0,0,100
429,wave_jetski89,0,-270,895,0,0,5,0,0,4,6465,89,61,73,0,0,100
430,wave_jetski89,0,-270,897,0,0,5,0,0,4,6465,89,61,73,0,0,100
431,wave_jetski89,0,-270,898,0,0,5,0,0,4,6465,89,61,73,0,0,100
432,wave_jetski89,0,-270,900,0,0,5,0,0,4,6465,89,62,73,0,0,100
433,wave_jetski89,0,-270,901,0,0,5,0,0,4,6465,89,62,73,0,0,100
434,wave_jetski89,0,-270,903,0,0,5,0,0,4,6465,89,62,73,0,0,100
435,wave_jetski89,0,-270,904,0,0,5,0,0,4,6465,89,62,73,0,0,100
436,wave_jetski89,0,-270,906,0,0,5,0,0,4,6465,89,62,73,0,0,100
437,wave_jetski89,0,-270,907,0,0,5,0,0,4,6465,89,63,73,0,0,100
438,wave_jetski89,0,-270,909,0,0,5,0,0,4,6465,89,63,73,0,0,100
439,wave_jetski89,0,-269,911,0,0,5,0,0,4,6465,89,63,73,0,0,100
440,wave_jetski89,0,-269,912,0,0,5,0,0,4,6465,89,63,73,0,0,100
441,wave_jetski89,0,-269,914,0,0,5,0,0,4,6465,89,63,73,0,0,100
442,wave_jetski89,0,-269,915,0,0,5,0,0,4,6465,89,63,73,0,0,100
443,wave_jetski89,0,-269,917,0,0,5,0,0,4,6465,89,64,73,0,0,100
444,wave_jetski89,0,-269,918,0,0,5,0,0,4,6465,89,64,73,0,0,100
445,wave_jetski89,0,-269,920,0,0,5,0,0,4,6465,89,64,73,0,0,100
446,wave_jetski89,0,-269,921,0,0,5,0,0,4,6465,89,64,73,0,0,100
447,wave_jetski89,0,-269,923,0,0,5,0,0,4,6465,89,64,73,0,0,100
448,wave_jetski89,0,-269,924,0,0,5,0,0,4,6465,89,65,73,0,0,100
449,wave_jetski89,0,-269,926,0,0,5,0,0,4,6465,89,65,73,0,0,100
450,wave_jetski89,0,-269,927,0,0,5,0,0,4,6465,89,65,73,0,0,100
451,wave_jetski89,0,-269,929,0,0,5,0,0,4,6465,89,65,73,0,0,100
452,wave_jetski89,0,-269,930,0,0,5,0,0,4,6465,89,65,73,0,0,100
453,wave_jetski89,0,-269,932,0,0,5,0,0,4,6465,0,66,73,0,0,100
454,wave_jetski89,0,-269,933,0,0,5,0,0,4,6465,0,66,73,0,0,100
455,wave_jetski89,0,-269,935,0,0,5,0,0,4,6465,0,66,73,0,0,100
456,wave_jetski89,0,-269,936,0,0,5,0,0,4,6465,0,66,73,0,0,100
457,wave_jetski89,0,-269,938,0,0,5,0,0,4,6465,0,66,73,0,0,100
458,wave_jetski89,0,-269,939,0,0,5,0,0,4,6465,0,66,73,0,0,100
459,wave_jetski89,0,-269,941,0,0,5,0,0,4,6465,0,67,73,0,0,100
460,wave_jetski89,0,-269,942,0,0,5,0,0,4,6465,0,67,73,0,0,100
461,wave_jetski89,0,-270,944,0,0,5,0,0,4,6465,0,67,73,0,0,100
462,wave_jetski89,0,-270,945,0,0,5,0,0,4,6465,0,67,73,0,0,100
463,wave_jetski89,0,-270,947,0,0,5,0,0,4,6465,0,67,73,0,0,100
464,wave_jetski89,0,-270,948,0,0,5,0,0,4,6465,0,68,73,0,0,100
465,wave_jetski89,0,-270,950,0,0,5,0,0,4,6465,0,68,73,0,0,100
466,wave_jetski89,0,-270,951,0,0,5,0,0,4,6465,0,68,73,0,0,100
467,wave_jetski89,0,-270,953,0,0,5,0,0,4,6465,0,68,73,0,0,100
468,wave_jetski89,0,-270,954,0,0,5,0,0,4,6465,0,68,73,0,0,100
469,wave_jetski89,0,-270,956,0,0,5,0,0,4,6465,0,69,73,0,0,100
470,wave_jetski89,0,-270,958,0,0,5,0,0,4,6465,0,69,73,0,0,100
471,wave_jetski89,0,-270,959,0,0,5,0,0,4,6465,0,69,73,0,0,100
472,wave_jetski89,0,-270,961,0,0,5,0,0,4,6465,0,69,73,0,0,100
473,wave_jetski89,0,-270,962,0,0,5,0,0,4,6465,0,69,73,0,0,100
474,wave_jetski89,0,-270,964,0,0,5,0,0,4,6465,0,69,73,0,0,100
475,wave_jetski89,0,-270,965,0,0,5,0,0,4,6465,0,70,73,0,0,100
476,wave_jetski89,0,-270,967,0,0,5,0,0,4,6465,0,70,73,0,0,100
477,wave_jetski89,0,-270,968,0,0,5,0,0,4,6465,0,70,73,0,0,100
478,wave_jetski89,0,-270,970,0,0,5,0,0,4,6465,0,70,73,0,0,100
479,wave_jetski89,0,-270,971,0,0,5,0,0,4,6465,0,70,73,0,0,100
480,wave_jetski89,0,-270,973,0,0,5,0,0,4,6465,0,71,73,0,0,100
481,wave_jetski89,0,-270,974,0,0,5,0,0,4,6465,0,71,73,0,0,100
482,wave_jetski89,0,-270,976,0,0,5,0,0,4,6465,0,71,73,0,0,100
483,wave_jetski89,0,-270,977,0,0,5,0,0,4,6465,0,71,73,0,0,100
484,wave_jetski89,0,-270,979,0,0,5,0,0,4,6465,0,71,73,0,0,100
485,wave_jetski89,0,-270,980,0,0,5,0,0,4,6465,0,72,73,0,0,100
486,wave_jetski89,0,-269,982,0,0,5,0,0,4,6465,0,72,73,0,0,100
487,wave_jetski89,0,-269,983,0,0,5,0,0,4,6465,0,72,73,0,0,100
488,wave_jetski89,0,-269,985,0,0,5,0,0,4,6465,0,72,73,0,0,100
489,wave_jetski89,0,-269,986,0,0,5,0,0,4,6465,0,72,73,0,0,100
490,wave_jetski89,0,-269,988,0,0,5,0,0,4,6465,0,72,73,0,0,100
491,wave_jetski89,0,-269,989,0,0,5,0,0,4,6465,0,73,73,0,0,100
492,wave_jetski89,0,-269,991,0,0,5,0,0,4,6465,0,73,73,0,0,100
493,wave_jetski89,0,-269,992,0,0,5,0,0,4,6465,0,73,73,0,0,100
494,wave_jetski89,0,-269,994,0,0,5,0,0,4,6465,0,73,73,0,0,100
495,wave_jetski89,0,-269,995,0,0,5,0,0,4,6465,0,73,73,0,0,100
496,wave_jetski89,0,-269,997,0,0,5,0,0,4,6465,0,74,73,0,0,100
497,wave_jetski89,0,-269,998,0,0,5,0,0,4,6465,0,74,73,0,0,100
498,wave_jetski89,0,-269,1000,0,0,5,0,0,4,6465,0,74,73,0,0,100
499,wave_jetski89,0,-269,1001,0,0,5,0,0,4,6465,0,74,73,0,0,100
500,wave_jetski89,0,-269,1003,0,0,5,0,0,4,6465,0,74,73,0,0,100
501,wave_jetski89,0,-269,1004,0,0,5,0,0,4,6465,0,75,73,0,0,100
502,wave_jetski89,0,-269,1006,0,0,5,0,0,4,6465,0,75,73,0,0,100
503,wave_jetski89,0,-269,1008,0,0,5,0,0,4,6465,0,75,73,0,0,100
504,wave_jetski89,0,-269,1009,0,0,5,0,0,4,6465,0,75,73,0,0,100
505,wave_jetski89,0,-269,1011,0,0,5,0,0,4,6465,0,75,73,0,0,100
506,wave_jetski89,0,-269,1012,0,0,5,0,0,4,6465,0,75,73,0,0,100
507,wave_jetski89,0,-269,1014,0,0,5,0,0,4,6465,0,76,73,0,0,100
508,wave_jetski89,0,-269,1015,0,0,5,0,0,4,6465,0,76,73,0,0,100
509,wave_jetski89,0,-270,1017,0,0,5,0,0,4,6465,0,76,73,0,0,100
510,wave_jetski89,0,-270,1018,0,0,5,0,0,4,6465,0,76,73,0,0,100
511,wave_jetski89,0,-270,1020,0,0,5,0,0,4,6465,0,76,73,0,0,100
512,wave_jetski89,0,-270,1021,0,0,5,0,0,4,6465,0,77,73,0,0,100
513,wave_jetski89,0,-270,1023,0,0,5,0,0,4,6465,0,77,73,0,0,100
514,wave_jetski89,0,-270,1024,0,0,5,0,0,4,6465,0,77,73,0,0,100
515,wave_jetski89,0,-270,1026,0,0,5,0,0,4,6465,0,77,73,0,0,100
516,wave_jetski89,0,-270,1027,0,0,5,0,0,4,6465,0,77,73,0,0,100
517,wave_jetski89,0,-270,1029,0,0,5,0,0,4,6465,0,78,73,0,0,100
518,wave_jetski89,0,-270,1030,0,0,5,0,0,4,6465,0,78,73,0,0,100
519,wave_jetski89,0,-270,1032,0,0,5,0,0,4,6465,0,78,73,0,0,100
520,wave_jetski89,0,-270,1033,0,0,5,0,0,4,6465,0,78,73,0,0,100
521,wave_jetski89,0,-270,1035,0,0,5,0,0,4,6465,0,78,73,0,0,100
522,wave_jetski89,0,-270,1036,0,0,5,0,0,4,6465,0,78,73,0,0,100
523,wave_jetski89,0,-270,1038,0,0,5,0,0,4,6465,0,79,73,0,0,100
524,wave_jetski89,0,-270,1039,0,0,5,0,0,4,6465,0,79,73,0,0,100
525,wave_jetski89,0,-270,1041,0,0,5,0,0,4,6465,0,79,73,0,0,100
526,wave_jetski89,0,-270,1042,0,0,5,0,0,4,6465,0,79,73,0,0,100
527,wave_jetski89,0,-270,1044,0,0,5,0,0,4,6465,0,79,73,0,0,100
528,wave_jetski89,0,-270,1045,0,0,5,0,0,4,6465,0,80,73,0,0,100
529,wave_jetski89,0,-270,1047,0,0,5,0,0,4,6465,0,80,73,0,0,100
530,wave_jetski89,0,-270,1048,0,0,5,0,0,4,6465,0,80,73,0,0,100
531,wave_jetski89,0,-270,1050,0,0,5,0,0,4,6465,0,80,73,0,0,100
532,wave_jetski89,0,-269,1051,0,0,5,0,0,4,6465,0,80,73,0,0,100
533,wave_jetski89,0,-269,1053,0,0,5,0,0,4,6465,0,81,73,0,0,100
534,wave_jetski89,0,-269,1055,0,0,5,0,0,4,6465,0,81,73,0,0,100
535,wave_jetski89,0,-269,1056,0,0,5,0,0,4,6465,0,81,73,0,0,100
536,wave_jetski89,0,-269,1058,0,0,5,0,0,4,6465,0,81,73,0,0,100
537,wave_jetski89,0,-269,1059,0,0,5,0,0,4,6465,0,81,73,0,0,100
538,wave_jetski89,0,-269,1061,0,0,5,0,0,4,6465,0,81,73,0,0,100
539,wave_jetski89,0,-269,1062,0,0,5,0,0,4,6465,0,82,73,0,0,100
540,wave_jetski89,0,-269,1064,0,0,5,0,0,4,6465,0,82,73,0,0,100
541,wave_jetski89,0,-269,1065,0,0,5,0,0,4,6465,0,82,73,0,0,100
542,wave_jetski89,0,-269,1067,0,0,5,0,0,4,6465,0,82,73,0,0,100
543,wave_jetski89,0,-269,1068,0,0,5,0,0,4,6465,0,82,73,0,0,100
544,wave_jetski89,0,-269,1070,0,0,5,0,0,4,6465,0,83,73,0,0,100
545,wave_jetski89,0,-269,1071,0,0,5,0,0,4,6465,0,83,73,0,0,100
546,wave_jetski89,0,-269,1073,0,0,5,0,0,4,6465,0,83,73,0,0,100
547,wave_jetski89,0,-269,1074,0,0,5,0,0,4,6465,0,83,73,0,0,100
548,wave_jetski89,0,-269,1076,0,0,5,0,0,4,6465,0,83,73,0,0,100
549,wave_jetski89,0,-269,1077,0,0,5,0,0,4,6465,0,84,73,0,0,100
550,wave_jetski89,0,-269,1079,0,0,5,0,0,4,6465,0,84,73,0,0,100
551,wave_jetski89,0,-269,1080,0,0,5,0,0,4,6465,0,84,73,0,0,100
552,wave_jetski89,0,-269,1082,0,0,5,0,0,4,6465,0,84,73,0,0,100
553,wave_jetski89,0,-269,1083,0,0,5,0,0,4,6465,0,84,73,0,0,100
554,wave_jetski89,0,-269,1085,0,0,5,0,0,4,6465,0,84,73,0,0,100
555,wave_jetski89,0,-270,1086,0,0,5,0,0,4,6465,0,85,73,0,0,100
556,wave_jetski89,0,-270,1088,0,0,5,0,0,4,6465,0,85,73,0,0,100
557,wave_jetski89,0,-270,1089,0,0,5,0,0,4,6465,0,85,73,0,0,100
558,wave_jetski89,0,-270,1091,0,0,5,0,0,4,6465,0,85,73,0,0,100
559,wave_jetski89,0,-270,1092,0,0,5,0,0,4,6465,0,85,73,0,0,100
560,wave_jetski89,0,-270,1094,0,0,5,0,0,4,6465,0,86,73,0,0,100
561,wave_jetski89,0,-270,1095,0,0,5,0,0,4,6475,1,86,74,0,0,100
562,wave_jetski89,0,-270,1097,0,0,5,0,0,4,6485,2,86,75,0,0,100
563,wave_jetski89,0,-270,1098,0,0,5,0,0,4,6495,3,86,76,0,0,100
564,wave_jetski89,0,-270,1100,0,0,5,0,0,4,6505,4,86,76,0,0,100
565,wave_jetski89,0,-270,1101,0,0,5,0,0,4,6515,5,87,77,0,0,100
566,wave_jetski89,0,-270,1103,0,0,5,0,0,4,6525,6,87,78,0,0,100
567,wave_jetski89,0,-270,1105,0,0,5,0,0,4,6535,7,87,79,0,0,100
568,wave_jetski89,0,-270,1106,0,0,5,0,0,4,6555,8,87,79,0,0,100
569,wave_jetski89,0,-270,1108,0,0,5,0,0,4,6575,9,87,80,0,0,100
570,wave_jetski89,0,-270,1109,0,0,5,0,0,4,6595,10,87,81,0,0,100
571,wave_jetski89,0,-270,1111,0,0,5,0,0,4,6615,11,88,82,0,0,100
572,wave_jetski89,0,-270,1112,0,0,5,0,0,4,6635,12,88,83,0,0,100
573,wave_jetski89,0,-270,1114,0,0,5,0,0,4,6655,13,88,83,0,0,100
574,wave_jetski89,0,-270,1115,0,0,5,0,0,4,6675,14,88,84,0,0,100
575,wave_jetski89,0,-270,1117,0,0,5,0,0,4,6695,15,88,85,0,0,100
576,wave_jetski89,0,-270,1118,0,0,5,0,0,4,6725,16,89,86,0,0,100
577,wave_jetski89,0,-270,1120,0,0,5,0,0,4,6755,17,89,86,0,0,100
578,wave_jetski89,0,-269,1121,0,0,5,0,0,4,6785,18,89,87,0,0,100
579,wave_jetski89,0,-269,1123,0,0,5,0,0,4,6815,19,89,88,0,0,100
580,wave_jetski89,0,-269,1124,0,0,5,0,0,4,6845,20,89,89,0,0,100
581,wave_jetski89,0,-269,1126,0,0,5,0,0,4,6875,21,90,90,0,0,100
582,wave_jetski89,0,-269,1127,0,0,5,0,0,4,6905,22,90,90,0,0,100
583,wave_jetski89,0,-269,1129,0,0,5,0,0,4,6935,23,90,91,0,0,100
584,wave_jetski89,0,-269,1130,0,0,5,0,0,4,6975,24,90,92,0,0,100
585,wave_jetski89,0,-269,1132,0,0,5,0,0,4,7015,25,90,93,0,0,100
586,wave_jetski89,0,-269,1133,0,0,5,0,0,4,7055,26,90,93,0,0,100
587,wave_jetski89,0,-269,1135,0,0,5,0,0,4,7095,27,91,94,0,0,100
588,wave_jetski89,0,-269,1136,0,0,5,0,0,4,7135,28,91,95,0,0,100
589,wave_jetski89,0,-269,1138,0,0,5,0,0,4,7175,29,91,96,0,0,100
590,wave_jetski89,0,-269,1139,0,0,5,0,0,4,7215,30,91,97,0,0,100
591,wave_jetski89,0,-269,1141,0,0,5,0,0,4,7255,31,91,97,0,0,100
592,wave_jetski89,0,-269,1142,0,0,5,0,0,4,7305,32,92,98,0,0,100
593,wave_jetski89,0,-269,1144,0,0,5,0,0,4,7355,33,92,99,0,0,100
594,wave_jetski89,0,-269,1145,0,0,5,0,0,4,7405,34,92,100,0,0,100
595,wave_jetski89,0,-269,1147,0,0,5,0,0,4,7455,35,92,100,0,0,100
596,wave_jetski89,0,-269,1148,0,0,5,0,0,4,7505,36,92,100,0,0,100
597,wave_jetski89,0,-269,1150,0,0,5,0,0,4,7555,37,93,100,0,0,100
598,wave_jetski89,0,-269,1152,0,0,5,0,0,4,7605,38,93,100,0,0,100
599,wave_jetski89,0,-269,1153,0,0,5,0,0,4,7655,39,93,100,0,0,100
600,wave_jetski89,0,-269,1155,0,0,5,0,0,4,7715,40,93,100,0,0,100
601,wave_jetski89,0,-270,1156,0,0,5,0,0,4,7775,41,93,100,0,0,100
602,wave_jetski89,0,-270,1158,0,0,5,0,0,4,7835,42,93,100,0,0,100
603,wave_jetski89,0,-270,1159,0,0,5,0,0,4,7895,43,94,100,0,0,100
604,wave_jetski89,0,-270,1161,0,0,5,0,0,4,7955,44,94,100,0,0,100
605,wave_jetski89,0,-270,1162,0,0,5,0,0,4,8015,45,94,100,0,0,100
606,wave_jetski89,0,-270,1164,0,0,5,0,0,4,8075,46,94,100,0,0,100
607,wave_jetski89,0,-270,1165,0,0,5,0,0,4,8135,47,94,100,0,0,100
608,wave_jetski89,0,-270,1167,0,0,5,0,0,4,8205,48,95,100,0,0,100
609,wave_jetski89,0,-270,1168,0,0,5,0,0,4,8275,49,95,100,0,0,100
610,wave_jetski89,0,-270,1170,0,0,5,0,0,4,8275,49,95,100,0,0,100
611,wave_jetski89,0,-270,1171,0,0,5,0,0,4,8275,49,95,100,0,0,100
612,wave_jetski89,0,-270,1173,0,0,5,0,0,4,8275,49,95,100,0,0,100
613,wave_jetski89,0,-270,1174,0,0,5,0,0,4,8275,49,96,100,0,0,100
614,wave_jetski89,0,-270,1176,0,0,5,0,0,4,8275,49,96,100,0,0,100
615,wave_jetski89,0,-270,1177,0,0,5,0,0,4,8275,49,96,100,0,0,100
616,wave_jetski89,0,-270,1179,0,0,5,0,0,4,8275,49,96,100,0,0,100
617,wave_jetski89,0,-270,1180,0,0,5,0,0,4,8275,49,96,100,0,0,100
618,wave_jetski89,0,-270,1182,0,0,5,0,0,4,8275,49,96,100,0,0,100
619,wave_jetski89,0,-270,1183,0,0,5,0,0,4,8275,49,97,100,0,0,100
620,wave_jetski89,0,-270,1185,0,0,5,0,0,4,8275,49,97,100,0,0,100
621,wave_jetski89,0,-270,1186,0,0,5,0,0,4,8275,49,97,100,0,0,100
622,wave_jetski89,0,-270,1188,0,0,5,0,0,4,8275,49,97,100,0,0,100
623,wave_jetski89,0,-270,1189,0,0,5,0,0,4,8275,49,97,100,0,0,100
624,wave_jetski89,0,-269,1191,0,0,5,0,0,4,8275,49,98,100,0,0,100
625,wave_jetski89,0,-269,1192,0,0,5,0,0,4,8275,49,98,100,0,0,100
626,wave_jetski89,0,-269,1194,0,0,5,0,0,4,8275,49,98,100,0,0,100
627,wave_jetski89,0,-269,1195,0,0,5,0,0,4,8275,49,98,100,0,0,100
628,wave_jetski89,0,-269,1197,0,0,5,0,0,4,8275,49,98,100,0,0,100
629,wave_jetski89,0,-269,1198,0,0,5,0,0,4,8275,49,99,100,0,0,100
