tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo
217,thunder_chopper89,128,-13,172,3,0,4,0,0,1,0,0,41,0,0,0,0,0,0,0,6869,999,981,80,0,0
218,thunder_chopper89,129,-13,173,3,0,4,0,0,1,0,0,40,0,0,0,0,0,0,0,6869,999,981,80,0,0
219,thunder_chopper89,130,-13,174,3,0,4,0,0,1,0,0,39,0,0,0,0,0,0,0,6869,999,981,80,0,0
220,thunder_chopper89,131,-13,176,3,0,4,0,0,1,0,0,38,0,0,0,0,0,0,0,6869,999,981,80,0,0
221,thunder_chopper89,132,-13,177,3,0,4,0,0,1,0,0,38,0,0,0,0,0,0,0,6869,999,981,80,0,0
222,thunder_chopper89,133,-13,178,3,0,4,0,0,1,0,0,37,0,0,0,0,0,0,0,6869,999,981,80,0,0
223,thunder_chopper89,134,-13,179,3,0,4,0,0,1,0,0,36,0,0,0,0,0,0,0,6869,999,981,80,0,0
224,thunder_chopper89,135,-13,180,3,0,4,0,0,1,0,0,36,0,0,0,0,0,0,0,6869,999,981,80,0,0
225,thunder_chopper89,136,-13,181,3,0,4,0,0,2,0,0,35,0,0,0,0,0,0,0,6869,999,980,80,0,0
226,thunder_chopper89,137,-13,183,3,0,4,0,0,1,0,0,34,0,0,0,0,0,0,0,6869,999,980,80,0,0
227,thunder_chopper89,138,-13,184,3,0,4,0,0,1,0,0,34,0,0,0,0,0,0,0,6869,999,980,80,0,0
228,thunder_chopper89,139,-13,185,3,0,4,0,0,1,0,0,33,0,0,0,0,0,0,0,6869,999,980,80,0,0
229,thunder_chopper89,140,-13,186,3,0,4,0,0,2,0,0,32,0,0,0,0,0,0,0,6869,999,979,80,0,0
230,thunder_chopper89,141,-13,187,3,0,4,0,0,0,0,0,32,0,0,0,0,0,0,0,6869,999,979,80,0,0
231,thunder_chopper89,142,-13,188,3,0,4,0,0,0,0,0,33,0,0,0,1,0,0,0,6864,999,979,80,0,0
232,thunder_chopper89,143,-13,189,3,0,4,0,0,0,0,0,33,0,0,0,1,0,0,0,6860,999,979,80,0,0
233,thunder_chopper89,144,-13,190,3,0,4,0,0,1,0,0,33,0,0,0,1,0,0,0,6856,999,978,80,0,0
234,thunder_chopper89,146,-13,191,3,0,3,0,0,0,0,0,33,0,0,0,2,0,0,0,6852,999,978,80,0,0
235,thunder_chopper89,147,-13,192,3,0,3,0,0,0,0,0,33,0,0,0,2,0,0,0,6848,999,978,80,0,0
236,thunder_chopper89,148,-13,194,3,0,3,0,0,0,0,0,34,0,0,0,3,0,0,0,6845,999,978,80,0,0
237,thunder_chopper89,149,-13,195,3,0,3,0,0,1,0,0,34,0,0,0,3,0,0,0,6841,999,977,80,0,0
238,thunder_chopper89,150,-13,195,3,0,3,0,0,0,0,0,34,0,0,0,3,0,0,0,6838,999,977,80,0,0
239,thunder_chopper89,151,-13,196,3,0,3,0,0,0,0,0,34,0,0,0,3,0,0,0,6835,999,977,80,0,0
240,thunder_chopper89,152,-13,197,3,0,3,0,0,0,0,0,34,0,0,0,4,0,0,0,6833,999,977,80,0,0
241,thunder_chopper89,153,-13,198,3,0,3,0,0,1,0,0,35,0,0,0,4,0,0,0,6830,999,976,80,0,0
242,thunder_chopper89,154,-13,199,3,0,3,0,0,0,0,0,35,0,0,0,4,0,0,0,6828,999,976,80,0,0
243,thunder_chopper89,155,-13,200,3,0,3,0,0,0,0,0,35,0,0,0,4,0,0,0,6826,999,976,80,0,0
244,thunder_chopper89,156,-13,201,3,0,3,0,0,0,0,0,35,0,0,0,5,0,0,0,6824,999,976,80,0,0
245,thunder_chopper89,157,-13,202,3,0,3,0,0,1,0,0,35,0,0,0,5,0,0,0,6822,999,975,80,0,0
246,thunder_chopper89,158,-13,203,3,0,3,0,0,0,0,0,35,0,0,0,5,0,0,0,6820,999,975,80,0,0
247,thunder_chopper89,159,-13,204,3,0,3,0,0,0,0,0,36,0,0,0,5,0,0,0,6818,999,975,80,0,0
248,thunder_chopper89,160,-13,205,3,0,3,0,0,0,0,0,36,0,0,0,5,0,0,0,6817,999,975,80,0,0
249,thunder_chopper89,161,-13,206,3,0,3,0,0,0,0,0,36,0,0,0,6,0,0,0,6815,999,975,80,0,0
250,thunder_chopper89,162,-13,206,3,0,3,0,0,0,0,0,36,0,0,0,6,0,0,0,6814,999,975,80,0,0
251,thunder_chopper89,163,-13,207,3,0,3,0,0,0,0,0,36,0,0,0,6,0,0,0,6813,999,975,80,0,0
252,thunder_chopper89,164,-13,208,3,0,3,0,0,0,0,0,37,0,0,0,6,0,0,0,6811,999,975,80,0,0
253,thunder_chopper89,165,-13,209,3,0,3,0,0,0,0,0,37,0,0,0,6,0,0,0,6810,999,975,80,0,0
254,thunder_chopper89,166,-13,210,3,0,3,0,0,0,0,0,37,0,0,0,6,0,0,0,6809,999,975,80,0,0
255,thunder_chopper89,167,-13,211,3,0,3,0,0,0,0,0,37,0,0,0,6,0,0,0,6808,999,975,80,0,0
256,thunder_chopper89,169,-13,212,3,0,3,0,0,0,0,0,37,0,0,0,6,0,0,0,6807,999,975,80,0,0
257,thunder_chopper89,170,-13,212,3,0,3,0,0,0,0,0,38,0,0,0,6,0,0,0,6806,999,975,80,0,0
258,thunder_chopper89,171,-13,213,3,0,3,0,0,0,0,0,38,0,0,0,7,0,0,0,6806,999,975,80,0,0
259,thunder_chopper89,172,-13,214,3,0,3,0,0,0,0,0,38,0,0,0,7,0,0,0,6805,999,975,80,0,0
260,thunder_chopper89,173,-13,215,3,0,3,0,0,0,0,0,38,0,0,0,7,0,0,0,6804,999,975,80,0,0
261,thunder_chopper89,173,-13,216,2,0,3,0,0,0,0,0,38,0,0,0,7,0,0,0,6804,999,975,80,0,0
262,thunder_chopper89,174,-13,217,2,0,3,0,0,0,0,0,38,0,0,0,7,0,0,0,6803,999,975,80,0,0
263,thunder_chopper89,175,-13,217,2,0,3,0,0,0,0,0,39,0,0,0,7,0,0,0,6802,999,975,80,0,0
264,thunder_chopper89,175,-13,218,1,0,3,0,0,0,0,0,39,0,0,0,7,0,0,0,6802,999,975,80,0,0
265,thunder_chopper89,175,-13,219,1,0,3,0,0,0,0,0,39,0,0,0,7,0,0,0,6801,999,975,80,0,0
266,thunder_chopper89,176,-13,220,1,0,3,0,0,0,0,0,39,0,0,0,7,0,0,0,6801,999,975,80,0,0
267,thunder_chopper89,176,-13,221,0,0,3,0,0,0,0,0,39,0,0,0,7,0,0,0,6800,999,975,80,0,0
268,thunder_chopper89,176,-13,221,0,0,3,0,0,0,0,0,40,0,0,0,7,0,0,0,6800,999,975,80,0,0
269,thunder_chopper89,176,-13,222,0,0,3,0,0,0,0,0,40,0,0,0,7,0,0,0,6799,999,975,80,0,0
270,thunder_chopper89,176,-13,223,0,0,3,0,0,0,0,0,40,0,0,0,7,0,0,0,6799,999,975,80,0,0
271,thunder_chopper89,176,-13,224,0,0,2,0,0,0,0,0,40,0,0,0,7,0,0,0,6799,999,975,80,0,0
272,thunder_chopper89,176,-13,225,0,0,2,0,0,0,0,0,40,0,0,0,7,0,0,0,6798,999,975,80,0,0
273,thunder_chopper89,176,-13,225,0,0,2,0,0,0,0,0,41,0,0,0,7,0,0,0,6798,999,975,80,0,0
274,thunder_chopper89,175,-13,226,0,0,2,0,0,0,0,0,41,0,0,0,7,0,0,0,6798,999,975,80,0,0
275,thunder_chopper89,175,-13,227,-1,0,2,0,0,0,0,0,41,0,0,0,7,0,0,0,6798,999,975,80,0,0
276,thunder_chopper89,175,-13,228,-1,0,2,0,0,0,0,0,41,0,0,0,7,0,0,0,6797,999,975,80,0,0
277,thunder_chopper89,174,-13,229,-1,0,2,0,0,0,0,0,41,0,0,0,7,0,0,0,6797,999,975,80,0,0
278,thunder_chopper89,174,-13,229,-1,0,2,0,0,0,0,0,41,0,0,0,7,0,0,0,6797,999,975,80,0,0
279,thunder_chopper89,173,-13,230,-1,0,2,0,0,0,0,0,42,0,0,0,7,0,0,0,6797,999,975,80,0,0
280,thunder_chopper89,173,-13,231,-1,0,2,0,0,0,0,0,42,0,0,0,7,0,0,0,6797,999,975,80,0,0
281,thunder_chopper89,172,-13,232,-2,0,2,0,0,0,0,0,42,0,0,0,7,0,0,0,6796,999,975,80,0,0
282,thunder_chopper89,172,-13,232,-2,0,2,0,0,0,0,0,42,0,0,0,7,0,0,0,6796,999,975,80,0,0
283,thunder_chopper89,171,-13,233,-2,0,2,0,0,0,0,0,42,0,0,0,8,0,0,0,6796,999,975,80,0,0
284,thunder_chopper89,170,-13,234,-2,0,2,0,0,0,0,0,43,0,0,0,8,0,0,0,6796,999,975,80,0,0
285,thunder_chopper89,170,-13,235,-2,0,2,0,0,0,0,0,43,0,0,0,8,0,0,0,6795,999,975,80,0,0
286,thunder_chopper89,169,-13,236,-2,0,2,0,0,0,0,0,43,0,0,0,8,0,0,0,6795,999,975,80,0,0
287,thunder_chopper89,168,-13,236,-2,0,2,0,0,0,0,0,43,0,0,0,8,0,0,0,6795,999,975,80,0,0
288,thunder_chopper89,168,-13,237,-2,0,2,0,0,0,0,0,43,0,0,0,8,0,0,0,6795,999,975,80,0,0
289,thunder_chopper89,167,-13,238,-2,0,2,0,0,0,0,0,44,0,0,0,8,0,0,0,6795,999,975,80,0,0
290,thunder_chopper89,166,-13,239,-2,0,2,0,0,0,0,0,44,0,0,0,8,0,0,0,6795,999,975,80,0,0
291,thunder_chopper89,165,-13,240,-2,0,2,0,0,0,0,0,44,0,0,0,8,0,0,0,6795,999,975,80,0,0
292,thunder_chopper89,165,-13,240,-3,0,2,0,0,0,0,0,44,0,0,0,8,0,0,0,6795,999,975,80,0,0
293,thunder_chopper89,164,-13,241,-3,0,2,0,0,0,0,0,44,0,0,0,8,0,0,0,6795,999,975,80,0,0
294,thunder_chopper89,163,-13,242,-3,0,2,0,0,0,0,0,44,0,0,0,8,0,0,0,6795,999,975,80,0,0
295,thunder_chopper89,162,-13,243,-3,0,2,0,0,0,0,0,45,0,0,0,8,0,0,0,6795,999,975,80,0,0
296,thunder_chopper89,161,-13,243,-3,0,2,0,0,0,0,0,45,0,0,0,8,0,0,0,6795,999,975,80,0,0
297,thunder_chopper89,160,-13,244,-3,0,2,0,0,0,0,0,45,0,0,0,8,0,0,0,6795,999,975,80,0,0
298,thunder_chopper89,159,-13,245,-3,0,2,0,0,0,0,0,45,0,0,0,8,0,0,0,6795,999,975,80,0,0
299,thunder_chopper89,158,-13,246,-3,0,2,0,0,0,0,0,45,0,0,0,8,0,0,0,6795,999,975,80,0,0
300,thunder_chopper89,158,-13,247,-3,0,2,0,0,1,0,0,46,0,0,0,8,0,0,0,6795,999,974,80,0,0
301,thunder_chopper89,157,-13,247,-3,0,2,0,0,0,0,0,46,0,0,0,8,0,0,0,6795,999,974,80,0,0
302,thunder_chopper89,156,-13,248,-3,0,2,0,0,0,0,0,46,0,0,0,8,0,0,0,6795,999,974,80,0,0
303,thunder_chopper89,155,-13,249,-3,0,2,0,0,0,0,0,46,0,0,0,8,0,0,0,6795,999,974,80,0,0
304,thunder_chopper89,154,-13,250,-3,0,2,0,0,1,0,0,46,0,0,0,8,0,0,0,6795,999,973,80,0,0
305,thunder_chopper89,153,-13,250,-3,0,2,0,0,0,0,0,47,0,0,0,8,0,0,0,6795,999,973,80,0,0
306,thunder_chopper89,152,-13,251,-3,0,2,0,0,0,0,0,47,0,0,0,8,0,0,0,6795,999,973,80,0,0
307,thunder_chopper89,151,-13,252,-3,0,2,0,0,0,0,0,47,0,0,0,8,0,0,0,6795,999,973,80,0,0
308,thunder_chopper89,150,-13,253,-3,0,2,0,0,1,0,0,47,0,0,0,8,0,0,0,6795,999,972,80,0,0
309,thunder_chopper89,149,-13,254,-3,0,2,0,0,0,0,0,47,0,0,0,8,0,0,0,6795,999,972,80,0,0
310,thunder_chopper89,148,-13,254,-3,0,2,0,0,0,0,0,47,0,0,0,8,0,0,0,6795,999,972,80,0,0
311,thunder_chopper89,147,-13,255,-3,0,2,0,0,0,0,0,48,0,0,0,8,0,0,0,6795,999,972,80,0,0
312,thunder_chopper89,146,-13,256,-3,0,2,0,0,1,0,0,48,0,0,0,8,0,0,0,6795,999,971,80,0,0
313,thunder_chopper89,145,-13,257,-3,0,2,0,0,0,0,0,48,0,0,0,8,0,0,0,6795,999,971,80,0,0
314,thunder_chopper89,144,-13,257,-3,0,2,0,0,0,0,0,48,0,0,0,8,0,0,0,6795,999,971,80,0,0
315,thunder_chopper89,143,-13,258,-3,0,2,0,0,0,0,0,48,0,0,0,8,0,0,0,6795,999,971,80,0,0
316,thunder_chopper89,142,-13,259,-3,0,2,0,0,1,0,0,49,0,0,0,8,0,0,0,6795,999,970,80,0,0
317,thunder_chopper89,141,-13,260,-3,0,2,0,0,0,0,0,49,0,0,0,8,0,0,0,6795,999,970,80,0,0
318,thunder_chopper89,140,-13,261,-3,0,2,0,0,1,0,0,49,0,0,0,8,0,0,0,6795,999,970,79,1,0
319,thunder_chopper89,139,-13,261,-3,0,2,0,0,0,0,0,49,0,0,0,8,0,0,0,6795,999,970,79,1,0
320,thunder_chopper89,138,-13,262,-3,0,2,0,0,1,0,0,49,0,0,0,8,0,0,0,6795,999,969,79,1,0
321,thunder_chopper89,137,-13,263,-3,0,2,0,0,0,0,0,50,0,0,0,8,0,0,0,6795,999,969,79,1,0
322,thunder_chopper89,136,-13,264,-3,0,2,0,0,0,0,0,50,0,0,0,8,0,0,0,6795,999,969,79,1,0
323,thunder_chopper89,135,-13,265,-3,0,2,0,0,0,0,0,50,0,0,0,8,0,0,0,6795,999,969,79,1,0
324,thunder_chopper89,134,-13,265,-3,0,2,0,0,0,0,0,50,0,0,0,8,0,0,0,6795,999,969,79,1,0
325,thunder_chopper89,133,-13,266,-3,0,2,0,0,0,0,0,50,0,0,0,8,0,0,0,6795,999,969,79,1,0
326,thunder_chopper89,132,-13,267,-3,0,2,0,0,0,0,0,50,0,0,0,8,0,0,0,6795,999,969,79,1,0
327,thunder_chopper89,131,-13,268,-3,0,2,0,0,0,0,0,51,0,0,0,8,0,0,0,6795,999,969,79,1,0
328,thunder_chopper89,130,-13,268,-3,0,2,0,0,0,0,0,51,0,0,0,8,0,0,0,6795,999,969,79,1,0
329,thunder_chopper89,129,-13,269,-3,0,2,0,0,0,0,0,51,0,0,0,8,0,0,0,6795,999,969,79,1,0
330,thunder_chopper89,128,-13,270,-3,0,2,0,0,0,0,0,51,0,0,0,8,0,0,0,6795,999,969,79,1,0
331,thunder_chopper89,127,-13,271,-3,0,2,0,0,0,0,0,51,0,0,0,8,0,0,0,6795,999,969,79,1,0
332,thunder_chopper89,126,-13,272,-3,0,2,0,0,0,0,0,52,0,0,0,8,0,0,0,6795,999,969,79,1,0
333,thunder_chopper89,125,-13,272,-3,0,2,0,0,0,0,0,52,0,0,0,8,0,0,0,6795,999,969,79,1,0
334,thunder_chopper89,124,-13,273,-3,0,2,0,0,0,0,0,52,0,0,0,8,0,0,0,6795,999,969,79,1,0
335,thunder_chopper89,123,-13,274,-3,0,2,0,0,0,0,0,52,0,0,0,8,0,0,0,6795,999,969,79,1,0
336,thunder_chopper89,122,-13,275,-3,0,2,0,0,0,0,0,52,0,0,0,8,0,0,0,6795,999,969,79,1,0
337,thunder_chopper89,121,-13,275,-3,0,2,0,0,0,0,0,53,0,0,0,8,0,0,0,6795,999,969,79,1,0
338,thunder_chopper89,120,-13,276,-3,0,2,0,0,0,0,0,53,0,0,0,8,0,0,0,6795,999,969,79,1,0
339,thunder_chopper89,119,-13,277,-3,0,2,0,0,0,0,0,53,0,0,0,8,0,0,0,6795,999,969,79,1,0
340,thunder_chopper89,118,-13,278,-3,0,2,0,0,0,0,0,53,0,0,0,8,0,0,0,6795,999,969,79,1,0
341,thunder_chopper89,116,-13,279,-3,0,2,0,0,0,0,0,53,0,0,0,8,0,0,0,6795,999,969,79,1,0
342,thunder_chopper89,115,-13,279,-3,0,2,0,0,0,0,0,53,0,0,0,8,0,0,0,6795,999,969,79,1,0
343,thunder_chopper89,114,-13,280,-3,0,2,0,0,0,0,0,54,0,0,0,8,0,0,0,6795,999,969,79,1,0
344,thunder_chopper89,113,-13,281,-3,0,2,0,0,0,0,0,54,0,0,0,8,0,0,0,6795,999,969,79,1,0
345,thunder_chopper89,112,-13,282,-3,0,2,0,0,0,0,0,54,0,0,0,8,0,0,0,6795,999,969,79,1,0
346,thunder_chopper89,111,-13,282,-3,0,2,0,0,0,0,0,54,0,0,0,8,0,0,0,6795,999,969,79,1,0
347,thunder_chopper89,110,-13,283,-3,0,2,0,0,0,0,0,54,0,0,0,8,0,0,0,6795,999,969,79,1,0
348,thunder_chopper89,109,-13,284,-3,0,2,0,0,0,0,0,55,0,0,0,8,0,0,0,6795,999,969,79,1,0
349,thunder_chopper89,108,-13,285,-3,0,2,0,0,0,0,0,55,0,0,0,8,0,0,0,6795,999,969,79,1,0
350,thunder_chopper89,107,-13,286,-3,0,2,0,0,0,0,0,55,0,0,0,8,0,0,0,6795,999,969,79,1,0
351,thunder_chopper89,106,-13,286,-3,0,2,0,0,0,0,0,55,0,0,0,8,0,0,0,6795,999,969,79,1,0
352,thunder_chopper89,105,-13,287,-3,0,2,0,0,0,0,0,55,0,0,0,8,0,0,0,6795,999,969,79,1,0
353,thunder_chopper89,104,-13,288,-3,0,2,0,0,0,0,0,56,0,0,0,8,0,0,0,6795,999,969,79,1,0
354,thunder_chopper89,103,-13,289,-3,0,2,0,0,0,0,0,56,0,0,0,8,0,0,0,6795,999,969,79,1,0
355,thunder_chopper89,102,-13,290,-3,0,2,0,0,0,0,0,56,0,0,0,8,0,0,0,6795,999,969,79,1,0
356,thunder_chopper89,101,-13,290,-3,0,2,0,0,0,0,0,56,0,0,0,8,0,0,0,6795,999,969,79,1,0
357,thunder_chopper89,100,-13,291,-3,0,2,0,0,0,0,0,56,0,0,0,8,0,0,0,6795,999,969,79,1,0
358,thunder_chopper89,99,-13,292,-3,0,2,0,0,0,0,0,56,0,0,0,8,0,0,0,6795,999,969,79,1,0
359,thunder_chopper89,98,-13,293,-3,0,2,0,0,0,0,0,57,0,0,0,8,0,0,0,6795,999,969,79,1,0
360,thunder_chopper89,97,-13,293,-3,0,2,0,0,0,0,0,57,0,0,0,8,0,0,0,6795,999,969,79,1,0
361,thunder_chopper89,96,-13,294,-3,0,2,0,0,0,0,0,57,0,0,0,8,0,0,0,6795,999,969,79,1,0
362,thunder_chopper89,95,-13,295,-3,0,2,0,0,0,0,0,57,0,0,0,8,0,0,0,6795,999,969,79,1,0
363,thunder_chopper89,93,-13,296,-3,0,2,0,0,0,0,0,57,0,0,0,8,0,0,0,6795,999,969,79,1,0
364,thunder_chopper89,92,-13,297,-3,0,2,0,0,0,0,0,58,0,0,0,8,0,0,0,6795,999,969,79,1,0
365,thunder_chopper89,91,-13,297,-3,0,2,0,0,0,0,0,58,0,0,0,8,0,0,0,6795,999,969,79,1,0
366,thunder_chopper89,90,-13,298,-3,0,2,0,0,0,0,0,58,0,0,0,8,0,0,0,6795,999,969,79,1,0
367,thunder_chopper89,89,-12,299,-3,0,2,0,0,0,0,0,58,0,0,0,8,0,0,0,6795,999,969,79,1,0
368,thunder_chopper89,88,-12,300,-3,0,2,0,0,0,0,0,58,0,0,0,8,0,0,0,6795,999,969,79,1,0
369,thunder_chopper89,87,-12,300,-3,0,2,0,0,0,0,0,59,0,0,0,8,0,0,0,6795,999,969,79,1,0
370,thunder_chopper89,86,-12,301,-3,0,2,0,0,0,0,0,59,0,0,0,8,0,0,0,6795,999,969,79,1,0
371,thunder_chopper89,85,-12,302,-3,0,2,0,0,0,0,0,59,0,0,0,8,0,0,0,6795,999,969,79,1,0
372,thunder_chopper89,84,-13,303,-3,0,2,0,0,0,0,0,59,0,0,0,8,0,0,0,6795,999,969,79,1,0
373,thunder_chopper89,83,-13,304,-3,0,2,0,0,0,0,0,59,0,0,0,8,0,0,0,6795,999,969,79,1,0
374,thunder_chopper89,82,-13,304,-3,0,2,0,0,0,0,0,59,0,0,0,8,0,0,0,6795,999,969,79,1,0
375,thunder_chopper89,81,-13,305,-3,0,2,0,0,2,0,0,60,0,0,0,8,0,0,0,6795,999,968,78,1,0
376,thunder_chopper89,80,-13,306,-3,0,2,0,0,0,0,0,60,0,0,0,8,0,0,0,6795,999,968,78,1,0
377,thunder_chopper89,79,-13,307,-3,0,2,0,0,0,0,0,60,0,0,0,8,0,0,0,6795,999,968,78,1,0
378,thunder_chopper89,78,-13,307,-3,0,2,0,0,0,0,0,60,0,0,0,8,0,0,0,6795,999,968,78,1,0
379,thunder_chopper89,77,-14,308,-3,0,2,0,0,1,0,0,60,0,0,0,8,0,0,0,6795,999,967,78,1,0
380,thunder_chopper89,76,-14,309,-3,0,2,0,0,0,0,0,61,0,0,0,8,0,0,0,6795,999,967,78,1,0
381,thunder_chopper89,75,-14,310,-3,0,2,0,0,0,0,0,61,0,0,0,8,0,0,0,6795,999,967,78,1,0
382,thunder_chopper89,74,-13,311,-3,0,2,0,0,0,0,0,61,0,0,0,8,0,0,0,6795,999,967,78,1,0
383,thunder_chopper89,73,-13,311,-3,0,2,0,0,1,0,0,61,0,0,0,8,0,0,0,6795,999,966,78,1,0
384,thunder_chopper89,71,-13,312,-3,0,2,0,0,0,0,0,61,0,0,0,8,0,0,0,6795,999,966,78,1,0
385,thunder_chopper89,70,-13,313,-3,0,2,0,0,0,0,0,62,0,0,0,8,0,0,0,6795,999,966,78,1,0
386,thunder_chopper89,69,-13,314,-3,0,2,0,0,0,0,0,62,0,0,0,8,0,0,0,6795,999,966,78,1,0
387,thunder_chopper89,68,-13,315,-3,0,2,0,0,1,0,0,62,0,0,0,8,0,0,0,6795,999,965,78,1,0
388,thunder_chopper89,67,-12,315,-3,0,2,0,0,0,0,0,62,0,0,0,8,0,0,0,6795,999,965,78,1,0
389,thunder_chopper89,66,-12,316,-3,0,2,0,0,0,0,0,62,0,0,0,8,0,0,0,6795,999,965,78,1,0
390,thunder_chopper89,65,-12,317,-3,0,2,0,0,0,0,0,62,0,0,0,8,0,0,0,6795,999,965,78,1,0
391,thunder_chopper89,64,-12,318,-3,0,2,0,0,1,0,0,63,0,0,0,8,0,0,0,6795,999,964,78,1,0
392,thunder_chopper89,63,-12,318,-3,0,2,0,0,0,0,0,63,0,0,0,8,0,0,0,6795,999,964,78,1,0
393,thunder_chopper89,62,-13,319,-3,0,2,0,0,1,0,0,63,0,0,0,8,0,0,0,6795,999,964,77,1,0
394,thunder_chopper89,61,-13,320,-3,0,2,0,0,0,0,0,63,0,0,0,8,0,0,0,6795,999,964,77,1,0
395,thunder_chopper89,60,-13,321,-3,0,2,0,0,1,0,0,63,0,0,0,8,0,0,0,6795,999,963,77,1,0
396,thunder_chopper89,59,-13,322,-3,0,2,0,0,0,0,0,64,0,0,0,8,0,0,0,6795,999,963,77,1,0
397,thunder_chopper89,58,-13,322,-3,0,2,0,0,0,0,0,64,0,0,0,8,0,0,0,6795,999,963,77,1,0
398,thunder_chopper89,57,-13,323,-3,0,2,0,0,0,0,0,64,0,0,0,8,0,0,0,6795,999,963,77,1,0
399,thunder_chopper89,56,-14,324,-3,0,2,0,0,0,0,0,64,0,0,0,8,0,0,0,6795,999,963,77,1,0
400,thunder_chopper89,55,-14,325,-3,0,2,0,0,0,0,0,64,0,0,0,8,0,0,0,6795,999,963,77,1,0
401,thunder_chopper89,54,-14,325,-3,0,2,0,0,0,0,0,65,0,0,0,8,0,0,0,6795,999,963,77,1,0
402,thunder_chopper89,53,-13,326,-3,0,2,0,0,0,0,0,65,0,0,0,8,0,0,0,6795,999,963,77,1,0
403,thunder_chopper89,52,-13,327,-3,0,2,0,0,0,0,0,65,0,0,0,8,0,0,0,6795,999,963,77,1,0
404,thunder_chopper89,51,-13,328,-3,0,2,0,0,0,0,0,65,0,0,0,8,0,0,0,6795,999,963,77,1,0
405,thunder_chopper89,49,-13,329,-3,0,2,0,0,0,0,0,65,0,0,0,8,0,0,0,6795,999,963,77,1,0
406,thunder_chopper89,48,-13,329,-3,0,2,0,0,0,0,0,65,0,0,0,8,0,0,0,6795,999,963,77,1,0
407,thunder_chopper89,47,-13,330,-3,0,2,0,0,0,0,0,66,0,0,0,8,0,0,0,6795,999,963,77,1,0
408,thunder_chopper89,46,-12,331,-3,0,2,0,0,0,0,0,66,0,0,0,8,0,0,0,6795,999,963,77,1,0
409,thunder_chopper89,45,-12,332,-3,0,2,0,0,0,0,0,66,0,0,0,8,0,0,0,6795,999,963,77,1,0
410,thunder_chopper89,44,-12,332,-3,0,2,0,0,0,0,0,66,0,0,0,8,0,0,0,6795,999,963,77,1,0
411,thunder_chopper89,43,-12,333,-3,0,2,0,0,0,0,0,66,0,0,0,8,0,0,0,6795,999,963,77,1,0
412,thunder_chopper89,42,-12,334,-3,0,2,0,0,0,0,0,67,0,0,0,8,0,0,0,6795,999,963,77,1,0
413,thunder_chopper89,41,-12,335,-3,0,2,0,0,0,0,0,67,0,0,0,8,0,0,0,6795,999,963,77,1,0
414,thunder_chopper89,40,-13,336,-3,0,2,0,0,0,0,0,67,0,0,0,8,0,0,0,6795,999,963,77,1,0
415,thunder_chopper89,39,-13,336,-3,0,2,0,0,0,0,0,67,0,0,0,8,0,0,0,6795,999,963,77,1,0
416,thunder_chopper89,38,-13,337,-3,0,2,0,0,0,0,0,67,0,0,0,8,0,0,0,6795,999,963,77,1,0
417,thunder_chopper89,37,-13,338,-3,0,2,0,0,0,0,0,68,0,0,0,8,0,0,0,6795,999,963,77,1,0
418,thunder_chopper89,36,-13,339,-3,0,2,0,0,0,0,0,68,0,0,0,8,0,0,0,6795,999,963,77,1,0
419,thunder_chopper89,35,-14,340,-3,0,2,0,0,0,0,0,68,0,0,0,8,0,0,0,6795,999,963,77,1,0
420,thunder_chopper89,34,-14,340,-3,0,2,0,0,0,0,0,68,0,0,0,8,0,0,0,6795,999,963,77,1,0
421,thunder_chopper89,33,-14,341,-3,0,2,0,0,0,0,0,68,0,0,0,8,0,0,0,6795,999,963,77,1,0
422,thunder_chopper89,32,-14,342,-3,0,2,0,0,0,0,0,68,0,0,0,8,0,0,0,6795,999,963,77,1,0
423,thunder_chopper89,31,-13,343,-3,0,2,0,0,0,0,0,69,0,0,0,8,0,0,0,6795,999,963,77,1,0
424,thunder_chopper89,30,-13,343,-3,0,2,0,0,0,0,0,69,0,0,0,8,0,0,0,6795,999,963,77,1,0
425,thunder_chopper89,29,-13,344,-3,0,2,0,0,0,0,0,69,0,0,0,8,0,0,0,6795,999,963,77,1,0
426,thunder_chopper89,28,-13,345,-3,0,2,0,0,0,0,0,69,0,0,0,8,0,0,0,6795,999,963,77,1,0
427,thunder_chopper89,26,-13,346,-3,0,2,0,0,0,0,0,69,0,0,0,8,0,0,0,6795,999,963,77,1,0
428,thunder_chopper89,25,-13,347,-3,0,2,0,0,0,0,0,70,0,0,0,8,0,0,0,6795,999,963,77,1,0
429,thunder_chopper89,24,-12,347,-3,0,2,0,0,0,0,0,70,0,0,0,8,0,0,0,6795,999,963,77,1,0
430,thunder_chopper89,23,-12,348,-3,0,2,0,0,0,0,0,70,0,0,0,8,0,0,0,6795,999,963,77,1,0
431,thunder_chopper89,22,-12,349,-3,0,3,0,0,0,0,0,70,0,0,0,8,0,0,0,6795,999,963,77,1,0
432,thunder_chopper89,22,-12,350,-3,0,3,0,0,0,0,0,70,0,0,0,8,0,0,0,6804,999,963,77,1,0
433,thunder_chopper89,21,-12,351,-3,0,3,0,0,0,0,0,71,0,0,0,8,0,0,0,6814,999,963,77,1,0
