tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat
161,longbow_campaign89,13,-2554,20,0,-46,0,0,0,0,0,0,80,0,0,0,0,0,0,0,66742,93,287,16,0,0,0,40,0,0,0,0,0,100,100,0
162,longbow_campaign89,13,-2566,21,0,-46,0,0,0,0,0,0,80,0,0,0,0,0,0,0,67029,93,287,16,0,0,0,40,0,0,0,0,0,100,100,0
163,longbow_campaign89,14,-2578,21,0,-45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,67316,93,287,16,0,0,0,40,0,0,0,0,0,100,100,0
164,longbow_campaign89,14,-2591,21,0,-45,0,0,0,0,0,0,80,0,0,0,0,0,0,0,67601,93,287,16,0,0,0,40,0,0,0,0,0,100,100,0
165,longbow_campaign89,14,-2603,21,0,-45,0,0,0,1,0,0,81,0,0,0,0,0,0,0,67884,93,286,16,0,0,0,40,0,0,0,0,0,100,100,0
166,longbow_campaign89,14,-2615,21,0,-45,0,0,0,0,0,0,81,0,0,0,0,0,0,0,68167,93,286,16,0,0,0,40,0,0,0,0,0,100,100,0
167,longbow_campaign89,14,-2627,21,0,-45,0,0,0,0,0,0,81,0,0,0,0,0,0,0,68448,93,286,16,0,0,0,40,0,0,0,0,0,100,100,0
168,longbow_campaign89,15,-2639,21,0,-44,0,0,0,0,0,0,81,0,0,0,0,0,0,0,68728,93,286,16,0,0,0,40,0,0,0,0,0,100,100,0
169,longbow_campaign89,15,-2651,22,0,-44,0,0,0,0,0,0,81,0,0,0,0,0,0,0,69006,93,286,16,0,0,0,40,0,0,0,0,0,100,100,0
170,longbow_campaign89,15,-2663,22,0,-44,0,0,0,1,0,0,82,0,0,0,0,0,0,0,69283,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
171,longbow_campaign89,15,-2674,22,0,-44,0,0,0,0,0,0,82,0,0,0,0,0,0,0,69559,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
172,longbow_campaign89,15,-2686,22,0,-44,0,0,0,0,0,0,82,0,0,0,0,0,0,0,69834,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
173,longbow_campaign89,16,-2698,22,0,-43,0,0,0,0,0,0,82,0,0,0,0,0,0,0,70107,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
174,longbow_campaign89,16,-2710,22,0,-43,0,0,0,0,0,0,82,0,0,0,0,0,0,0,70379,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
175,longbow_campaign89,16,-2721,22,0,-43,0,0,0,0,0,0,83,0,0,0,0,0,0,0,70650,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
176,longbow_campaign89,16,-2733,23,0,-43,0,0,0,1,0,0,83,0,0,0,0,0,0,0,70919,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
177,longbow_campaign89,17,-2744,23,0,-43,0,0,0,0,0,0,83,0,0,0,0,0,0,0,71187,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
178,longbow_campaign89,17,-2756,23,0,-42,0,0,0,0,0,0,83,0,0,0,0,0,0,0,71454,93,285,16,0,0,0,40,0,0,0,0,0,100,100,0
179,longbow_campaign89,17,-2767,23,0,-42,0,0,0,0,0,0,83,0,0,0,0,0,0,0,71720,92,285,16,0,0,0,40,0,0,0,0,0,100,100,0
180,longbow_campaign89,17,-2778,23,0,-42,0,0,0,0,0,0,83,0,0,0,0,0,0,0,71984,92,285,16,0,0,0,39,0,0,0,0,0,100,100,0
181,longbow_campaign89,17,-2790,23,0,-42,0,0,0,0,0,0,84,0,0,0,0,0,0,0,72247,92,285,16,0,0,0,38,0,0,0,0,0,100,100,0
182,longbow_campaign89,18,-2801,23,0,-42,0,0,0,0,0,0,84,0,0,0,0,0,0,0,72509,92,285,16,0,0,0,37,0,0,0,0,0,100,100,0
183,longbow_campaign89,18,-2812,24,0,-41,0,0,0,0,0,0,84,0,0,0,0,0,0,0,72770,92,285,16,0,0,0,36,0,0,0,0,0,100,100,0
184,longbow_campaign89,18,-2823,24,0,-41,0,0,0,0,0,0,84,0,0,0,0,0,0,0,73030,92,285,16,0,0,0,35,0,0,0,0,0,100,100,0
185,longbow_campaign89,18,-2834,24,0,-41,0,0,0,0,0,0,84,0,0,0,0,0,0,0,73288,92,285,16,0,0,0,34,0,0,0,0,0,100,100,0
186,longbow_campaign89,18,-2845,24,0,-41,0,0,0,0,0,0,85,0,0,0,0,0,0,0,73545,92,285,16,0,0,0,33,0,0,0,0,0,100,100,0
187,longbow_campaign89,19,-2856,24,0,-41,0,0,0,0,0,0,85,0,0,0,0,0,0,0,73801,92,285,16,0,0,0,32,0,0,0,0,0,100,100,0
188,longbow_campaign89,19,-2867,24,0,-40,0,0,0,0,0,0,85,0,0,0,0,0,0,0,74056,92,285,16,0,0,0,31,0,0,0,0,0,100,100,0
189,longbow_campaign89,19,-2878,24,0,-40,0,0,0,0,0,0,85,0,0,0,0,0,0,0,74309,92,285,16,0,0,0,30,0,0,0,0,0,100,100,0
190,longbow_campaign89,19,-2889,25,0,-40,0,0,0,0,0,0,85,0,0,0,0,0,0,0,74562,92,285,16,0,0,0,29,0,0,0,0,0,100,100,0
191,longbow_campaign89,19,-2899,25,0,-40,0,0,0,0,0,0,86,0,0,0,0,0,0,0,74813,92,285,16,0,0,0,28,0,0,0,0,0,100,100,0
192,longbow_campaign89,19,-2910,25,0,-40,0,0,0,1,0,0,86,0,0,0,0,0,0,0,75063,92,285,16,0,0,0,27,0,0,0,0,0,100,100,0
193,longbow_campaign89,20,-2921,25,0,-39,0,0,0,0,0,0,86,0,0,0,0,0,0,0,75312,92,285,16,0,0,0,26,0,0,0,0,0,100,100,0
194,longbow_campaign89,20,-2931,25,0,-39,0,0,0,0,0,0,86,0,0,0,0,0,0,0,75560,92,285,16,0,0,0,25,0,0,0,0,0,100,100,0
195,longbow_campaign89,20,-2942,25,0,-39,0,0,0,0,0,0,86,0,0,0,0,0,0,0,75806,92,285,16,0,0,0,24,0,0,0,0,0,100,100,0
196,longbow_campaign89,20,-2952,25,0,-39,0,0,0,0,0,0,86,0,0,0,0,0,0,0,76052,92,285,16,0,0,0,23,0,0,0,0,0,100,100,0
197,longbow_campaign89,20,-2963,26,0,-39,0,0,0,0,0,0,87,0,0,0,0,0,0,0,76296,92,285,16,0,0,0,22,0,0,0,0,0,100,100,0
198,longbow_campaign89,21,-2973,26,0,-39,0,0,0,0,0,0,87,0,0,0,0,0,0,0,76539,92,285,16,0,0,0,21,0,0,0,0,0,100,100,0
199,longbow_campaign89,21,-2984,26,0,-38,0,0,0,0,0,0,87,0,0,0,0,0,0,0,76781,92,285,16,0,0,0,20,0,0,0,0,0,100,100,0
200,longbow_campaign89,21,-2994,26,0,-38,0,0,0,0,0,0,87,0,0,0,0,0,0,0,77022,92,285,16,0,0,0,19,0,0,0,0,0,100,100,0
201,longbow_campaign89,21,-3004,26,0,-38,0,0,0,0,0,0,87,0,0,0,0,0,0,0,77262,92,285,16,0,0,0,18,0,0,0,0,0,100,100,0
202,longbow_campaign89,21,-3015,26,0,-38,0,0,0,0,0,0,88,0,0,0,0,0,0,0,77500,92,285,16,0,0,0,17,0,0,0,0,0,100,100,0
203,longbow_campaign89,22,-3025,26,0,-38,0,0,0,0,0,0,88,0,0,0,0,0,0,0,77738,92,285,16,0,0,0,16,0,0,0,0,0,100,100,0
204,longbow_campaign89,22,-3035,26,0,-37,0,0,0,0,0,0,88,0,0,0,0,0,0,0,77974,91,285,16,0,0,0,15,0,0,0,0,0,100,100,0
205,longbow_campaign89,22,-3045,27,0,-37,0,0,0,0,0,0,88,0,0,0,0,0,0,0,78210,91,285,16,0,0,0,14,0,0,0,0,0,100,100,0
206,longbow_campaign89,22,-3055,27,0,-37,0,0,0,0,0,0,88,0,0,0,0,0,0,0,78444,91,285,16,0,0,0,13,0,0,0,0,0,100,100,0
207,longbow_campaign89,22,-3065,27,0,-37,0,0,0,0,0,0,89,0,0,0,0,0,0,0,78677,91,285,16,0,0,0,12,0,0,0,0,0,100,100,0
208,longbow_campaign89,23,-3075,27,0,-37,0,0,0,1,0,0,89,0,0,0,0,0,0,0,78909,91,285,16,0,0,0,11,0,0,0,0,0,100,100,0
209,longbow_campaign89,23,-3085,27,0,-37,0,0,0,0,0,0,89,0,0,0,0,0,0,0,79140,91,285,16,0,0,0,10,0,0,0,0,0,100,100,0
210,longbow_campaign89,23,-3095,27,0,-36,0,0,0,0,0,0,89,0,0,0,0,0,0,0,79370,91,285,16,0,0,0,9,0,0,0,0,0,100,100,0
211,longbow_campaign89,23,-3104,27,0,-36,0,0,0,0,0,0,89,0,0,0,0,0,0,0,79599,91,285,16,0,0,0,8,0,0,0,0,0,100,100,0
212,longbow_campaign89,23,-3114,28,0,-36,0,0,0,0,0,0,89,0,0,0,0,0,0,0,79827,91,285,16,0,0,0,7,0,0,0,0,0,100,100,0
213,longbow_campaign89,23,-3124,28,0,-36,0,0,0,0,0,0,90,0,0,0,0,0,0,0,80053,91,285,16,0,0,0,6,0,0,0,0,0,100,100,0
214,longbow_campaign89,24,-3134,28,0,-36,0,0,0,0,0,0,90,0,0,0,0,0,0,0,80279,91,285,16,0,0,0,5,0,0,0,0,0,100,100,0
215,longbow_campaign89,24,-3143,28,0,-36,0,0,0,0,0,0,90,0,0,0,0,0,0,0,80503,91,285,16,0,0,0,4,0,0,0,0,0,100,100,0
216,longbow_campaign89,24,-3153,28,0,-35,0,0,0,0,0,0,90,0,0,0,0,0,0,0,80727,91,285,16,0,0,0,3,0,0,0,0,0,100,100,0
217,longbow_campaign89,24,-3162,28,0,-35,0,0,0,0,0,0,90,0,0,0,0,0,0,0,80949,91,285,16,0,0,0,2,0,0,0,0,0,100,100,0
218,longbow_campaign89,24,-3172,28,0,-35,0,0,0,0,0,0,91,0,0,0,0,0,0,0,81170,91,285,16,0,0,0,1,0,0,0,0,0,100,100,0
219,longbow_campaign89,25,-3181,29,0,-35,0,0,0,0,0,0,91,0,0,0,0,0,0,0,81391,91,285,16,0,0,0,0,0,0,0,0,0,100,100,0
220,longbow_campaign89,25,-3191,29,0,-35,0,0,0,0,0,0,91,0,0,0,0,0,0,0,81610,91,285,16,0,0,0,0,0,0,0,0,0,100,100,0
221,longbow_campaign89,25,-3200,29,0,-35,0,0,0,0,0,0,91,0,0,0,0,0,0,0,81828,91,285,16,0,0,0,0,0,0,0,0,0,100,100,0
222,longbow_campaign89,25,-3209,29,0,-34,0,0,0,0,0,0,91,0,0,0,0,0,0,0,82045,91,285,16,0,0,0,0,0,0,0,0,0,100,100,0
223,longbow_campaign89,25,-3218,29,0,-34,0,0,0,0,0,0,92,0,0,0,0,0,0,0,82261,91,285,16,0,0,0,0,0,0,0,0,0,100,100,0
224,longbow_campaign89,26,-3228,29,0,-34,0,0,0,0,0,0,92,0,0,0,0,0,0,0,82477,91,285,16,0,0,0,0,0,0,0,0,0,100,100,0
225,longbow_campaign89,26,-3237,29,0,-34,0,0,0,1,0,0,92,0,0,0,0,0,0,0,82691,91,284,16,0,0,0,0,0,0,0,0,0,100,100,0
226,longbow_campaign89,26,-3246,30,0,-34,0,0,0,0,0,0,92,0,0,0,0,0,0,0,82904,91,284,16,0,0,0,0,0,0,0,0,0,100,100,0
227,longbow_campaign89,26,-3255,30,0,-34,0,0,0,0,0,0,92,0,0,0,0,0,0,0,83116,91,284,16,0,0,0,0,0,0,0,0,0,100,100,0
228,longbow_campaign89,26,-3264,30,0,-33,0,0,0,0,0,0,92,0,0,0,0,0,0,0,83327,91,284,16,0,0,0,0,0,0,0,0,0,100,100,0
229,longbow_campaign89,26,-3273,30,0,-33,0,0,0,0,0,0,93,0,0,0,0,0,0,0,83538,91,284,16,0,0,0,0,0,0,0,0,0,100,100,0
230,longbow_campaign89,27,-3282,30,0,-33,0,0,0,1,0,0,93,0,0,0,0,0,0,0,83747,90,283,16,0,0,0,0,0,0,0,0,0,100,100,0
231,longbow_campaign89,27,-3291,30,0,-33,0,0,0,0,0,0,93,0,0,0,0,0,0,0,83955,90,283,16,0,0,0,0,0,0,0,0,0,100,100,0
232,longbow_campaign89,27,-3300,30,0,-33,0,0,0,0,0,0,93,0,0,0,0,0,0,0,84162,90,283,16,0,0,0,0,0,0,0,0,0,100,100,0
233,longbow_campaign89,27,-3309,31,0,-33,0,0,0,0,0,0,93,0,0,0,0,0,0,0,84369,90,283,16,0,0,0,0,0,0,0,0,0,100,100,0
234,longbow_campaign89,27,-3317,31,0,-32,0,0,0,0,0,0,94,0,0,0,0,0,0,0,84574,90,283,16,0,0,0,0,0,0,0,0,0,100,100,0
235,longbow_campaign89,28,-3326,31,0,-32,0,0,0,1,0,0,94,0,0,0,0,0,0,0,84778,90,282,16,0,0,0,0,0,0,0,0,0,100,100,0
236,longbow_campaign89,28,-3335,31,0,-32,0,0,0,0,0,0,94,0,0,0,0,0,0,0,84982,90,282,16,0,0,0,0,0,0,0,0,0,100,100,0
237,longbow_campaign89,28,-3344,31,0,-32,0,0,0,0,0,0,94,0,0,0,0,0,0,0,85184,90,282,16,0,0,0,0,0,0,0,0,0,100,100,0
238,longbow_campaign89,28,-3352,31,0,-32,0,0,0,0,0,0,94,0,0,0,0,0,0,0,85386,90,282,16,0,0,0,0,0,0,0,0,0,100,100,0
239,longbow_campaign89,28,-3361,31,0,-32,0,0,0,0,0,0,95,0,0,0,0,0,0,0,85586,90,282,16,0,0,0,0,0,0,0,0,0,100,100,0
240,longbow_campaign89,29,-3369,32,0,-32,0,0,0,1,0,0,95,0,0,0,0,0,0,0,85786,90,281,16,0,0,0,0,0,0,0,0,0,100,100,0
241,longbow_campaign89,29,-3378,32,0,-31,0,0,0,0,0,0,95,0,0,0,0,0,0,0,85985,90,281,16,0,0,0,0,0,0,0,0,0,100,100,0
242,longbow_campaign89,29,-3386,32,0,-31,0,0,0,0,0,0,95,0,0,0,0,0,0,0,86183,90,281,16,0,0,0,0,0,0,0,0,0,100,100,0
243,longbow_campaign89,29,-3395,32,0,-31,0,0,0,0,0,0,95,0,0,0,0,0,0,0,86380,90,281,16,0,0,0,0,0,0,0,0,0,100,100,0
244,longbow_campaign89,29,-3403,32,0,-31,0,0,0,0,0,0,95,0,0,0,0,0,0,0,86576,90,281,16,0,0,0,0,0,0,0,0,0,100,100,0
245,longbow_campaign89,29,-3412,32,0,-31,0,0,0,1,0,0,96,0,0,0,0,0,0,0,86771,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
246,longbow_campaign89,30,-3420,32,0,-31,0,0,0,0,0,0,96,0,0,0,0,0,0,0,86965,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
247,longbow_campaign89,30,-3428,33,0,-31,0,0,0,0,0,0,96,0,0,0,0,0,0,0,87158,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
248,longbow_campaign89,30,-3436,33,0,-30,0,0,0,0,0,0,96,0,0,0,0,0,0,0,87350,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
249,longbow_campaign89,30,-3445,33,0,-30,0,0,0,0,0,0,96,0,0,0,0,0,0,0,87542,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
250,longbow_campaign89,30,-3453,33,0,-30,0,0,0,0,0,0,97,0,0,0,0,0,0,0,87732,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
251,longbow_campaign89,31,-3461,33,0,-30,0,0,0,0,0,0,97,0,0,0,0,0,0,0,87922,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
252,longbow_campaign89,31,-3469,33,0,-30,0,0,0,0,0,0,97,0,0,0,0,0,0,0,88110,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
253,longbow_campaign89,31,-3477,33,0,-30,0,0,0,0,0,0,97,0,0,0,0,0,0,0,88298,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
254,longbow_campaign89,31,-3485,34,0,-30,0,0,0,0,0,0,97,0,0,0,0,0,0,0,88485,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
255,longbow_campaign89,31,-3493,34,0,-29,0,0,0,0,0,0,98,0,0,0,0,0,0,0,88671,90,280,16,0,0,0,0,0,0,0,0,0,100,100,0
256,longbow_campaign89,32,-3501,34,0,-29,0,0,0,0,0,0,98,0,0,0,0,0,0,0,88857,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
257,longbow_campaign89,32,-3509,34,0,-29,0,0,0,0,0,0,98,0,0,0,0,0,0,0,89041,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
258,longbow_campaign89,32,-3517,34,0,-29,0,0,0,0,0,0,98,0,0,0,0,0,0,0,89224,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
259,longbow_campaign89,32,-3524,34,0,-29,0,0,0,0,0,0,98,0,0,0,0,0,0,0,89407,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
260,longbow_campaign89,32,-3532,34,0,-29,0,0,0,0,0,0,98,0,0,0,0,0,0,0,89589,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
261,longbow_campaign89,32,-3540,35,0,-29,0,0,0,0,0,0,99,0,0,0,0,0,0,0,89770,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
262,longbow_campaign89,32,-3548,35,0,-28,0,0,0,0,0,0,99,0,0,0,0,0,0,0,89950,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
263,longbow_campaign89,33,-3555,35,0,-28,0,0,0,0,0,0,99,0,0,0,0,0,0,0,90129,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
264,longbow_campaign89,33,-3563,35,0,-28,0,0,0,0,0,0,99,0,0,0,0,0,0,0,90308,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
265,longbow_campaign89,33,-3571,35,0,-28,0,0,0,0,0,0,99,0,0,0,0,0,0,0,90485,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
266,longbow_campaign89,33,-3578,35,0,-28,0,0,0,0,0,0,100,0,0,0,0,0,0,0,90662,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
267,longbow_campaign89,33,-3586,35,0,-28,0,0,0,0,0,0,100,0,0,0,0,0,0,0,90838,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
268,longbow_campaign89,33,-3593,35,0,-28,0,0,0,0,0,0,100,0,0,0,0,0,0,0,91013,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
269,longbow_campaign89,33,-3601,36,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,91187,89,280,16,0,0,0,0,0,0,0,0,0,100,100,0
270,longbow_campaign89,33,-3608,36,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,91361,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
271,longbow_campaign89,33,-3615,36,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,91533,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
272,longbow_campaign89,33,-3623,36,0,-27,0,0,0,1,0,0,100,0,0,0,0,0,0,0,91705,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
273,longbow_campaign89,33,-3630,36,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,91876,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
274,longbow_campaign89,33,-3637,36,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92047,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
275,longbow_campaign89,33,-3645,36,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92216,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
276,longbow_campaign89,33,-3652,37,0,-27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92385,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
277,longbow_campaign89,33,-3659,37,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92553,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
278,longbow_campaign89,32,-3666,37,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92720,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
279,longbow_campaign89,32,-3673,37,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,92886,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
280,longbow_campaign89,32,-3680,37,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,93052,89,280,16,0,0,0,40,0,0,0,0,0,100,100,0
281,longbow_campaign89,32,-3688,37,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,93216,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
282,longbow_campaign89,32,-3695,37,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,93380,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
283,longbow_campaign89,32,-3702,38,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,93544,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
284,longbow_campaign89,32,-3709,38,0,-26,0,0,0,0,0,0,100,0,0,0,0,0,0,0,93706,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
285,longbow_campaign89,32,-3715,38,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,93868,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
286,longbow_campaign89,32,-3722,38,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94029,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
287,longbow_campaign89,31,-3729,38,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94189,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
288,longbow_campaign89,31,-3736,38,0,-25,0,0,0,1,0,0,100,0,0,0,0,0,0,0,94348,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
289,longbow_campaign89,31,-3743,38,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94507,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
290,longbow_campaign89,31,-3750,39,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94665,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
291,longbow_campaign89,31,-3756,39,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94822,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
292,longbow_campaign89,31,-3763,39,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,94979,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
293,longbow_campaign89,31,-3770,39,0,-25,0,0,0,0,0,0,100,0,0,0,0,0,0,0,95134,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
294,longbow_campaign89,31,-3776,39,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,95290,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
295,longbow_campaign89,30,-3783,39,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,95444,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
296,longbow_campaign89,30,-3790,39,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,95598,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
297,longbow_campaign89,30,-3796,40,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,95750,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
298,longbow_campaign89,30,-3803,40,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,95903,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
299,longbow_campaign89,30,-3809,40,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,96054,88,280,16,0,0,0,40,0,0,0,0,0,100,100,0
300,longbow_campaign89,30,-3816,40,0,-24,0,0,0,1,0,0,100,0,0,0,0,0,0,0,96205,88,279,16,0,0,0,40,0,0,0,0,0,100,100,0
301,longbow_campaign89,30,-3822,40,0,-24,0,0,0,0,0,0,100,0,0,0,0,0,0,0,96355,88,279,16,0,0,0,40,0,0,0,0,0,100,100,0
302,longbow_campaign89,29,-3828,40,0,-23,0,0,0,0,0,0,100,0,0,0,0,0,0,0,96504,88,279,16,0,0,0,40,0,0,0,0,0,100,100,0
303,longbow_campaign89,29,-3835,40,0,-23,0,0,0,0,0,0,100,0,0,0,0,0,0,0,96653,88,279,16,0,0,0,40,0,0,0,0,0,100,100,0
304,longbow_campaign89,29,-3841,41,0,-23,0,0,0,1,0,0,100,0,0,0,0,0,0,0,96800,88,279,16,0,0,0,40,0,0,0,0,0,100,100,0
305,longbow_campaign89,29,-3847,41,0,-23,0,0,0,1,0,0,100,0,0,0,0,0,0,0,96948,88,278,16,0,0,0,40,0,0,0,0,0,100,100,0
306,longbow_campaign89,29,-3854,41,0,-23,0,0,0,0,0,0,100,0,0,0,0,0,0,0,97094,87,278,16,0,0,0,40,0,0,0,0,0,100,100,0
307,longbow_campaign89,29,-3860,41,0,-23,0,0,0,0,0,0,100,0,0,0,0,0,0,0,97240,87,278,16,0,0,0,40,0,0,0,0,0,100,100,0
308,longbow_campaign89,29,-3866,41,0,-23,0,0,0,0,0,0,100,0,0,0,0,0,0,0,97385,87,278,16,0,0,0,40,0,0,0,0,0,100,100,0
309,longbow_campaign89,28,-3872,41,0,-23,0,0,0,0,0,0,100,0,0,0,0,0,0,0,97530,87,278,16,0,0,0,40,0,0,0,0,0,100,100,0
310,longbow_campaign89,28,-3878,41,0,-23,0,0,0,1,0,0,100,0,0,0,0,0,0,0,97674,87,277,16,0,0,0,40,0,0,0,0,0,100,100,0
311,longbow_campaign89,28,-3885,42,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,97817,87,277,16,0,0,0,40,0,0,0,0,0,100,100,0
312,longbow_campaign89,28,-3891,42,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,97959,87,277,16,0,0,0,40,0,0,0,0,0,100,100,0
313,longbow_campaign89,28,-3897,42,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98101,87,277,16,0,0,0,40,0,0,0,0,0,100,100,0
314,longbow_campaign89,28,-3903,42,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98242,87,277,16,0,0,0,40,0,0,0,0,0,100,100,0
315,longbow_campaign89,27,-3909,42,0,-22,0,0,0,1,0,0,100,0,0,0,0,0,0,0,98383,87,276,16,0,0,0,40,0,0,0,0,0,100,100,0
316,longbow_campaign89,27,-3915,42,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98523,87,276,16,0,0,0,40,0,0,0,0,0,100,100,0
317,longbow_campaign89,27,-3921,42,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98662,87,276,16,0,0,0,40,0,0,0,0,0,100,100,0
318,longbow_campaign89,27,-3927,43,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98800,87,276,16,0,0,0,40,0,0,0,0,0,100,100,0
319,longbow_campaign89,27,-3933,43,0,-22,0,0,0,0,0,0,100,0,0,0,0,0,0,0,98938,87,276,16,0,0,0,40,0,0,0,0,0,100,100,0
320,longbow_campaign89,27,-3938,43,0,-22,0,0,0,2,0,0,100,0,0,0,0,0,0,0,99075,87,275,16,0,0,0,40,0,0,0,0,0,100,100,0
321,longbow_campaign89,27,-3944,43,0,-21,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99212,87,275,16,0,0,0,40,0,0,0,0,0,100,100,0
322,longbow_campaign89,26,-3950,43,0,-21,0,0,0,0,0,0,100,0,0,0,0,0,0,0,99348,87,275,16,0,0,0,40,0,0,0,0,0,100,100,0
