tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo
215,fs_lightplane89,0,-4693,653,0,-87,21,0,0,1,1065,49,42,0,0,0,94,98,223,0,0,87,0,0,0,0
216,fs_lightplane89,0,-4716,658,0,-87,21,0,0,1,1100,50,41,0,0,0,94,98,223,0,0,87,0,0,0,0
217,fs_lightplane89,0,-4740,664,0,-87,21,0,0,1,1135,51,41,0,0,0,94,98,223,0,0,87,0,0,0,0
218,fs_lightplane89,0,-4763,670,0,-87,21,0,0,1,1170,52,40,0,0,0,94,98,223,0,0,87,0,0,0,0
219,fs_lightplane89,0,-4787,675,0,-87,21,0,0,1,1205,53,39,0,0,0,94,98,223,0,0,87,0,0,0,0
220,fs_lightplane89,0,-4810,681,0,-87,21,0,0,1,1240,54,38,0,0,0,94,98,223,0,0,87,0,0,0,0
221,fs_lightplane89,0,-4833,687,0,-87,21,0,0,1,1275,55,38,0,0,0,94,98,224,0,0,87,0,0,0,0
222,fs_lightplane89,0,-4857,692,0,-87,21,0,0,1,1315,56,37,0,0,0,94,98,224,0,0,86,0,0,0,0
223,fs_lightplane89,0,-4880,698,0,-87,21,0,0,1,1355,57,36,0,0,0,94,98,224,0,0,86,0,0,0,0
224,fs_lightplane89,0,-4904,704,0,-87,21,0,0,1,1395,58,36,0,0,0,94,98,224,0,0,86,0,0,0,0
225,fs_lightplane89,0,-4927,709,0,-87,21,0,0,1,1435,59,35,0,0,0,94,98,224,0,0,86,0,0,0,0
226,fs_lightplane89,0,-4950,715,0,-87,21,0,0,1,1475,60,34,0,0,0,94,98,224,0,0,86,0,0,0,0
227,fs_lightplane89,0,-4974,721,0,-87,21,0,0,1,1515,61,34,0,0,0,94,98,224,0,0,86,0,0,0,0
228,fs_lightplane89,0,-4997,727,0,-87,21,0,0,1,1555,62,33,0,0,0,94,98,224,0,0,86,0,0,0,0
229,fs_lightplane89,0,-5020,732,0,-87,21,0,0,1,1595,63,32,0,0,0,94,98,225,0,0,86,0,0,0,0
230,fs_lightplane89,0,-5044,738,0,-87,20,0,0,0,1635,64,32,0,0,0,99,98,225,0,0,86,0,0,0,0
231,fs_lightplane89,0,-5067,743,0,-87,19,0,0,0,1675,65,33,0,0,0,100,97,216,0,0,86,0,0,0,0
232,fs_lightplane89,0,-5091,748,0,-87,18,0,0,0,1715,66,33,1,0,0,100,97,208,0,0,86,0,0,0,0
233,fs_lightplane89,0,-5114,753,0,-87,18,0,0,0,1755,67,33,1,0,0,100,97,201,0,0,86,0,0,0,0
234,fs_lightplane89,0,-5137,757,0,-87,17,0,0,0,1795,68,33,1,0,0,100,96,195,0,0,86,0,0,0,0
235,fs_lightplane89,0,-5161,762,0,-87,16,0,0,0,1835,69,33,2,0,0,100,96,190,0,0,86,0,0,0,0
236,fs_lightplane89,0,-5184,766,0,-87,16,0,0,0,1875,70,34,2,0,0,100,96,185,0,0,86,0,0,0,0
237,fs_lightplane89,0,-5208,770,0,-87,15,0,0,0,1915,71,34,3,0,0,100,95,180,0,0,86,0,0,0,0
238,fs_lightplane89,0,-5231,774,0,-87,15,0,0,0,1955,72,34,3,0,0,100,95,176,0,0,86,0,0,0,0
239,fs_lightplane89,0,-5254,778,0,-87,14,0,0,0,1995,73,34,3,0,0,100,95,172,0,0,85,0,0,0,0
240,fs_lightplane89,0,-5278,782,0,-87,14,0,0,0,2035,74,34,4,0,0,100,95,169,0,0,85,0,0,0,0
241,fs_lightplane89,0,-5301,786,0,-87,13,0,0,0,2075,75,35,4,0,0,100,94,166,0,0,85,0,0,0,0
242,fs_lightplane89,0,-5325,789,0,-87,13,0,0,0,2115,76,35,4,0,0,100,94,163,0,0,85,0,0,0,0
243,fs_lightplane89,0,-5348,793,0,-87,12,0,0,0,2155,77,35,5,0,0,100,94,161,0,0,85,0,0,0,0
244,fs_lightplane89,0,-5371,796,0,-87,12,0,0,0,2195,78,35,5,0,0,100,94,158,0,0,85,0,0,0,0
245,fs_lightplane89,0,-5395,799,0,-87,12,0,0,0,2195,78,35,6,0,0,100,94,156,0,0,85,0,0,0,0
246,fs_lightplane89,0,-5418,803,0,-87,11,0,0,0,2195,78,35,6,0,0,100,93,154,0,0,85,0,0,0,0
247,fs_lightplane89,0,-5442,806,0,-87,11,0,0,0,2195,78,36,6,0,0,100,93,153,0,0,85,0,0,0,0
248,fs_lightplane89,0,-5465,809,0,-87,11,0,0,0,2195,78,36,6,0,0,100,93,151,0,0,85,0,0,0,0
249,fs_lightplane89,0,-5488,812,0,-87,11,0,0,0,2195,78,36,6,0,0,100,93,150,0,0,85,0,0,0,0
250,fs_lightplane89,0,-5512,815,0,-87,10,0,0,0,2195,78,36,6,0,0,100,93,148,0,0,85,0,0,0,0
251,fs_lightplane89,0,-5535,818,0,-87,10,0,0,0,2195,78,36,6,0,0,100,93,147,0,0,85,0,0,0,0
252,fs_lightplane89,0,-5558,820,0,-87,10,0,0,0,2195,78,37,6,0,0,100,93,146,0,0,85,0,0,0,0
253,fs_lightplane89,0,-5582,823,0,-87,10,0,0,0,2195,78,37,6,0,0,100,92,145,0,0,85,0,0,0,0
254,fs_lightplane89,0,-5605,826,0,-87,10,0,0,0,2195,78,37,6,0,0,100,92,48,0,0,85,0,0,0,0
255,fs_lightplane89,0,-5629,828,0,-87,9,0,0,0,2195,78,37,6,0,0,100,92,47,0,0,85,0,0,0,0
256,fs_lightplane89,0,-5652,831,0,-87,9,0,0,0,2195,78,37,6,0,0,100,92,47,0,0,84,0,0,0,0
257,fs_lightplane89,0,-5675,834,0,-87,9,0,0,0,2195,78,38,6,0,0,100,92,47,0,0,84,0,0,0,0
258,fs_lightplane89,0,-5699,836,0,-87,9,0,0,0,2195,78,38,6,0,0,100,92,47,0,0,84,0,0,0,0
259,fs_lightplane89,0,-5722,839,0,-87,9,0,0,0,2195,78,38,6,0,0,100,92,47,0,0,84,0,0,0,0
260,fs_lightplane89,0,-5745,841,0,-87,9,0,0,0,2195,78,38,6,0,0,100,92,46,0,0,84,0,0,0,0
261,fs_lightplane89,0,-5769,844,0,-87,9,0,0,0,2195,78,38,6,0,0,100,92,46,0,0,84,0,0,0,0
262,fs_lightplane89,0,-5792,846,0,-87,9,0,0,0,2195,78,38,6,0,0,100,92,46,0,0,84,0,0,0,0
263,fs_lightplane89,0,-5815,848,0,-87,8,0,0,0,2195,78,39,6,0,0,100,92,46,0,0,84,0,0,0,0
264,fs_lightplane89,0,-5839,851,0,-87,8,0,0,0,2195,78,39,6,0,0,100,92,46,0,0,84,0,0,0,0
265,fs_lightplane89,0,-5862,853,0,-87,8,0,0,0,2195,78,39,6,0,0,100,91,46,0,0,84,0,0,0,0
266,fs_lightplane89,0,-5886,856,0,-87,8,0,0,0,2195,78,39,6,0,0,100,91,45,0,0,84,0,0,0,0
267,fs_lightplane89,0,-5909,858,0,-87,8,0,0,0,2195,78,39,6,0,0,100,91,45,0,0,84,0,0,0,0
268,fs_lightplane89,0,-5932,860,0,-87,8,0,0,0,2195,78,40,6,0,0,100,91,45,0,0,84,0,0,0,0
269,fs_lightplane89,0,-5956,862,0,-87,8,0,0,0,2195,78,40,6,0,0,100,91,45,0,0,84,0,0,0,0
270,fs_lightplane89,0,-5979,865,0,-87,8,0,0,0,2195,78,40,6,0,0,100,91,45,0,0,84,0,0,0,0
271,fs_lightplane89,0,-6002,867,0,-87,8,0,0,0,2195,78,40,6,0,0,100,91,45,0,0,84,0,0,0,0
272,fs_lightplane89,0,-6026,869,0,-87,8,0,0,0,2195,78,40,6,0,0,100,91,45,0,0,84,0,0,0,0
273,fs_lightplane89,0,-6049,871,0,-87,8,0,0,0,2195,78,41,6,0,0,100,91,45,0,0,83,0,0,0,0
274,fs_lightplane89,0,-6072,874,0,-87,8,0,0,0,2195,78,41,6,0,0,100,91,45,0,0,83,0,0,0,0
275,fs_lightplane89,0,-6095,876,0,-87,8,0,0,0,2195,78,41,6,0,0,100,91,45,0,0,83,0,0,0,0
276,fs_lightplane89,0,-6119,878,0,-87,8,0,0,0,2195,78,41,6,0,0,100,91,45,0,0,83,0,0,0,0
277,fs_lightplane89,0,-6142,880,0,-87,8,0,0,0,2195,78,41,6,0,0,100,91,45,0,0,83,0,0,0,0
278,fs_lightplane89,0,-6165,882,0,-87,8,0,0,0,2195,78,41,6,0,0,100,91,45,0,0,83,0,0,0,0
279,fs_lightplane89,0,-6189,884,0,-87,8,0,0,0,2195,78,42,6,0,0,100,91,45,0,0,83,0,0,0,0
280,fs_lightplane89,0,-6212,887,0,-87,8,0,0,0,2195,78,42,6,0,0,100,91,44,0,0,83,0,0,0,0
281,fs_lightplane89,0,-6235,889,0,-87,7,0,0,0,2195,78,42,6,0,0,100,91,44,0,0,83,0,0,0,0
282,fs_lightplane89,0,-6259,891,0,-87,7,0,0,0,2195,78,42,6,0,0,100,91,44,0,0,83,0,0,0,0
283,fs_lightplane89,0,-6282,893,0,-87,7,0,0,0,2195,78,42,6,0,0,100,91,44,0,0,83,0,0,0,0
284,fs_lightplane89,0,-6305,895,0,-87,7,0,0,0,2195,78,43,6,0,0,100,91,44,0,0,83,0,0,0,0
285,fs_lightplane89,0,-6329,897,0,-87,7,0,0,0,2195,78,43,6,0,0,100,91,44,0,0,83,0,0,0,0
286,fs_lightplane89,0,-6352,899,0,-87,7,0,0,0,2195,78,43,6,0,0,100,91,44,0,0,83,0,0,0,0
287,fs_lightplane89,0,-6375,901,0,-87,7,0,0,0,2195,78,43,6,0,0,100,91,44,0,0,83,0,0,0,0
288,fs_lightplane89,0,-6399,903,0,-87,7,0,0,0,2195,78,43,6,0,0,100,91,44,0,0,83,0,0,0,0
289,fs_lightplane89,0,-6422,905,0,-87,7,0,0,0,2195,78,44,6,0,0,100,91,44,0,0,83,0,0,0,0
290,fs_lightplane89,0,-6445,908,0,-87,7,0,0,0,2195,78,44,6,0,0,100,91,44,0,0,82,0,0,0,0
291,fs_lightplane89,0,-6469,910,0,-87,7,0,0,0,2195,78,44,6,0,0,100,91,44,0,0,82,0,0,0,0
292,fs_lightplane89,0,-6492,912,0,-87,7,0,0,0,2195,78,44,6,0,0,100,91,44,0,0,82,0,0,0,0
293,fs_lightplane89,0,-6515,914,0,-87,7,0,0,0,2195,78,44,6,0,0,100,91,44,0,0,82,0,0,0,0
294,fs_lightplane89,0,-6538,916,0,-87,7,0,0,0,2195,78,44,6,0,0,100,91,44,0,0,82,0,0,0,0
295,fs_lightplane89,0,-6562,918,0,-87,7,0,0,0,2195,78,45,6,0,0,100,91,44,0,0,82,0,0,0,0
296,fs_lightplane89,0,-6585,920,0,-87,7,0,0,0,2195,78,45,6,0,0,100,91,44,0,0,82,0,0,0,0
297,fs_lightplane89,0,-6608,922,0,-87,7,0,0,0,2195,78,45,6,0,0,100,91,44,0,0,82,0,0,0,0
298,fs_lightplane89,0,-6632,924,0,-87,7,0,0,0,2195,78,45,6,0,0,100,91,44,0,0,82,0,0,0,0
299,fs_lightplane89,0,-6655,926,0,-87,7,0,0,0,2195,78,45,6,0,0,100,91,44,0,0,82,0,0,0,0
300,fs_lightplane89,0,-6678,928,0,-87,7,0,0,0,2195,78,46,6,0,0,100,91,44,0,0,82,0,0,0,0
301,fs_lightplane89,0,-6702,930,0,-87,7,0,0,0,2195,78,46,6,0,0,100,91,44,0,0,82,0,0,0,0
302,fs_lightplane89,0,-6725,932,0,-87,7,0,0,0,2195,78,46,6,0,0,100,91,44,0,0,82,0,0,0,0
303,fs_lightplane89,0,-6748,934,0,-87,7,0,0,0,2195,78,46,6,0,0,100,91,44,0,0,82,0,0,0,0
304,fs_lightplane89,0,-6772,936,0,-87,7,0,0,0,2195,78,46,6,0,0,100,91,44,0,0,82,0,0,0,0
305,fs_lightplane89,0,-6795,938,0,-87,7,0,0,0,2195,78,47,6,0,0,100,91,44,0,0,82,0,0,0,0
306,fs_lightplane89,0,-6818,940,0,-87,7,0,0,0,2195,78,47,6,0,0,100,91,44,0,0,82,0,0,0,0
307,fs_lightplane89,0,-6842,942,0,-87,7,0,0,0,2195,78,47,6,0,0,100,91,44,0,0,81,0,0,0,0
308,fs_lightplane89,0,-6865,945,0,-87,7,0,0,0,2195,0,47,6,0,0,100,91,44,0,0,81,0,0,0,0
309,fs_lightplane89,0,-6888,947,0,-87,7,0,0,0,2195,0,47,6,0,0,100,91,44,0,0,81,0,0,0,0
310,fs_lightplane89,0,-6911,949,0,-87,7,0,0,0,2195,0,47,6,0,0,100,91,44,0,0,81,0,0,0,0
311,fs_lightplane89,0,-6935,951,0,-87,7,0,0,0,2195,0,48,6,0,0,100,91,44,0,0,81,0,0,0,0
312,fs_lightplane89,0,-6958,953,0,-87,7,0,0,0,2195,0,48,6,0,0,100,91,44,0,0,81,0,0,0,0
313,fs_lightplane89,0,-6981,955,0,-87,7,0,0,0,2195,0,48,6,0,0,100,91,44,0,0,81,0,0,0,0
314,fs_lightplane89,0,-7005,957,0,-87,7,0,0,0,2195,0,48,6,0,0,100,91,44,0,0,81,0,0,0,0
315,fs_lightplane89,0,-7028,959,0,-87,7,0,0,0,2195,0,48,6,0,0,100,91,44,0,0,81,0,0,0,0
316,fs_lightplane89,0,-7051,961,0,-87,7,0,0,0,2195,0,49,6,0,0,100,91,44,0,0,81,0,0,0,0
317,fs_lightplane89,0,-7075,963,0,-87,7,0,0,0,2195,0,49,6,0,0,100,91,44,0,0,81,0,0,0,0
318,fs_lightplane89,0,-7098,965,0,-87,7,0,0,0,2195,0,49,6,0,0,100,91,44,0,0,81,0,0,0,0
319,fs_lightplane89,0,-7121,967,0,-87,7,0,0,0,2195,0,49,6,0,0,100,91,44,0,0,81,0,0,0,0
320,fs_lightplane89,0,-7145,969,0,-87,7,0,0,0,2195,0,49,6,0,0,100,91,44,0,0,81,0,0,0,0
321,fs_lightplane89,0,-7168,971,0,-87,7,0,0,0,2195,0,50,6,0,0,100,91,44,0,0,81,0,0,0,0
322,fs_lightplane89,0,-7191,973,0,-87,7,0,0,0,2195,0,50,6,0,0,100,91,44,0,0,81,0,0,0,0
323,fs_lightplane89,0,-7215,975,0,-87,7,0,0,0,2195,0,50,6,0,0,100,91,44,0,0,81,0,0,0,0
324,fs_lightplane89,0,-7238,977,0,-87,7,0,0,0,2195,0,50,6,0,0,100,91,44,0,0,80,0,0,1,0
325,fs_lightplane89,0,-7261,979,0,-87,7,0,0,0,2195,0,50,6,0,0,100,91,44,0,0,80,0,0,1,0
326,fs_lightplane89,0,-7284,981,0,-87,7,0,0,0,2195,0,50,6,0,0,100,91,44,0,0,80,0,0,1,0
327,fs_lightplane89,0,-7308,983,0,-87,7,0,0,0,2195,0,51,6,0,0,100,91,44,0,0,80,0,0,1,0
328,fs_lightplane89,0,-7331,985,0,-87,7,0,0,0,2195,0,51,6,0,0,100,91,44,0,0,80,0,0,1,0
329,fs_lightplane89,0,-7354,987,0,-87,7,0,0,0,2195,0,51,6,0,0,100,91,44,0,0,80,0,0,1,0
330,fs_lightplane89,0,-7378,989,0,-87,7,0,0,0,2195,0,51,6,0,0,100,91,44,0,0,80,0,0,1,0
331,fs_lightplane89,0,-7401,991,0,-87,7,0,0,0,2195,0,51,6,0,0,100,91,44,0,0,80,0,0,1,0
332,fs_lightplane89,0,-7424,993,0,-87,7,0,0,0,2195,0,52,6,0,0,100,91,44,0,0,80,0,0,1,0
333,fs_lightplane89,0,-7448,995,0,-87,7,0,0,0,2195,0,52,6,0,0,100,91,44,0,0,80,0,0,1,0
334,fs_lightplane89,0,-7471,997,0,-87,7,0,0,0,2195,0,52,6,0,0,100,91,44,0,0,80,0,0,1,0
335,fs_lightplane89,0,-7494,999,0,-87,7,0,0,0,2195,0,52,6,0,0,100,91,44,0,0,80,0,0,1,0
336,fs_lightplane89,0,-7518,1001,0,-87,7,0,0,0,2195,0,52,6,0,0,100,91,44,0,0,80,0,0,1,0
337,fs_lightplane89,0,-7541,1003,0,-87,7,0,0,0,2195,0,53,6,0,0,100,91,44,0,0,80,0,0,1,0
338,fs_lightplane89,0,-7564,1006,0,-87,7,0,0,0,2195,0,53,6,0,0,100,91,44,0,0,80,0,0,1,0
339,fs_lightplane89,0,-7588,1008,0,-87,7,0,0,0,2195,0,53,6,0,0,100,91,44,0,0,80,0,0,1,0
340,fs_lightplane89,0,-7611,1010,0,-87,7,0,0,0,2195,0,53,6,0,0,100,91,44,0,0,80,0,0,1,0
341,fs_lightplane89,0,-7634,1012,0,-87,7,0,0,0,2195,0,53,6,0,0,100,91,44,0,0,79,0,0,1,0
342,fs_lightplane89,0,-7657,1014,0,-87,7,0,0,0,2195,0,53,6,0,0,100,91,44,0,0,79,0,0,1,0
343,fs_lightplane89,0,-7681,1016,0,-87,7,0,0,0,2195,0,54,6,0,0,100,91,44,0,0,79,0,0,1,0
344,fs_lightplane89,0,-7704,1018,0,-87,7,0,0,0,2195,0,54,6,0,0,100,91,44,0,0,79,0,0,1,0
345,fs_lightplane89,0,-7727,1020,0,-87,7,0,0,0,2195,0,54,6,0,0,100,91,44,0,0,79,0,0,1,0
346,fs_lightplane89,0,-7751,1022,0,-87,7,0,0,0,2195,0,54,6,0,0,100,91,44,0,0,79,0,0,1,0
347,fs_lightplane89,0,-7774,1024,0,-87,7,0,0,0,2195,0,54,6,0,0,100,91,44,0,0,79,0,0,1,0
348,fs_lightplane89,0,-7797,1026,0,-87,7,0,0,0,2195,0,55,6,0,0,100,91,44,0,0,79,0,0,1,0
349,fs_lightplane89,0,-7821,1028,0,-87,7,0,0,0,2195,0,55,6,0,0,100,91,44,0,0,79,0,0,1,0
350,fs_lightplane89,0,-7844,1030,0,-87,7,0,0,0,2195,0,55,6,0,0,100,91,44,0,0,79,0,0,1,0
351,fs_lightplane89,0,-7867,1032,0,-87,7,0,0,0,2195,0,55,6,0,0,100,91,44,0,0,79,0,0,1,0
352,fs_lightplane89,0,-7891,1034,0,-87,7,0,0,0,2195,0,55,6,0,0,100,91,44,0,0,79,0,0,1,0
353,fs_lightplane89,0,-7914,1036,0,-87,7,0,0,0,2195,0,56,6,0,0,100,91,44,0,0,79,0,0,1,0
354,fs_lightplane89,0,-7937,1038,0,-87,7,0,0,0,2195,0,56,6,0,0,100,91,44,0,0,79,0,0,1,0
355,fs_lightplane89,0,-7961,1040,0,-87,7,0,0,0,2195,0,56,6,0,0,100,91,44,0,0,79,0,0,1,0
356,fs_lightplane89,0,-7984,1042,0,-87,7,0,0,0,2195,0,56,6,0,0,100,91,44,0,0,79,0,0,1,0
357,fs_lightplane89,0,-8007,1044,0,-87,7,0,0,0,2195,0,56,6,0,0,100,91,44,0,0,79,0,0,1,0
358,fs_lightplane89,0,-8030,1046,0,-87,7,0,0,0,2195,0,56,6,0,0,100,91,44,0,0,78,0,0,1,0
359,fs_lightplane89,0,-8054,1048,0,-87,7,0,0,0,2195,0,57,6,0,0,100,91,44,0,0,78,0,0,1,0
360,fs_lightplane89,0,-8077,1050,0,-87,7,0,0,0,2195,0,57,6,0,0,100,91,44,0,0,78,0,0,1,0
361,fs_lightplane89,0,-8100,1052,0,-87,7,0,0,0,2195,0,57,6,0,0,100,91,44,0,0,78,0,0,1,0
362,fs_lightplane89,0,-8124,1054,0,-87,7,0,0,0,2195,0,57,6,0,0,100,91,44,0,0,78,0,0,1,0
363,fs_lightplane89,0,-8147,1056,0,-87,7,0,0,0,2195,0,57,6,0,0,100,91,44,0,0,78,0,0,1,0
364,fs_lightplane89,0,-8170,1058,0,-87,7,0,0,0,2195,0,58,6,0,0,100,91,44,0,0,78,0,0,1,0
365,fs_lightplane89,0,-8194,1060,0,-87,7,0,0,0,2195,0,58,6,0,0,100,91,44,0,0,78,0,0,1,0
366,fs_lightplane89,0,-8217,1062,0,-87,7,0,0,0,2195,0,58,6,0,0,100,91,44,0,0,78,0,0,1,0
367,fs_lightplane89,0,-8240,1064,0,-87,7,0,0,0,2195,0,58,6,0,0,100,91,44,0,0,78,0,0,1,0
368,fs_lightplane89,0,-8264,1066,0,-87,7,0,0,0,2195,0,58,6,0,0,100,91,44,0,0,78,0,0,1,0
369,fs_lightplane89,0,-8287,1068,0,-87,7,0,0,0,2195,0,59,6,0,0,100,91,44,0,0,78,0,0,1,0
370,fs_lightplane89,0,-8310,1071,0,-87,7,0,0,0,2195,0,59,6,0,0,100,91,44,0,0,78,0,0,1,0
371,fs_lightplane89,0,-8334,1073,0,-87,7,0,0,0,2195,0,59,6,0,0,100,91,44,0,0,78,0,0,1,0
372,fs_lightplane89,0,-8357,1075,0,-87,7,0,0,0,2195,0,59,6,0,0,100,91,44,0,0,78,0,0,1,0
373,fs_lightplane89,0,-8380,1077,0,-87,7,0,0,0,2195,0,59,6,0,0,100,91,44,0,0,78,0,0,1,0
374,fs_lightplane89,0,-8403,1079,0,-87,7,0,0,0,2195,0,59,6,0,0,100,91,44,0,0,78,0,0,1,0
375,fs_lightplane89,0,-8427,1081,0,-87,7,0,0,0,2195,0,60,6,0,0,100,91,44,0,0,77,0,0,1,0
376,fs_lightplane89,0,-8450,1083,0,-87,7,0,0,0,2195,0,60,6,0,0,100,91,44,0,0,77,0,0,1,0
377,fs_lightplane89,0,-8473,1085,0,-87,7,0,0,0,2195,0,60,6,0,0,100,91,44,0,0,77,0,0,1,0
378,fs_lightplane89,0,-8497,1087,0,-87,7,0,0,0,2195,0,60,6,0,0,100,91,44,0,0,77,0,0,1,0
379,fs_lightplane89,0,-8520,1089,0,-87,7,0,0,0,2195,0,60,6,0,0,100,91,44,0,0,77,0,0,1,0
380,fs_lightplane89,0,-8543,1091,0,-87,7,0,0,0,2195,0,61,6,0,0,100,91,44,0,0,77,0,0,1,0
381,fs_lightplane89,0,-8567,1093,0,-87,7,0,0,0,2195,0,61,6,0,0,100,91,44,0,0,77,0,0,1,0
382,fs_lightplane89,0,-8590,1095,0,-87,7,0,0,0,2195,0,61,6,0,0,100,91,44,0,0,77,0,0,1,0
383,fs_lightplane89,0,-8613,1097,0,-87,7,0,0,0,2195,0,61,6,0,0,100,91,44,0,0,77,0,0,1,0
384,fs_lightplane89,0,-8637,1099,0,-87,7,0,0,0,2195,0,61,6,0,0,100,91,44,0,0,77,0,0,1,0
385,fs_lightplane89,0,-8660,1101,0,-87,7,0,0,0,2195,0,62,6,0,0,100,91,44,0,0,77,0,0,1,0
386,fs_lightplane89,0,-8683,1103,0,-87,7,0,0,0,2195,0,62,6,0,0,100,91,44,0,0,77,0,0,1,0
387,fs_lightplane89,0,-8707,1105,0,-87,7,0,0,0,2195,0,62,6,0,0,100,91,44,0,0,77,0,0,1,0
388,fs_lightplane89,0,-8730,1107,0,-87,7,0,0,0,2195,0,62,6,0,0,100,91,44,0,0,77,0,0,1,0
389,fs_lightplane89,0,-8753,1109,0,-87,7,0,0,0,2195,0,62,6,0,0,100,91,44,0,0,77,0,0,1,0
390,fs_lightplane89,0,-8776,1111,0,-87,7,0,0,0,2195,0,62,6,0,0,100,91,44,0,0,77,0,0,1,0
391,fs_lightplane89,0,-8800,1113,0,-87,7,0,0,0,2195,0,63,6,0,0,100,91,44,0,0,77,0,0,1,0
392,fs_lightplane89,0,-8823,1115,0,-87,7,0,0,0,2195,0,63,6,0,0,100,91,44,0,0,76,0,0,1,0
393,fs_lightplane89,0,-8846,1117,0,-87,7,0,0,0,2195,0,63,6,0,0,100,91,44,0,0,76,0,0,1,0
394,fs_lightplane89,0,-8870,1119,0,-87,7,0,0,0,2195,0,63,6,0,0,100,91,44,0,0,76,0,0,1,0
395,fs_lightplane89,0,-8893,1121,0,-87,7,0,0,0,2195,0,63,6,0,0,100,91,44,0,0,76,0,0,1,0
396,fs_lightplane89,0,-8916,1123,0,-87,7,0,0,0,2195,0,64,6,0,0,100,91,44,0,0,76,0,0,1,0
397,fs_lightplane89,0,-8940,1125,0,-87,7,0,0,0,2195,0,64,6,0,0,100,91,44,0,0,76,0,0,1,0
398,fs_lightplane89,0,-8963,1127,0,-87,7,0,0,0,2195,0,64,6,0,0,100,91,44,0,0,76,0,0,1,0
399,fs_lightplane89,0,-8986,1129,0,-87,7,0,0,0,2195,0,64,6,0,0,100,91,44,0,0,76,0,0,1,0
400,fs_lightplane89,0,-9010,1131,0,-87,7,0,0,0,2195,0,64,6,0,0,100,91,44,0,0,76,0,0,1,0
401,fs_lightplane89,0,-9033,1133,0,-87,7,0,0,0,2195,0,65,6,0,0,100,91,44,0,0,76,0,0,1,0
402,fs_lightplane89,0,-9056,1136,0,-87,7,0,0,0,2195,0,65,6,0,0,100,91,44,0,0,76,0,0,1,0
403,fs_lightplane89,0,-9080,1138,0,-87,7,0,0,0,2195,0,65,6,0,0,100,91,44,0,0,76,0,0,1,0
404,fs_lightplane89,0,-9103,1140,0,-87,7,0,0,0,2195,0,65,6,0,0,100,91,44,0,0,76,0,0,1,0
405,fs_lightplane89,0,-9126,1142,0,-87,7,0,0,0,2195,0,65,6,0,0,100,91,44,0,0,76,0,0,1,0
406,fs_lightplane89,0,-9149,1144,0,-87,7,0,0,0,2195,0,65,6,0,0,100,91,44,0,0,76,0,0,1,0
407,fs_lightplane89,0,-9173,1146,0,-87,7,0,0,0,2195,0,66,6,0,0,100,91,44,0,0,76,0,0,1,0
408,fs_lightplane89,0,-9196,1148,0,-87,7,0,0,0,2195,0,66,6,0,0,100,91,44,0,0,76,0,0,1,0
409,fs_lightplane89,0,-9219,1150,0,-87,7,0,0,0,2195,0,66,6,0,0,100,91,44,0,0,75,0,0,1,0
410,fs_lightplane89,0,-9243,1152,0,-87,7,0,0,0,2195,0,66,6,0,0,100,91,44,0,0,75,0,0,1,0
411,fs_lightplane89,0,-9266,1154,0,-87,7,0,0,0,2195,0,66,6,0,0,100,91,44,0,0,75,0,0,1,0
412,fs_lightplane89,0,-9289,1156,0,-87,7,0,0,0,2195,0,67,6,0,0,100,91,44,0,0,75,0,0,1,0
413,fs_lightplane89,0,-9313,1158,0,-87,7,0,0,0,2195,0,67,6,0,0,100,91,44,0,0,75,0,0,1,0
414,fs_lightplane89,0,-9336,1160,0,-87,7,0,0,0,2195,0,67,6,0,0,100,91,44,0,0,75,0,0,1,0
415,fs_lightplane89,0,-9359,1162,0,-87,7,0,0,0,2195,0,67,6,0,0,100,91,44,0,0,75,0,0,1,0
416,fs_lightplane89,0,-9383,1164,0,-87,7,0,0,0,2195,0,67,6,0,0,100,91,44,0,0,75,0,0,1,0
417,fs_lightplane89,0,-9406,1166,0,-87,7,0,0,0,2195,0,68,6,0,0,100,91,44,0,0,75,0,0,1,0
418,fs_lightplane89,0,-9429,1168,0,-87,7,0,0,0,2195,0,68,6,0,0,100,91,44,0,0,75,0,0,1,0
419,fs_lightplane89,0,-9453,1170,0,-87,7,0,0,0,2195,0,68,6,0,0,100,91,44,0,0,75,0,0,1,0
420,fs_lightplane89,0,-9476,1172,0,-87,7,0,0,0,2195,0,68,6,0,0,100,91,44,0,0,75,0,0,1,0
421,fs_lightplane89,0,-9499,1174,0,-87,7,0,0,0,2195,0,68,6,0,0,100,91,44,0,0,75,0,0,1,0
422,fs_lightplane89,0,-9522,1176,0,-87,7,0,0,0,2195,0,68,6,0,0,100,91,44,0,0,75,0,0,1,0
423,fs_lightplane89,0,-9546,1178,0,-87,7,0,0,0,2195,0,69,6,0,0,100,91,44,0,0,75,0,0,1,0
424,fs_lightplane89,0,-9569,1180,0,-87,7,0,0,0,2195,0,69,6,0,0,100,91,44,0,0,75,0,0,1,0
425,fs_lightplane89,0,-9592,1182,0,-87,7,0,0,0,2195,0,69,6,0,0,100,91,44,0,0,75,0,0,1,0
426,fs_lightplane89,0,-9616,1184,0,-87,7,0,0,0,2195,0,69,6,0,0,100,91,44,0,0,74,0,0,1,0
