tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat,tank_left,tank_right,turret_yaw,turret_elev,tank_ammo,tank_fired,tank_pen,tank_effective,tank_spall,crew_shock,crew_alive,module_last,platoon_order,platoon_score
122,tank4_t72_89,0,2,324,0,0,11,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
123,tank4_t72_89,0,2,327,0,0,11,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
124,tank4_t72_89,0,2,330,0,0,11,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
125,tank4_t72_89,0,2,333,0,0,11,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
126,tank4_t72_89,0,2,336,0,0,11,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
127,tank4_t72_89,0,2,339,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
128,tank4_t72_89,0,2,342,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
129,tank4_t72_89,0,2,345,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
130,tank4_t72_89,0,2,348,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
131,tank4_t72_89,0,2,351,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
132,tank4_t72_89,0,2,354,0,0,11,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
133,tank4_t72_89,0,2,357,0,0,11,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
134,tank4_t72_89,0,2,360,0,0,11,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
135,tank4_t72_89,0,2,363,0,0,11,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
136,tank4_t72_89,0,2,366,0,0,11,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
137,tank4_t72_89,0,2,369,0,0,11,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
138,tank4_t72_89,0,2,372,0,0,11,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
139,tank4_t72_89,0,2,375,0,0,11,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
140,tank4_t72_89,0,2,378,0,0,11,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
141,tank4_t72_89,0,2,381,0,0,11,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
142,tank4_t72_89,0,2,384,0,0,11,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
143,tank4_t72_89,0,2,387,0,0,11,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
144,tank4_t72_89,0,2,390,0,0,11,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
145,tank4_t72_89,0,2,393,0,0,11,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
146,tank4_t72_89,0,2,396,0,0,11,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
147,tank4_t72_89,0,2,399,0,0,11,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
148,tank4_t72_89,0,2,402,0,0,11,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
149,tank4_t72_89,0,2,405,0,0,11,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
150,tank4_t72_89,0,2,408,0,0,11,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
151,tank4_t72_89,0,2,411,0,0,11,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
152,tank4_t72_89,0,2,414,0,0,11,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
153,tank4_t72_89,0,2,417,0,0,11,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
154,tank4_t72_89,0,2,420,0,0,11,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
155,tank4_t72_89,0,2,423,0,0,11,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
156,tank4_t72_89,0,2,426,0,0,11,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
157,tank4_t72_89,0,2,429,0,0,11,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
158,tank4_t72_89,0,2,432,0,0,11,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
159,tank4_t72_89,0,2,435,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
160,tank4_t72_89,0,2,438,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
161,tank4_t72_89,0,2,441,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
162,tank4_t72_89,0,2,444,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
163,tank4_t72_89,0,2,447,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
164,tank4_t72_89,0,2,450,0,0,11,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
165,tank4_t72_89,0,2,453,0,0,11,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
166,tank4_t72_89,0,2,456,0,0,11,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
167,tank4_t72_89,0,2,459,0,0,11,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
168,tank4_t72_89,0,2,462,0,0,11,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
169,tank4_t72_89,0,2,465,0,0,11,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
170,tank4_t72_89,0,2,468,0,0,11,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
171,tank4_t72_89,0,2,471,0,0,11,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
172,tank4_t72_89,0,2,474,0,0,11,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
173,tank4_t72_89,0,2,477,0,0,11,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
174,tank4_t72_89,0,2,480,0,0,11,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
175,tank4_t72_89,0,2,483,0,0,11,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
176,tank4_t72_89,0,2,486,0,0,11,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
177,tank4_t72_89,0,2,489,0,0,11,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
178,tank4_t72_89,0,2,492,0,0,11,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
179,tank4_t72_89,0,2,495,0,0,11,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
180,tank4_t72_89,0,2,498,0,0,11,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
181,tank4_t72_89,0,2,501,0,0,11,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
182,tank4_t72_89,0,2,504,0,0,11,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
183,tank4_t72_89,0,2,507,0,0,11,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
184,tank4_t72_89,0,2,510,0,0,11,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
185,tank4_t72_89,0,2,513,0,0,11,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
186,tank4_t72_89,0,2,516,0,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
187,tank4_t72_89,0,2,519,0,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
188,tank4_t72_89,0,2,522,0,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
189,tank4_t72_89,0,2,525,0,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,1,1
190,tank4_t72_89,0,2,528,0,0,11,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
191,tank4_t72_89,0,2,531,0,0,11,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
192,tank4_t72_89,0,2,534,0,0,11,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
193,tank4_t72_89,0,2,537,0,0,11,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
194,tank4_t72_89,0,2,540,0,0,11,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
195,tank4_t72_89,0,2,543,0,0,11,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
196,tank4_t72_89,0,2,546,0,0,11,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
197,tank4_t72_89,0,2,549,0,0,11,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
198,tank4_t72_89,0,2,552,0,0,11,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
199,tank4_t72_89,0,2,555,0,0,11,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,657,0,21,3,-1,2,1
200,tank4_t72_89,0,2,558,0,0,11,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
201,tank4_t72_89,0,2,561,0,0,11,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
202,tank4_t72_89,0,2,564,0,0,11,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
203,tank4_t72_89,0,2,567,0,0,11,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
204,tank4_t72_89,0,2,570,0,0,11,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
205,tank4_t72_89,0,2,573,0,0,11,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
206,tank4_t72_89,0,2,576,0,0,11,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
207,tank4_t72_89,0,2,579,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
208,tank4_t72_89,0,2,582,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
209,tank4_t72_89,0,2,585,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
210,tank4_t72_89,0,2,588,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
211,tank4_t72_89,0,2,591,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
212,tank4_t72_89,0,2,594,0,0,11,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
213,tank4_t72_89,0,2,597,0,0,11,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
214,tank4_t72_89,0,2,600,0,0,11,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
215,tank4_t72_89,0,2,603,0,0,11,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
216,tank4_t72_89,0,2,606,0,0,11,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
217,tank4_t72_89,0,2,609,0,0,11,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
218,tank4_t72_89,0,2,612,0,0,11,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
219,tank4_t72_89,0,2,615,0,0,11,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
220,tank4_t72_89,0,2,618,0,0,11,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
221,tank4_t72_89,0,2,621,0,0,11,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
222,tank4_t72_89,0,2,624,0,0,11,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
223,tank4_t72_89,0,2,627,0,0,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
224,tank4_t72_89,0,2,630,0,0,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
225,tank4_t72_89,0,2,633,0,0,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
226,tank4_t72_89,0,2,636,0,0,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
227,tank4_t72_89,0,2,639,0,0,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
228,tank4_t72_89,0,2,642,0,0,11,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
229,tank4_t72_89,0,2,645,0,0,11,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
230,tank4_t72_89,0,2,648,0,0,11,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
231,tank4_t72_89,0,2,651,0,0,11,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
232,tank4_t72_89,0,2,654,0,0,11,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
233,tank4_t72_89,0,2,657,0,0,11,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
234,tank4_t72_89,0,2,660,0,0,11,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
235,tank4_t72_89,0,2,663,0,0,11,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
236,tank4_t72_89,0,2,666,0,0,11,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
237,tank4_t72_89,0,2,669,0,0,11,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
238,tank4_t72_89,0,2,672,0,0,11,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
239,tank4_t72_89,0,2,675,0,0,11,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
240,tank4_t72_89,0,2,678,0,0,11,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
241,tank4_t72_89,0,2,681,0,0,11,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
242,tank4_t72_89,0,2,684,0,0,11,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
243,tank4_t72_89,0,2,687,0,0,11,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
244,tank4_t72_89,0,2,690,0,0,11,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,657,0,21,3,-1,2,1
