tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat,tank_left,tank_right,turret_yaw,turret_elev,tank_ammo,tank_fired,tank_pen,tank_effective,tank_spall,crew_shock,crew_alive,module_last,platoon_order,platoon_score
121,tank4_scout_89,0,2,464,0,0,16,0,0,0,2915,100,72,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
122,tank4_scout_89,0,2,468,0,0,16,0,0,0,2955,101,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
123,tank4_scout_89,0,2,473,0,0,16,0,0,0,2995,102,73,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
124,tank4_scout_89,0,2,477,0,0,16,0,0,0,3035,103,73,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
125,tank4_scout_89,0,2,481,0,0,16,0,0,0,3075,104,73,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
126,tank4_scout_89,0,2,486,0,0,16,0,0,0,3115,105,73,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
127,tank4_scout_89,0,2,490,0,0,16,0,0,0,3155,106,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
128,tank4_scout_89,0,2,494,0,0,16,0,0,0,3195,107,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
129,tank4_scout_89,0,2,499,0,0,16,0,0,0,3235,108,74,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
130,tank4_scout_89,0,2,503,0,0,16,0,0,0,3275,109,74,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
131,tank4_scout_89,0,2,507,0,0,16,0,0,0,3315,110,74,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
132,tank4_scout_89,0,2,512,0,0,16,0,0,0,3355,111,74,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
133,tank4_scout_89,0,2,516,0,0,16,0,0,0,3395,112,75,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
134,tank4_scout_89,0,2,520,0,0,16,0,0,0,3435,113,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
135,tank4_scout_89,0,2,525,0,0,16,0,0,0,3475,114,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
136,tank4_scout_89,0,2,529,0,0,16,0,0,0,3515,115,75,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
137,tank4_scout_89,0,2,533,0,0,16,0,0,0,3555,116,75,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
138,tank4_scout_89,0,2,538,0,0,16,0,0,0,3595,117,76,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
139,tank4_scout_89,0,2,542,0,0,16,0,0,0,3635,118,76,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
140,tank4_scout_89,0,2,546,0,0,16,0,0,0,3675,119,76,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
141,tank4_scout_89,0,2,551,0,0,16,0,0,0,3715,120,76,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
142,tank4_scout_89,0,2,555,0,0,16,0,0,0,3755,121,76,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
143,tank4_scout_89,0,2,559,0,0,16,0,0,0,3795,122,77,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
144,tank4_scout_89,0,2,564,0,0,16,0,0,0,3835,123,77,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
145,tank4_scout_89,0,2,568,0,0,16,0,0,0,3875,124,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
146,tank4_scout_89,0,2,572,0,0,16,0,0,0,3915,125,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
147,tank4_scout_89,0,2,577,0,0,16,0,0,0,3955,126,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
148,tank4_scout_89,0,2,581,0,0,16,0,0,0,3995,127,77,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
149,tank4_scout_89,0,2,586,0,0,16,0,0,0,4035,128,78,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
150,tank4_scout_89,0,2,590,0,0,16,0,0,0,4075,129,78,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
151,tank4_scout_89,0,2,594,0,0,16,0,0,0,4115,130,78,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
152,tank4_scout_89,0,2,599,0,0,16,0,0,0,4155,131,78,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
153,tank4_scout_89,0,2,603,0,0,16,0,0,0,4195,132,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
154,tank4_scout_89,0,2,607,0,0,16,0,0,0,4235,133,79,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
155,tank4_scout_89,0,2,612,0,0,16,0,0,0,4275,134,79,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
156,tank4_scout_89,0,2,616,0,0,16,0,0,0,4315,135,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
157,tank4_scout_89,0,2,620,0,0,16,0,0,0,4355,136,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
158,tank4_scout_89,0,2,625,0,0,16,0,0,0,4395,137,79,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
159,tank4_scout_89,0,2,629,0,0,16,0,0,0,4435,138,80,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
160,tank4_scout_89,0,2,633,0,0,16,0,0,0,4475,139,80,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
161,tank4_scout_89,0,2,638,0,0,16,0,0,0,4515,140,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
162,tank4_scout_89,0,2,642,0,0,16,0,0,0,4555,141,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
163,tank4_scout_89,0,2,646,0,0,16,0,0,0,4595,142,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
164,tank4_scout_89,0,2,651,0,0,16,0,0,0,4635,143,80,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
165,tank4_scout_89,0,2,655,0,0,16,0,0,0,4675,144,81,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
166,tank4_scout_89,0,2,659,0,0,16,0,0,0,4715,145,81,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
167,tank4_scout_89,0,2,664,0,0,16,0,0,0,4755,146,81,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
168,tank4_scout_89,0,2,668,0,0,16,0,0,0,4795,147,81,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
169,tank4_scout_89,0,2,672,0,0,16,0,0,0,4835,148,81,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
170,tank4_scout_89,0,2,677,0,0,16,0,0,0,4875,149,82,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
171,tank4_scout_89,0,2,681,0,0,16,0,0,0,4915,150,82,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
172,tank4_scout_89,0,2,685,0,0,16,0,0,0,4955,151,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
173,tank4_scout_89,0,2,690,0,0,16,0,0,0,4995,152,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
174,tank4_scout_89,0,2,694,0,0,16,0,0,0,5035,153,82,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
175,tank4_scout_89,0,2,698,0,0,16,0,0,0,5075,154,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
176,tank4_scout_89,0,2,703,0,0,16,0,0,0,5115,155,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
177,tank4_scout_89,0,2,707,0,0,16,0,0,0,5155,156,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
178,tank4_scout_89,0,2,711,0,0,16,0,0,0,5195,157,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
179,tank4_scout_89,0,2,716,0,0,16,0,0,0,5235,158,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
180,tank4_scout_89,0,2,720,0,0,16,0,0,0,5275,159,83,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
181,tank4_scout_89,0,2,725,0,0,16,0,0,0,5315,160,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
182,tank4_scout_89,0,2,729,0,0,16,0,0,0,5355,161,84,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
183,tank4_scout_89,0,2,733,0,0,16,0,0,0,5395,162,84,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
184,tank4_scout_89,0,2,738,0,0,16,0,0,0,5435,163,84,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
185,tank4_scout_89,0,2,742,0,0,16,0,0,0,5475,164,84,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
186,tank4_scout_89,0,2,746,0,0,16,0,0,0,5515,165,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
187,tank4_scout_89,0,2,751,0,0,16,0,0,0,5555,166,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
188,tank4_scout_89,0,2,755,0,0,16,0,0,0,5595,167,85,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
189,tank4_scout_89,0,2,759,0,0,16,0,0,0,5635,168,85,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,1,1
190,tank4_scout_89,0,2,764,0,0,16,0,0,0,5675,169,85,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
191,tank4_scout_89,0,2,768,0,0,16,0,0,0,5715,170,86,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
192,tank4_scout_89,0,2,772,0,0,16,0,0,0,5755,171,86,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
193,tank4_scout_89,0,2,777,0,0,16,0,0,0,5795,172,86,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
194,tank4_scout_89,0,2,781,0,0,16,0,0,0,5835,173,86,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
195,tank4_scout_89,0,2,785,0,0,16,0,0,0,5875,174,86,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
196,tank4_scout_89,0,2,790,0,0,16,0,0,0,5915,175,86,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
197,tank4_scout_89,0,2,794,0,0,16,0,0,0,5955,176,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
198,tank4_scout_89,0,2,798,0,0,16,0,0,0,5995,177,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
199,tank4_scout_89,0,2,803,0,0,16,0,0,0,6035,178,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,3,0,0,130,0,21,4,-1,2,1
200,tank4_scout_89,0,2,807,0,0,16,0,0,0,6075,179,87,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
201,tank4_scout_89,0,2,811,0,0,16,0,0,0,6115,180,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
202,tank4_scout_89,0,2,816,0,0,16,0,0,0,6155,181,88,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
203,tank4_scout_89,0,2,820,0,0,16,0,0,0,6195,182,88,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
204,tank4_scout_89,0,2,824,0,0,16,0,0,0,6235,183,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
205,tank4_scout_89,0,2,829,0,0,16,0,0,0,6275,184,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
206,tank4_scout_89,0,2,833,0,0,16,0,0,0,6315,185,88,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
207,tank4_scout_89,0,2,837,0,0,16,0,0,0,6355,186,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
208,tank4_scout_89,0,2,842,0,0,16,0,0,0,6395,187,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
209,tank4_scout_89,0,2,846,0,0,16,0,0,0,6435,188,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
210,tank4_scout_89,0,2,850,0,0,16,0,0,0,6475,189,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
211,tank4_scout_89,0,2,855,0,0,16,0,0,0,6515,190,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
212,tank4_scout_89,0,2,859,0,0,16,0,0,0,6555,191,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
213,tank4_scout_89,0,2,864,0,0,16,0,0,0,6595,192,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
214,tank4_scout_89,0,2,868,0,0,16,0,0,0,6635,193,90,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
215,tank4_scout_89,0,2,872,0,0,16,0,0,0,6675,194,90,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
216,tank4_scout_89,0,2,877,0,0,16,0,0,0,6715,195,90,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
217,tank4_scout_89,0,2,881,0,0,16,0,0,0,6755,196,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
218,tank4_scout_89,0,2,885,0,0,16,0,0,0,6795,197,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
219,tank4_scout_89,0,2,890,0,0,16,0,0,0,6835,198,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
220,tank4_scout_89,0,2,894,0,0,16,0,0,0,6875,199,91,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
221,tank4_scout_89,0,2,898,0,0,16,0,0,0,6915,200,91,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
222,tank4_scout_89,0,2,903,0,0,16,0,0,0,6955,201,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
223,tank4_scout_89,0,2,907,0,0,16,0,0,0,6995,202,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
224,tank4_scout_89,0,2,911,0,0,16,0,0,0,7035,203,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
225,tank4_scout_89,0,2,916,0,0,16,0,0,0,7075,204,92,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
226,tank4_scout_89,0,2,920,0,0,16,0,0,0,7115,205,92,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
227,tank4_scout_89,0,2,924,0,0,16,0,0,0,7155,206,92,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
228,tank4_scout_89,0,2,929,0,0,16,0,0,0,7195,207,92,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
229,tank4_scout_89,0,2,933,0,0,16,0,0,0,7235,208,93,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
230,tank4_scout_89,0,2,937,0,0,16,0,0,0,7275,209,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
231,tank4_scout_89,0,2,942,0,0,16,0,0,0,7315,210,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
232,tank4_scout_89,0,2,946,0,0,16,0,0,0,7355,211,93,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
233,tank4_scout_89,0,2,950,0,0,16,0,0,0,7395,212,93,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
234,tank4_scout_89,0,2,955,0,0,16,0,0,0,7435,213,94,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
235,tank4_scout_89,0,2,959,0,0,16,0,0,0,7475,214,94,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
236,tank4_scout_89,0,2,963,0,0,16,0,0,0,7515,215,94,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
237,tank4_scout_89,0,2,968,0,0,16,0,0,0,7555,216,94,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
238,tank4_scout_89,0,2,972,0,0,16,0,0,0,7595,217,94,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
239,tank4_scout_89,0,2,976,0,0,16,0,0,0,7635,218,95,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
240,tank4_scout_89,0,2,981,0,0,16,0,0,0,7675,219,95,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
241,tank4_scout_89,0,2,985,0,0,16,0,0,0,7715,220,95,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
242,tank4_scout_89,0,2,989,0,0,16,0,0,0,7755,221,95,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-3,4,0,0,130,0,21,4,-1,2,1
