tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat,tank_left,tank_right,turret_yaw,turret_elev,tank_ammo,tank_fired,tank_pen,tank_effective,tank_spall,crew_shock,crew_alive,module_last,platoon_order,platoon_score
121,tank4_sherman_89,0,2,229,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
122,tank4_sherman_89,0,2,231,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
123,tank4_sherman_89,0,2,233,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
124,tank4_sherman_89,0,2,235,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
125,tank4_sherman_89,0,2,237,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
126,tank4_sherman_89,0,2,239,0,0,8,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
127,tank4_sherman_89,0,2,241,0,0,8,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
128,tank4_sherman_89,0,2,244,0,0,8,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
129,tank4_sherman_89,0,2,246,0,0,8,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
130,tank4_sherman_89,0,2,248,0,0,8,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
131,tank4_sherman_89,0,2,250,0,0,8,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
132,tank4_sherman_89,0,2,252,0,0,8,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
133,tank4_sherman_89,0,2,254,0,0,8,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
134,tank4_sherman_89,0,2,256,0,0,8,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
135,tank4_sherman_89,0,2,259,0,0,8,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
136,tank4_sherman_89,0,2,261,0,0,8,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
137,tank4_sherman_89,0,2,263,0,0,8,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
138,tank4_sherman_89,0,2,265,0,0,8,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
139,tank4_sherman_89,0,2,267,0,0,8,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
140,tank4_sherman_89,0,2,269,0,0,8,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
141,tank4_sherman_89,0,2,271,0,0,8,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
142,tank4_sherman_89,0,2,274,0,0,8,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
143,tank4_sherman_89,0,2,276,0,0,8,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
144,tank4_sherman_89,0,2,278,0,0,8,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
145,tank4_sherman_89,0,2,280,0,0,8,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
146,tank4_sherman_89,0,2,282,0,0,8,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
147,tank4_sherman_89,0,2,284,0,0,8,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
148,tank4_sherman_89,0,2,286,0,0,8,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
149,tank4_sherman_89,0,2,289,0,0,8,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
150,tank4_sherman_89,0,2,291,0,0,8,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
151,tank4_sherman_89,0,2,293,0,0,8,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
152,tank4_sherman_89,0,2,295,0,0,8,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
153,tank4_sherman_89,0,2,297,0,0,8,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
154,tank4_sherman_89,0,2,299,0,0,8,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
155,tank4_sherman_89,0,2,301,0,0,8,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
156,tank4_sherman_89,0,2,304,0,0,8,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
157,tank4_sherman_89,0,2,306,0,0,8,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
158,tank4_sherman_89,0,2,308,0,0,8,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
159,tank4_sherman_89,0,2,310,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
160,tank4_sherman_89,0,2,312,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
161,tank4_sherman_89,0,2,314,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
162,tank4_sherman_89,0,2,316,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
163,tank4_sherman_89,0,2,319,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
164,tank4_sherman_89,0,2,321,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
165,tank4_sherman_89,0,2,323,0,0,8,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
166,tank4_sherman_89,0,2,325,0,0,8,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
167,tank4_sherman_89,0,2,327,0,0,8,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
168,tank4_sherman_89,0,2,329,0,0,8,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
169,tank4_sherman_89,0,2,331,0,0,8,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
170,tank4_sherman_89,0,2,334,0,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
171,tank4_sherman_89,0,2,336,0,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
172,tank4_sherman_89,0,2,338,0,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
173,tank4_sherman_89,0,2,340,0,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
174,tank4_sherman_89,0,2,342,0,0,8,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
175,tank4_sherman_89,0,2,344,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
176,tank4_sherman_89,0,2,346,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
177,tank4_sherman_89,0,2,348,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
178,tank4_sherman_89,0,2,351,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
179,tank4_sherman_89,0,2,353,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
180,tank4_sherman_89,0,2,355,0,0,8,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
181,tank4_sherman_89,0,2,357,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
182,tank4_sherman_89,0,2,359,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
183,tank4_sherman_89,0,2,361,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
184,tank4_sherman_89,0,2,363,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
185,tank4_sherman_89,0,2,366,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
186,tank4_sherman_89,0,2,368,0,0,8,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
187,tank4_sherman_89,0,2,370,0,0,8,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
188,tank4_sherman_89,0,2,372,0,0,8,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
189,tank4_sherman_89,0,2,374,0,0,8,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,1,1
190,tank4_sherman_89,0,2,376,0,0,8,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
191,tank4_sherman_89,0,2,378,0,0,8,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
192,tank4_sherman_89,0,2,381,0,0,8,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
193,tank4_sherman_89,0,2,383,0,0,8,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
194,tank4_sherman_89,0,2,385,0,0,8,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
195,tank4_sherman_89,0,2,387,0,0,8,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
196,tank4_sherman_89,0,2,389,0,0,8,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
197,tank4_sherman_89,0,2,391,0,0,8,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
198,tank4_sherman_89,0,2,393,0,0,8,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
199,tank4_sherman_89,0,2,396,0,0,8,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,1,0,0,130,0,0,4,-1,2,1
200,tank4_sherman_89,0,2,398,0,0,8,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
201,tank4_sherman_89,0,2,400,0,0,8,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
202,tank4_sherman_89,0,2,402,0,0,8,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
203,tank4_sherman_89,0,2,404,0,0,8,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
204,tank4_sherman_89,0,2,406,0,0,8,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
205,tank4_sherman_89,0,2,408,0,0,8,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
206,tank4_sherman_89,0,2,411,0,0,8,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
207,tank4_sherman_89,0,2,413,0,0,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
208,tank4_sherman_89,0,2,415,0,0,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
209,tank4_sherman_89,0,2,417,0,0,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
210,tank4_sherman_89,0,2,419,0,0,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
211,tank4_sherman_89,0,2,421,0,0,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
212,tank4_sherman_89,0,2,423,0,0,8,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
213,tank4_sherman_89,0,2,426,0,0,8,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
214,tank4_sherman_89,0,2,428,0,0,8,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
215,tank4_sherman_89,0,2,430,0,0,8,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
216,tank4_sherman_89,0,2,432,0,0,8,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
217,tank4_sherman_89,0,2,434,0,0,8,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
218,tank4_sherman_89,0,2,436,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
219,tank4_sherman_89,0,2,438,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
220,tank4_sherman_89,0,2,441,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
221,tank4_sherman_89,0,2,443,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
222,tank4_sherman_89,0,2,445,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
223,tank4_sherman_89,0,2,447,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
224,tank4_sherman_89,0,2,449,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
225,tank4_sherman_89,0,2,451,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
226,tank4_sherman_89,0,2,453,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
227,tank4_sherman_89,0,2,456,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
228,tank4_sherman_89,0,2,458,0,0,8,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
229,tank4_sherman_89,0,2,460,0,0,8,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
230,tank4_sherman_89,0,2,462,0,0,8,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
231,tank4_sherman_89,0,2,464,0,0,8,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
232,tank4_sherman_89,0,2,466,0,0,8,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
233,tank4_sherman_89,0,2,468,0,0,8,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
234,tank4_sherman_89,0,2,471,0,0,8,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
235,tank4_sherman_89,0,2,473,0,0,8,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
236,tank4_sherman_89,0,2,475,0,0,8,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
237,tank4_sherman_89,0,2,477,0,0,8,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
238,tank4_sherman_89,0,2,479,0,0,8,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
239,tank4_sherman_89,0,2,481,0,0,8,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
240,tank4_sherman_89,0,2,483,0,0,8,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
241,tank4_sherman_89,0,2,485,0,0,8,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
242,tank4_sherman_89,0,2,488,0,0,8,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,-15,3,0,0,130,0,0,4,-1,2,1
