tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo
221,strike_chopper89,47,-11,58,1,0,1,0,0,0,0,0,91,0,0,0,0,0,0,0,9184,91,285,32,0,0
222,strike_chopper89,48,-11,58,1,0,1,0,0,0,0,0,91,0,0,0,0,0,0,0,9183,91,285,32,0,0
223,strike_chopper89,48,-11,59,1,0,1,0,0,0,0,0,92,0,0,0,0,0,0,0,9182,91,285,32,0,0
224,strike_chopper89,48,-11,59,1,0,1,0,0,0,0,0,92,0,0,0,0,0,0,0,9181,91,285,32,0,0
225,strike_chopper89,49,-11,59,1,0,1,0,0,1,0,0,92,0,0,0,0,0,0,0,9180,91,284,32,0,0
226,strike_chopper89,49,-11,59,1,0,1,0,0,0,0,0,92,0,0,0,0,0,0,0,9179,91,284,32,0,0
227,strike_chopper89,49,-11,60,1,0,1,0,0,0,0,0,92,0,0,0,0,0,0,0,9179,91,284,32,0,0
228,strike_chopper89,50,-11,60,1,0,1,0,0,0,0,0,92,0,0,0,0,0,0,0,9181,91,284,32,0,0
229,strike_chopper89,50,-11,60,1,0,1,0,0,0,0,0,93,0,0,0,0,0,0,0,9183,91,284,32,0,0
230,strike_chopper89,51,-11,61,1,0,1,0,0,1,0,0,93,0,0,0,0,0,0,0,9186,90,283,32,0,0
231,strike_chopper89,51,-11,61,1,0,1,0,0,0,0,0,93,0,0,0,0,0,0,0,9189,90,283,32,0,0
232,strike_chopper89,51,-11,61,1,0,1,0,0,0,0,0,93,0,0,0,0,0,0,0,9192,90,283,32,0,0
233,strike_chopper89,52,-11,61,1,0,1,0,0,0,0,0,93,0,0,0,0,0,0,0,9194,90,283,32,0,0
234,strike_chopper89,52,-11,62,1,0,1,0,0,0,0,0,94,0,0,0,0,0,0,0,9196,90,283,32,0,0
235,strike_chopper89,52,-11,62,1,0,1,0,0,1,0,0,94,0,0,0,0,0,0,0,9196,90,282,32,0,0
236,strike_chopper89,53,-11,62,1,0,1,0,0,0,0,0,94,0,0,0,0,0,0,0,9194,90,282,32,0,0
237,strike_chopper89,53,-11,63,1,0,1,0,0,0,0,0,94,0,0,0,0,0,0,0,9192,90,282,32,0,0
238,strike_chopper89,54,-11,63,1,0,1,0,0,0,0,0,94,0,0,0,0,0,0,0,9189,90,282,32,0,0
239,strike_chopper89,54,-11,63,1,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,9185,90,282,32,0,0
240,strike_chopper89,54,-11,63,1,0,1,0,0,1,0,0,95,0,0,0,0,0,0,0,9182,90,281,32,0,0
241,strike_chopper89,55,-11,64,1,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,9178,90,281,32,0,0
242,strike_chopper89,55,-10,64,1,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,9175,90,281,32,0,0
243,strike_chopper89,55,-10,64,1,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,9174,90,281,32,0,0
244,strike_chopper89,56,-10,65,1,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,9173,90,281,32,0,0
245,strike_chopper89,56,-10,65,1,0,1,0,0,1,0,0,96,0,0,0,0,0,0,0,9173,90,280,32,0,0
246,strike_chopper89,57,-11,65,1,0,1,0,0,0,0,0,96,0,0,0,0,0,0,0,9174,90,280,32,0,0
247,strike_chopper89,57,-11,65,1,0,1,0,0,0,0,0,96,0,0,0,0,0,0,0,9177,90,280,32,0,0
248,strike_chopper89,57,-11,66,1,0,1,0,0,0,0,0,96,0,0,0,0,0,0,0,9180,90,280,32,0,0
249,strike_chopper89,58,-11,66,1,0,1,0,0,0,0,0,96,0,0,0,0,0,0,0,9183,90,280,32,0,0
250,strike_chopper89,58,-11,66,1,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,9185,90,280,32,0,0
251,strike_chopper89,58,-11,66,1,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,9188,90,280,32,0,0
252,strike_chopper89,59,-11,67,1,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,9192,90,280,32,0,0
253,strike_chopper89,59,-11,67,1,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,9195,90,280,32,0,0
254,strike_chopper89,60,-11,67,1,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,9195,90,280,32,0,0
255,strike_chopper89,60,-11,68,1,0,1,0,0,0,0,0,98,0,0,0,0,0,0,0,9194,90,280,32,0,0
256,strike_chopper89,60,-11,68,1,0,1,0,0,0,0,0,98,0,0,0,0,0,0,0,9192,89,280,32,0,0
257,strike_chopper89,61,-11,68,1,0,1,0,0,0,0,0,98,0,0,0,0,0,0,0,9190,89,280,32,0,0
258,strike_chopper89,61,-11,68,1,0,1,0,0,0,0,0,98,0,0,0,0,0,0,0,9189,89,280,32,0,0
259,strike_chopper89,61,-11,69,1,0,1,0,0,0,0,0,98,0,0,0,0,0,0,0,9187,89,280,32,0,0
260,strike_chopper89,62,-11,69,1,0,1,0,0,0,0,0,98,0,0,0,0,0,0,0,9185,89,280,32,0,0
261,strike_chopper89,62,-11,69,1,0,1,0,0,0,0,0,99,0,0,0,0,0,0,0,9182,89,280,32,0,0
262,strike_chopper89,62,-11,70,0,0,1,0,0,0,0,0,99,0,0,0,0,0,0,0,9180,89,280,32,0,0
263,strike_chopper89,62,-11,70,0,0,1,0,0,0,0,0,99,0,0,0,0,0,0,0,9179,89,280,32,0,0
264,strike_chopper89,63,-11,70,0,0,1,0,0,0,0,0,99,0,0,0,0,0,0,0,9180,89,280,32,0,0
265,strike_chopper89,63,-11,70,0,0,1,0,0,0,0,0,99,0,0,0,0,0,0,0,9182,89,280,32,0,0
266,strike_chopper89,63,-11,71,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,89,280,32,0,0
267,strike_chopper89,63,-11,71,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,89,280,32,0,0
268,strike_chopper89,63,-11,71,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,89,280,32,0,0
269,strike_chopper89,63,-11,72,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,89,280,32,0,0
270,strike_chopper89,63,-11,72,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,89,280,32,0,0
271,strike_chopper89,63,-11,72,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,89,280,32,0,0
272,strike_chopper89,63,-11,72,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,89,280,32,0,0
273,strike_chopper89,63,-11,73,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,89,280,32,0,0
274,strike_chopper89,63,-11,73,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,89,280,32,0,0
275,strike_chopper89,63,-11,73,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,89,280,32,0,0
276,strike_chopper89,62,-11,74,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9178,89,280,32,0,0
277,strike_chopper89,62,-11,74,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,89,280,32,0,0
278,strike_chopper89,62,-11,74,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,89,280,32,0,0
279,strike_chopper89,62,-11,74,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,89,280,32,0,0
280,strike_chopper89,62,-11,75,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,89,280,32,0,0
281,strike_chopper89,62,-11,75,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,88,280,32,0,0
282,strike_chopper89,61,-11,75,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,88,280,32,0,0
283,strike_chopper89,61,-11,75,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,88,280,32,0,0
284,strike_chopper89,61,-11,76,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,88,280,32,0,0
285,strike_chopper89,61,-11,76,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,88,280,32,0,0
286,strike_chopper89,60,-11,76,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,88,280,32,0,0
287,strike_chopper89,60,-11,77,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,88,280,32,0,0
288,strike_chopper89,60,-11,77,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,88,280,32,0,0
289,strike_chopper89,60,-11,77,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,88,280,32,0,0
290,strike_chopper89,59,-11,77,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,88,280,32,0,0
291,strike_chopper89,59,-11,78,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9185,88,280,32,0,0
292,strike_chopper89,59,-11,78,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,88,280,32,0,0
293,strike_chopper89,58,-11,78,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,88,280,32,0,0
294,strike_chopper89,58,-10,79,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9177,88,280,32,0,0
295,strike_chopper89,58,-10,79,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9175,88,280,32,0,0
296,strike_chopper89,57,-11,79,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9175,88,280,32,0,0
297,strike_chopper89,57,-11,79,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9177,88,280,32,0,0
298,strike_chopper89,57,-11,80,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,88,280,32,0,0
299,strike_chopper89,57,-11,80,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,88,280,32,0,0
300,strike_chopper89,56,-11,80,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9185,88,279,32,0,0
301,strike_chopper89,56,-11,81,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,88,279,32,0,0
302,strike_chopper89,56,-11,81,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,88,279,32,0,0
303,strike_chopper89,55,-11,81,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9194,88,279,32,0,0
304,strike_chopper89,55,-11,81,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9194,88,279,32,0,0
305,strike_chopper89,55,-11,82,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9194,88,278,32,0,0
306,strike_chopper89,54,-11,82,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9193,88,278,32,0,0
307,strike_chopper89,54,-11,82,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9192,87,278,32,0,0
308,strike_chopper89,53,-11,83,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,87,278,32,0,0
309,strike_chopper89,53,-11,83,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,87,278,32,0,0
310,strike_chopper89,53,-11,83,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9184,87,277,32,0,0
311,strike_chopper89,52,-11,83,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,87,277,32,0,0
312,strike_chopper89,52,-11,84,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,87,277,32,0,0
313,strike_chopper89,52,-11,84,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,87,277,32,0,0
314,strike_chopper89,51,-11,84,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,87,277,32,0,0
315,strike_chopper89,51,-11,84,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9180,87,276,32,0,0
316,strike_chopper89,51,-11,85,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,87,276,32,0,0
317,strike_chopper89,50,-11,85,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,87,276,32,0,0
318,strike_chopper89,50,-11,85,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,87,276,32,0,0
319,strike_chopper89,50,-11,86,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,87,276,32,0,0
320,strike_chopper89,49,-11,86,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9185,87,275,32,0,0
321,strike_chopper89,49,-11,86,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,0,0
322,strike_chopper89,48,-11,86,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,0,0
323,strike_chopper89,48,-11,87,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,0,0
324,strike_chopper89,48,-11,87,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,1,0
325,strike_chopper89,47,-11,87,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,1,0
326,strike_chopper89,47,-11,88,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,1,0
327,strike_chopper89,47,-11,88,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,1,0
328,strike_chopper89,46,-11,88,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,87,275,32,1,0
329,strike_chopper89,46,-11,88,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9185,87,275,32,1,0
330,strike_chopper89,45,-11,89,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,87,275,32,1,0
331,strike_chopper89,45,-11,89,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,87,275,32,1,0
332,strike_chopper89,45,-11,89,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,86,275,32,1,0
333,strike_chopper89,44,-11,90,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,86,275,32,1,0
334,strike_chopper89,44,-11,90,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9185,86,275,32,1,0
335,strike_chopper89,44,-11,90,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,86,275,32,1,0
336,strike_chopper89,43,-11,90,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,86,275,32,1,0
337,strike_chopper89,43,-11,91,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,86,275,32,1,0
338,strike_chopper89,42,-11,91,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,86,275,32,1,0
339,strike_chopper89,42,-11,91,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,86,275,32,1,0
340,strike_chopper89,42,-11,92,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,86,275,32,1,0
341,strike_chopper89,41,-11,92,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,86,275,32,1,0
342,strike_chopper89,41,-11,92,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,86,275,32,1,0
343,strike_chopper89,41,-11,92,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,86,275,32,1,0
344,strike_chopper89,40,-11,93,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,86,275,32,1,0
345,strike_chopper89,40,-11,93,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9178,86,275,32,1,0
346,strike_chopper89,39,-11,93,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9178,86,275,32,1,0
347,strike_chopper89,39,-11,93,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,86,275,32,1,0
348,strike_chopper89,39,-11,94,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,86,275,32,1,0
349,strike_chopper89,38,-11,94,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,86,275,32,1,0
350,strike_chopper89,38,-11,94,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,86,275,32,1,0
351,strike_chopper89,38,-11,95,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,86,275,32,1,0
352,strike_chopper89,37,-11,95,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,86,275,32,1,0
353,strike_chopper89,37,-11,95,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9194,86,275,32,1,0
354,strike_chopper89,36,-11,95,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9195,86,275,32,1,0
355,strike_chopper89,36,-11,96,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9196,86,275,32,1,0
356,strike_chopper89,36,-11,96,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9194,86,275,32,1,0
357,strike_chopper89,35,-11,96,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,86,275,32,1,0
358,strike_chopper89,35,-11,97,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,85,275,32,1,0
359,strike_chopper89,35,-11,97,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,85,275,32,1,0
360,strike_chopper89,34,-11,97,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,85,275,32,1,0
361,strike_chopper89,34,-11,97,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,85,275,32,1,0
362,strike_chopper89,33,-11,98,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,85,275,32,1,0
363,strike_chopper89,33,-11,98,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,85,275,32,1,0
364,strike_chopper89,33,-11,98,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,85,275,32,1,0
365,strike_chopper89,32,-11,99,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,85,275,32,1,0
366,strike_chopper89,32,-11,99,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,85,275,32,1,0
367,strike_chopper89,32,-11,99,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,85,275,32,1,0
368,strike_chopper89,31,-11,99,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,85,275,32,1,0
369,strike_chopper89,31,-11,100,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,85,275,32,1,0
370,strike_chopper89,30,-11,100,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,85,275,32,1,0
371,strike_chopper89,30,-11,100,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,85,275,32,1,0
372,strike_chopper89,30,-11,101,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,85,275,32,1,0
373,strike_chopper89,29,-11,101,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,85,275,32,1,0
374,strike_chopper89,29,-11,101,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,85,275,32,1,0
375,strike_chopper89,29,-11,101,-1,0,1,0,0,2,0,0,100,0,0,0,0,0,0,0,9191,85,274,31,1,0
376,strike_chopper89,28,-11,102,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,85,274,31,1,0
377,strike_chopper89,28,-11,102,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,85,274,31,1,0
378,strike_chopper89,27,-11,102,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,85,274,31,1,0
379,strike_chopper89,27,-11,102,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9185,85,274,31,1,0
380,strike_chopper89,27,-11,103,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9184,85,273,31,1,0
381,strike_chopper89,26,-11,103,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,85,273,31,1,0
382,strike_chopper89,26,-11,103,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,85,273,31,1,0
383,strike_chopper89,26,-11,104,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,85,273,31,1,0
384,strike_chopper89,25,-11,104,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,84,273,31,1,0
385,strike_chopper89,25,-11,104,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9182,84,272,31,1,0
386,strike_chopper89,24,-11,104,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,84,272,31,1,0
387,strike_chopper89,24,-11,105,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,84,272,31,1,0
388,strike_chopper89,24,-11,105,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,84,272,31,1,0
389,strike_chopper89,23,-11,105,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,84,272,31,1,0
390,strike_chopper89,23,-11,106,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9182,84,271,31,1,0
391,strike_chopper89,23,-11,106,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,84,271,31,1,0
392,strike_chopper89,22,-11,106,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,84,271,31,1,0
393,strike_chopper89,22,-11,106,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,84,271,31,1,0
394,strike_chopper89,21,-11,107,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,84,271,31,1,0
395,strike_chopper89,21,-11,107,-1,0,1,0,0,1,0,0,100,0,0,0,0,0,0,0,9179,84,270,31,1,0
396,strike_chopper89,21,-11,107,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9178,84,270,31,1,0
397,strike_chopper89,20,-11,108,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9178,84,270,31,1,0
398,strike_chopper89,20,-11,108,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9178,84,270,31,1,0
399,strike_chopper89,20,-11,108,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,84,270,31,1,0
400,strike_chopper89,19,-11,108,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,84,270,31,1,0
401,strike_chopper89,19,-11,109,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,84,270,31,1,0
402,strike_chopper89,18,-11,109,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,84,270,31,1,0
403,strike_chopper89,18,-11,109,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9194,84,270,31,1,0
404,strike_chopper89,18,-11,110,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9194,84,270,31,1,0
405,strike_chopper89,17,-11,110,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9192,84,270,31,1,0
406,strike_chopper89,17,-11,110,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,84,270,31,1,0
407,strike_chopper89,17,-11,110,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9185,84,270,31,1,0
408,strike_chopper89,16,-11,111,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,84,270,31,1,0
409,strike_chopper89,16,-11,111,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,83,270,31,1,0
410,strike_chopper89,15,-11,111,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9181,83,270,31,1,0
411,strike_chopper89,15,-11,111,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,83,270,31,1,0
412,strike_chopper89,15,-11,112,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9183,83,270,31,1,0
413,strike_chopper89,14,-11,112,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,83,270,31,1,0
414,strike_chopper89,14,-11,112,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,83,270,31,1,0
415,strike_chopper89,14,-11,113,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,83,270,31,1,0
416,strike_chopper89,13,-11,113,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,83,270,31,1,0
417,strike_chopper89,13,-11,113,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,83,270,31,1,0
418,strike_chopper89,12,-11,113,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9191,83,270,31,1,0
419,strike_chopper89,12,-11,114,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9190,83,270,31,1,0
420,strike_chopper89,12,-11,114,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,83,270,31,1,0
421,strike_chopper89,11,-11,114,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9189,83,270,31,1,0
422,strike_chopper89,11,-11,115,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,83,270,31,1,0
423,strike_chopper89,11,-11,115,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9187,83,270,31,1,0
424,strike_chopper89,10,-11,115,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9186,83,270,31,1,0
425,strike_chopper89,10,-11,115,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,83,270,31,1,0
426,strike_chopper89,9,-11,116,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9182,83,270,31,1,0
427,strike_chopper89,9,-11,116,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9180,83,270,31,1,0
428,strike_chopper89,9,-11,116,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,83,270,31,1,0
429,strike_chopper89,8,-11,117,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,83,270,31,1,0
430,strike_chopper89,8,-11,117,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,83,270,31,1,0
431,strike_chopper89,8,-11,117,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9179,83,270,31,1,0
432,strike_chopper89,7,-11,117,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9184,83,270,31,1,0
433,strike_chopper89,7,-11,118,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9188,83,270,31,1,0
434,strike_chopper89,7,-11,118,-1,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9193,83,270,31,1,0
435,strike_chopper89,7,-11,118,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9197,82,270,31,1,0
436,strike_chopper89,6,-11,119,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9201,82,270,31,1,0
437,strike_chopper89,6,-11,119,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9206,82,270,31,1,0
438,strike_chopper89,6,-11,120,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9210,82,270,31,1,0
439,strike_chopper89,6,-11,120,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9212,82,270,31,1,0
440,strike_chopper89,6,-11,120,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9215,82,270,31,1,0
441,strike_chopper89,5,-11,121,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0,0,9217,82,270,31,1,0
