tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat
164,battlefront_bomber89,0,18,383,0,0,5,0,0,1,315,0,16,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
165,battlefront_bomber89,0,18,384,0,0,5,0,0,1,315,0,15,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
166,battlefront_bomber89,0,18,386,0,0,5,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
167,battlefront_bomber89,0,18,387,0,0,5,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
168,battlefront_bomber89,0,18,389,0,0,5,0,0,1,315,0,13,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
169,battlefront_bomber89,0,18,390,0,0,5,0,0,1,315,0,12,0,0,0,100,0,0,0,0,9999,979,20,0,0,0,40,0,0,0,0,0,180,5,118
170,battlefront_bomber89,0,18,391,0,0,5,0,0,2,315,0,12,0,0,0,100,0,0,0,0,9999,978,20,0,0,0,40,0,0,0,0,0,180,5,118
171,battlefront_bomber89,0,18,393,0,0,5,0,0,1,315,0,11,0,0,0,100,0,0,0,0,9999,978,20,0,0,0,40,0,0,0,0,0,180,5,118
172,battlefront_bomber89,0,18,394,0,0,5,0,0,1,315,0,10,0,0,0,100,0,0,0,0,9999,978,20,0,0,0,40,0,0,0,0,0,180,5,118
173,battlefront_bomber89,0,18,396,0,0,5,0,0,1,315,0,10,0,0,0,100,0,0,0,0,9999,978,20,0,0,0,40,0,0,0,0,0,180,5,118
174,battlefront_bomber89,0,18,397,0,0,5,0,0,2,315,0,9,0,0,0,100,0,0,0,0,9999,977,20,0,0,0,40,0,0,0,0,0,180,5,118
175,battlefront_bomber89,0,18,398,0,0,5,0,0,1,315,0,8,0,0,0,100,0,0,0,0,9999,977,20,0,0,0,40,0,0,0,0,0,180,5,118
176,battlefront_bomber89,0,18,400,0,0,5,0,0,2,315,0,7,0,0,0,100,0,0,0,0,9999,977,20,0,0,0,40,0,0,0,0,0,180,5,118
177,battlefront_bomber89,0,18,401,0,0,5,0,0,1,315,0,7,0,0,0,100,0,0,0,0,9999,977,20,0,0,0,40,0,0,0,0,0,180,5,118
178,battlefront_bomber89,0,18,403,0,0,5,0,0,2,315,0,6,0,0,0,100,0,0,0,0,9999,976,20,0,0,0,40,0,0,0,0,0,180,5,118
179,battlefront_bomber89,0,18,404,0,0,5,0,0,1,315,0,5,0,0,0,100,0,0,0,0,9999,976,20,0,0,0,40,0,0,0,0,0,180,5,118
180,battlefront_bomber89,0,18,405,0,0,5,0,0,1,315,0,5,0,0,0,100,0,0,0,0,9999,976,20,0,0,0,39,0,0,0,0,0,180,5,118
181,battlefront_bomber89,0,18,407,0,0,5,0,0,1,315,0,4,0,0,0,100,0,0,0,0,9999,976,20,0,0,0,38,0,0,0,0,0,180,5,118
182,battlefront_bomber89,0,18,408,0,0,5,0,0,2,315,0,3,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,37,0,0,0,0,0,180,5,118
183,battlefront_bomber89,0,18,409,0,0,5,0,0,1,315,0,3,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,36,0,0,0,0,0,180,5,118
184,battlefront_bomber89,0,18,411,0,0,5,0,0,1,315,0,2,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,35,0,0,0,0,0,180,5,118
185,battlefront_bomber89,0,18,412,0,0,5,0,0,1,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,34,0,0,0,0,0,180,5,118
186,battlefront_bomber89,0,18,414,0,0,5,0,0,1,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,33,0,0,0,0,0,180,5,118
187,battlefront_bomber89,0,18,415,0,0,5,0,0,1,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,32,0,0,0,0,0,180,5,118
188,battlefront_bomber89,0,18,416,0,0,5,0,0,1,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,31,0,0,0,0,0,180,5,118
189,battlefront_bomber89,0,18,418,0,0,5,0,0,0,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,30,0,0,0,0,0,180,5,118
190,battlefront_bomber89,0,18,419,0,0,4,0,0,0,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,29,0,0,0,0,0,180,5,118
191,battlefront_bomber89,0,18,420,0,0,4,0,0,0,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,28,0,0,0,0,0,180,5,118
192,battlefront_bomber89,0,18,422,0,0,4,0,0,1,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,27,0,0,0,0,0,180,5,118
193,battlefront_bomber89,0,18,423,0,0,4,0,0,0,315,0,0,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,26,0,0,0,0,0,180,6,118
194,battlefront_bomber89,0,18,424,0,0,4,0,0,0,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,25,0,0,0,0,0,180,6,118
195,battlefront_bomber89,0,18,425,0,0,4,0,0,0,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,24,0,0,0,0,0,180,6,118
196,battlefront_bomber89,0,18,426,0,0,4,0,0,0,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,23,0,0,0,0,0,180,6,118
197,battlefront_bomber89,0,18,427,0,0,4,0,0,0,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,22,0,0,0,0,0,180,6,118
198,battlefront_bomber89,0,18,428,0,0,3,0,0,0,315,0,1,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,21,0,0,0,0,0,180,6,118
199,battlefront_bomber89,0,18,429,0,0,3,0,0,0,315,0,2,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,20,0,0,0,0,0,180,6,118
200,battlefront_bomber89,0,18,430,0,0,3,0,0,0,315,0,2,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,19,0,0,0,0,0,180,6,118
201,battlefront_bomber89,0,18,431,0,0,3,0,0,0,315,0,2,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,18,0,0,0,0,0,180,6,118
202,battlefront_bomber89,0,18,432,0,0,3,0,0,0,315,0,2,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,17,0,0,0,0,0,180,6,118
203,battlefront_bomber89,0,18,433,0,0,3,0,0,0,315,0,2,0,0,0,100,0,0,0,0,9999,975,20,0,0,0,16,0,0,0,0,0,180,6,118
204,battlefront_bomber89,0,18,434,0,0,3,0,0,1,315,0,3,0,0,0,100,0,0,0,0,9999,974,20,0,0,0,15,0,0,0,0,0,180,6,118
205,battlefront_bomber89,0,18,435,0,0,3,0,0,0,315,0,3,0,0,0,100,0,0,0,0,9999,974,20,0,0,0,14,0,0,0,0,0,180,6,118
206,battlefront_bomber89,0,18,436,0,0,3,0,0,0,315,0,3,0,0,0,100,0,0,0,0,9999,974,20,0,0,0,13,0,0,0,0,0,180,6,118
207,battlefront_bomber89,0,18,437,0,0,3,0,0,0,315,0,3,0,0,0,100,0,0,0,0,9999,974,20,0,0,0,12,0,0,0,0,0,180,6,118
208,battlefront_bomber89,0,18,438,0,0,3,0,0,2,315,0,3,0,0,0,100,0,0,0,0,9999,973,20,0,0,0,11,0,0,0,0,0,180,6,118
209,battlefront_bomber89,0,18,439,0,0,3,0,0,0,315,0,3,0,0,0,100,0,0,0,0,9999,973,20,0,0,0,10,0,0,0,0,0,180,6,118
210,battlefront_bomber89,0,18,439,0,0,3,0,0,0,315,0,4,0,0,0,100,0,0,0,0,9999,973,20,0,0,0,9,0,0,0,0,0,180,6,118
211,battlefront_bomber89,0,18,440,0,0,3,0,0,0,315,0,4,0,0,0,100,0,0,0,0,9999,973,20,0,0,0,8,0,0,0,0,0,180,6,118
212,battlefront_bomber89,0,18,441,0,0,3,0,0,1,315,0,4,0,0,0,100,0,0,0,0,9999,972,20,0,0,0,7,0,0,0,0,0,180,6,118
213,battlefront_bomber89,0,18,442,0,0,3,0,0,0,315,0,4,0,0,0,100,0,0,0,0,9999,972,20,0,0,0,6,0,0,0,0,0,180,6,118
214,battlefront_bomber89,0,18,443,0,0,2,0,0,0,315,0,4,0,0,0,100,0,0,0,0,9999,972,20,0,0,0,5,0,0,0,0,0,180,6,118
215,battlefront_bomber89,0,18,443,0,0,2,0,0,0,315,0,5,0,0,0,100,0,0,0,0,9999,972,20,0,0,0,4,0,0,0,0,0,180,6,118
216,battlefront_bomber89,0,18,444,0,0,2,0,0,1,315,0,5,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,3,0,0,0,0,0,180,6,118
217,battlefront_bomber89,0,18,445,0,0,2,0,0,0,315,0,5,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,2,0,0,0,0,0,180,6,118
218,battlefront_bomber89,0,18,446,0,0,2,0,0,0,315,0,5,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,1,0,0,0,0,0,180,6,118
219,battlefront_bomber89,0,18,447,0,0,2,0,0,0,315,0,5,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,6,118
220,battlefront_bomber89,0,18,447,0,0,2,0,0,0,315,0,6,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,6,118
221,battlefront_bomber89,0,18,448,0,0,2,0,0,0,315,0,6,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
222,battlefront_bomber89,0,18,449,0,0,2,0,0,0,315,0,6,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
223,battlefront_bomber89,0,18,449,0,0,2,0,0,0,315,0,6,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
224,battlefront_bomber89,0,18,450,0,0,2,0,0,0,315,0,6,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
225,battlefront_bomber89,0,18,451,0,0,2,0,0,0,315,0,6,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
226,battlefront_bomber89,0,18,452,0,0,2,0,0,0,315,0,7,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
227,battlefront_bomber89,0,18,452,0,0,2,0,0,0,315,0,7,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
228,battlefront_bomber89,0,18,453,0,0,2,0,0,0,315,0,7,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
229,battlefront_bomber89,0,18,454,0,0,2,0,0,0,315,0,7,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
230,battlefront_bomber89,0,18,454,0,0,2,0,0,0,315,0,7,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
231,battlefront_bomber89,0,18,455,0,0,2,0,0,0,315,0,8,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
232,battlefront_bomber89,0,18,456,0,0,2,0,0,0,315,0,8,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
233,battlefront_bomber89,0,18,457,0,0,2,0,0,0,315,0,8,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
234,battlefront_bomber89,0,18,457,0,0,2,0,0,0,315,0,8,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
235,battlefront_bomber89,0,18,458,0,0,2,0,0,0,315,0,8,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
236,battlefront_bomber89,0,18,459,0,0,2,0,0,0,315,0,9,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
237,battlefront_bomber89,0,18,459,0,0,2,0,0,0,315,0,9,0,0,0,100,0,0,0,0,9999,971,20,0,0,0,0,0,0,0,0,0,180,7,118
238,battlefront_bomber89,0,18,460,0,0,2,0,0,1,315,0,9,0,0,0,100,0,0,0,0,9999,970,20,0,0,0,0,0,0,0,0,0,180,7,118
239,battlefront_bomber89,0,18,461,0,0,2,0,0,0,315,0,9,0,0,0,100,0,0,0,0,9999,970,20,0,0,0,0,0,0,0,0,0,180,7,118
240,battlefront_bomber89,0,18,461,0,0,2,0,0,0,315,0,9,0,0,0,100,0,0,0,0,9999,970,20,0,0,0,0,0,0,0,0,0,180,7,118
241,battlefront_bomber89,0,18,462,0,0,2,0,0,0,315,0,9,0,0,0,100,0,0,0,0,9999,970,20,0,0,0,0,0,0,0,0,0,180,7,118
242,battlefront_bomber89,0,18,463,0,0,2,0,0,1,315,0,10,0,0,0,100,0,0,0,0,9999,969,20,0,0,0,0,0,0,0,0,0,180,7,118
243,battlefront_bomber89,0,18,463,0,0,2,0,0,0,315,0,10,0,0,0,100,0,0,0,0,9999,969,20,0,0,0,0,0,0,0,0,0,180,7,118
244,battlefront_bomber89,0,18,464,0,0,2,0,0,0,315,0,10,0,0,0,100,0,0,0,0,9999,969,20,0,0,0,0,0,0,0,0,0,180,7,118
245,battlefront_bomber89,0,18,465,0,0,2,0,0,0,315,0,10,0,0,0,100,0,0,0,0,9999,969,20,0,0,0,0,0,0,0,0,0,180,7,118
246,battlefront_bomber89,0,18,465,0,0,2,0,0,1,315,0,10,0,0,0,100,0,0,0,0,9999,968,20,0,0,0,0,0,0,0,0,0,180,7,118
247,battlefront_bomber89,0,18,466,0,0,2,0,0,0,315,0,11,0,0,0,100,0,0,0,0,9999,968,20,0,0,0,0,0,0,0,0,0,180,7,118
248,battlefront_bomber89,0,18,467,0,0,2,0,0,0,315,0,11,0,0,0,100,0,0,0,0,9999,968,20,0,0,0,0,0,0,0,0,0,180,7,118
249,battlefront_bomber89,0,18,467,0,0,2,0,0,0,315,0,11,0,0,0,100,0,0,0,0,9999,968,20,0,0,0,0,0,0,0,0,0,180,7,118
250,battlefront_bomber89,0,18,468,0,0,2,0,0,2,315,0,11,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
251,battlefront_bomber89,0,18,469,0,0,2,0,0,0,315,0,11,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
252,battlefront_bomber89,0,18,469,0,0,2,0,0,0,315,0,12,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
253,battlefront_bomber89,0,18,470,0,0,2,0,0,0,315,0,12,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
254,battlefront_bomber89,0,18,471,0,0,2,0,0,0,315,0,12,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
255,battlefront_bomber89,0,18,471,0,0,2,0,0,0,315,0,12,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
256,battlefront_bomber89,0,18,472,0,0,2,0,0,0,315,0,12,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,124
257,battlefront_bomber89,0,18,473,0,0,2,0,0,0,315,0,12,0,0,0,100,0,0,0,0,9999,967,20,0,0,0,0,0,0,0,0,0,180,0,123
258,battlefront_bomber89,0,18,473,0,0,2,0,0,1,315,0,13,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,4,180,0,123
259,battlefront_bomber89,0,18,474,0,0,2,0,0,1,315,0,13,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,8,180,0,123
260,battlefront_bomber89,0,18,475,0,0,2,0,0,1,315,0,13,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,12,180,0,123
261,battlefront_bomber89,0,18,475,0,0,2,0,0,1,315,0,13,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,16,180,0,123
262,battlefront_bomber89,0,18,476,0,0,2,0,0,1,315,0,13,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,20,180,0,123
263,battlefront_bomber89,0,18,477,0,0,2,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,24,180,0,123
264,battlefront_bomber89,0,18,477,0,0,2,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,28,180,0,123
265,battlefront_bomber89,0,18,478,0,0,2,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,32,180,0,123
266,battlefront_bomber89,0,18,478,0,0,2,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,36,180,0,123
267,battlefront_bomber89,0,18,479,0,0,2,0,0,1,315,0,14,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,40,180,0,123
268,battlefront_bomber89,0,18,480,0,0,2,0,0,1,315,0,15,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,44,180,0,123
269,battlefront_bomber89,0,18,480,0,0,2,0,0,1,315,0,15,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,0,0,0,5,0,48,180,0,123
270,battlefront_bomber89,0,18,481,0,0,2,0,0,1,315,0,15,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,40,0,0,5,0,48,180,0,123
271,battlefront_bomber89,0,18,482,0,0,2,0,0,1,315,0,15,0,0,0,100,0,0,0,0,9999,967,20,1,0,1,40,0,0,5,0,48,180,0,123
272,battlefront_bomber89,0,18,482,0,0,2,0,0,4,315,0,15,0,0,0,100,0,0,0,0,9999,966,19,1,0,1,40,0,0,13,0,48,180,0,123
273,battlefront_bomber89,0,18,483,0,0,2,0,0,1,315,0,15,0,0,0,100,0,0,0,0,9999,966,19,1,0,1,40,0,0,21,0,48,180,0,123
274,battlefront_bomber89,0,18,484,0,0,2,0,0,1,315,0,16,0,0,0,100,0,0,0,0,9999,966,19,1,0,1,40,0,0,29,0,48,180,0,123
275,battlefront_bomber89,0,18,484,0,0,2,0,0,1,315,0,16,0,0,0,100,0,0,0,0,9999,966,19,1,0,1,40,0,0,37,0,48,180,0,123
276,battlefront_bomber89,0,18,485,0,0,2,0,0,2,315,0,16,0,0,0,100,0,0,0,0,9999,965,19,1,0,1,40,0,0,45,1,48,180,0,123
277,battlefront_bomber89,0,18,486,0,0,2,0,0,1,315,0,16,0,0,0,100,0,0,0,0,9999,965,19,1,0,1,40,0,0,53,1,48,180,0,123
278,battlefront_bomber89,0,18,486,0,0,2,0,0,1,315,0,16,0,0,0,100,0,0,0,0,9999,965,19,1,0,1,40,0,0,61,1,48,180,0,123
279,battlefront_bomber89,0,18,487,0,0,2,0,0,1,315,0,17,0,0,0,100,0,0,0,0,9999,965,19,1,0,1,40,0,0,69,1,48,180,1,123
280,battlefront_bomber89,0,18,488,0,0,2,0,0,2,315,0,17,0,0,0,100,0,0,0,0,9999,964,19,1,0,1,40,0,0,77,1,48,180,1,123
281,battlefront_bomber89,0,18,488,0,0,2,0,0,1,315,0,17,0,0,0,100,0,0,0,0,9999,964,19,1,0,1,40,0,0,85,1,48,180,1,123
282,battlefront_bomber89,0,18,489,0,0,2,0,0,1,315,0,17,0,0,0,100,0,0,0,0,9999,964,19,1,0,1,40,0,0,93,2,48,180,1,123
283,battlefront_bomber89,0,18,490,0,0,2,0,0,1,315,0,17,0,0,0,100,0,0,0,0,9999,964,19,1,0,1,40,0,0,101,2,48,180,1,123
284,battlefront_bomber89,0,18,490,0,0,2,0,0,2,315,0,18,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,109,2,48,180,1,123
285,battlefront_bomber89,0,18,491,0,0,2,0,0,1,315,0,18,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,117,2,48,180,1,123
286,battlefront_bomber89,0,18,492,0,0,2,0,0,1,315,0,18,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,125,2,48,180,1,123
287,battlefront_bomber89,0,18,492,0,0,2,0,0,1,315,0,18,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
288,battlefront_bomber89,0,18,493,0,0,2,0,0,2,315,0,18,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
289,battlefront_bomber89,0,18,494,0,0,2,0,0,1,315,0,18,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
290,battlefront_bomber89,0,18,494,0,0,2,0,0,1,315,0,19,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
291,battlefront_bomber89,0,18,495,0,0,2,0,0,1,315,0,19,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
292,battlefront_bomber89,0,18,496,0,0,2,0,0,1,315,0,19,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
293,battlefront_bomber89,0,18,496,0,0,2,0,0,1,315,0,19,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
294,battlefront_bomber89,0,18,497,0,0,2,0,0,1,315,0,19,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
295,battlefront_bomber89,0,18,498,0,0,2,0,0,1,315,0,20,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
296,battlefront_bomber89,0,18,498,0,0,2,0,0,1,315,0,20,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
297,battlefront_bomber89,0,18,499,0,0,2,0,0,1,315,0,20,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
298,battlefront_bomber89,0,18,499,0,0,2,0,0,1,315,0,20,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
299,battlefront_bomber89,0,18,500,0,0,2,0,0,1,315,0,20,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
300,battlefront_bomber89,0,18,501,0,0,2,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
301,battlefront_bomber89,0,18,501,0,0,2,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
302,battlefront_bomber89,0,18,502,0,0,2,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
303,battlefront_bomber89,0,18,503,0,0,2,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
304,battlefront_bomber89,0,18,503,0,0,2,0,0,2,315,0,21,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
305,battlefront_bomber89,0,18,504,0,0,2,0,0,1,315,0,21,0,0,0,100,0,0,0,0,9999,963,19,1,0,1,40,0,0,133,2,48,180,1,123
306,battlefront_bomber89,0,18,505,0,0,2,0,0,3,315,0,22,0,0,0,100,0,0,0,0,9999,962,18,1,0,1,40,0,0,141,2,48,180,1,123
307,battlefront_bomber89,0,18,505,0,0,2,0,0,1,315,0,22,0,0,0,100,0,0,0,0,9999,962,18,1,0,1,40,0,0,149,2,48,180,1,123
308,battlefront_bomber89,0,18,506,0,0,2,0,0,1,315,0,22,0,0,0,100,0,0,0,0,9999,962,18,1,0,1,40,0,0,157,3,48,180,1,123
309,battlefront_bomber89,0,18,507,0,0,2,0,0,1,315,0,22,0,0,0,100,0,0,0,0,9999,962,18,1,0,1,40,0,0,165,3,48,180,2,123
310,battlefront_bomber89,0,18,507,0,0,2,0,0,2,315,0,22,0,0,0,100,0,0,0,0,9999,961,18,1,0,1,40,0,0,173,3,48,180,2,123
311,battlefront_bomber89,0,18,508,0,0,2,0,0,1,315,0,23,0,0,0,100,0,0,0,0,9999,961,18,1,0,1,40,0,0,181,3,48,180,2,123
312,battlefront_bomber89,0,18,509,0,0,2,0,0,1,315,0,23,0,0,0,100,0,0,0,0,9999,961,18,1,0,1,40,0,0,189,3,48,180,2,123
313,battlefront_bomber89,0,18,509,0,0,2,0,0,1,315,0,23,0,0,0,100,0,0,0,0,9999,961,18,1,0,1,40,0,0,197,3,48,180,2,123
314,battlefront_bomber89,0,18,510,0,0,2,0,0,2,315,0,23,0,0,0,100,0,0,0,0,9999,960,18,1,0,1,40,0,0,205,3,48,180,2,123
315,battlefront_bomber89,0,18,511,0,0,2,0,0,1,315,0,23,0,0,0,100,0,0,0,0,9999,960,18,1,0,1,40,0,0,213,3,48,180,2,123
316,battlefront_bomber89,0,18,511,0,0,2,0,0,1,315,0,24,0,0,0,100,0,0,0,0,9999,960,18,1,0,1,40,0,0,221,3,48,180,2,123
317,battlefront_bomber89,0,18,512,0,0,2,0,0,1,315,0,24,0,0,0,100,0,0,0,0,9999,960,18,1,0,1,40,0,0,229,3,48,180,2,123
318,battlefront_bomber89,0,18,513,0,0,2,0,0,2,315,0,24,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,237,3,48,180,2,123
319,battlefront_bomber89,0,18,513,0,0,2,0,0,1,315,0,24,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,245,3,48,180,2,123
320,battlefront_bomber89,0,18,514,0,0,2,0,0,2,315,0,24,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,253,3,48,180,2,123
321,battlefront_bomber89,0,18,515,0,0,2,0,0,1,315,0,24,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
322,battlefront_bomber89,0,18,515,0,0,2,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
323,battlefront_bomber89,0,18,516,0,0,2,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
324,battlefront_bomber89,0,18,517,0,0,2,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
325,battlefront_bomber89,0,18,517,0,0,2,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
326,battlefront_bomber89,0,18,518,0,0,2,0,0,1,315,0,25,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
327,battlefront_bomber89,0,18,519,0,0,2,0,0,1,315,0,26,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
328,battlefront_bomber89,0,18,519,0,0,2,0,0,1,315,0,26,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
329,battlefront_bomber89,0,18,520,0,0,2,0,0,1,315,0,26,0,0,0,100,0,0,0,0,9999,959,18,1,0,1,40,0,0,261,3,48,180,2,123
