tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker
333,gt_sport89,4,0,52,0,-1,0,0,3,0,1000,33,111,25,0,0,100
334,gt_sport89,4,0,52,0,-1,0,0,4,0,1050,34,111,26,0,0,100
335,gt_sport89,4,-1,52,0,0,0,0,4,0,1100,35,112,27,0,0,100
336,gt_sport89,4,-1,53,0,0,0,0,4,0,1150,36,112,28,0,0,100
337,gt_sport89,4,-1,53,0,0,0,0,4,0,1200,37,112,28,0,0,100
338,gt_sport89,4,0,53,0,0,0,0,4,0,1250,38,112,29,0,0,100
339,gt_sport89,4,0,53,0,0,0,0,4,0,1300,39,112,30,0,0,100
340,gt_sport89,4,0,53,0,1,0,0,4,0,1360,40,112,31,0,0,100
341,gt_sport89,4,0,53,0,1,0,0,4,0,1420,41,113,32,0,0,100
342,gt_sport89,4,0,54,0,0,0,0,3,0,1480,42,113,32,0,0,100
343,gt_sport89,4,0,54,0,-1,0,0,3,0,1540,43,113,33,0,0,100
344,gt_sport89,4,0,54,0,-2,0,0,3,0,1600,44,113,34,0,0,100
345,gt_sport89,4,-1,54,0,-1,0,0,4,0,1660,45,113,35,0,0,100
346,gt_sport89,4,-1,54,0,0,0,0,4,0,1720,46,114,35,0,0,100
347,gt_sport89,4,-1,54,0,0,0,0,4,0,1780,47,114,36,0,0,100
348,gt_sport89,4,-1,55,0,0,0,0,4,0,1850,48,114,37,0,0,100
349,gt_sport89,4,-1,55,0,0,0,0,4,0,1920,49,114,38,0,0,100
350,gt_sport89,4,-1,55,0,0,0,0,4,0,1990,50,114,39,0,0,100
351,gt_sport89,4,0,55,0,1,0,0,4,0,2060,51,115,39,0,0,100
352,gt_sport89,4,0,55,0,1,0,0,4,0,2130,52,115,40,0,0,100
353,gt_sport89,4,0,55,0,1,0,0,4,0,2200,53,115,41,0,0,100
354,gt_sport89,4,0,56,0,0,0,0,3,0,2270,54,115,42,0,0,100
355,gt_sport89,4,0,56,0,0,0,0,3,0,2340,55,115,42,0,0,100
356,gt_sport89,4,0,56,0,-1,0,0,3,0,2420,56,115,43,0,0,100
357,gt_sport89,4,-1,56,0,-2,0,0,3,0,2500,57,116,44,0,0,100
358,gt_sport89,4,-1,56,0,-2,0,0,4,0,2580,58,116,45,0,0,100
359,gt_sport89,4,-2,56,0,-1,0,0,4,0,2660,59,116,46,0,0,100
360,gt_sport89,4,-2,57,0,0,0,0,4,0,2740,60,116,46,0,0,100
361,gt_sport89,4,-2,57,0,0,0,0,4,0,2820,61,116,47,0,0,100
362,gt_sport89,4,-2,57,0,0,0,0,4,0,2900,62,117,48,0,0,100
363,gt_sport89,4,-2,57,0,0,0,0,4,0,2980,63,117,49,0,0,100
364,gt_sport89,4,-2,57,0,0,0,0,4,0,3060,64,117,50,0,0,100
365,gt_sport89,4,-1,57,0,1,0,0,4,0,3140,65,117,50,0,0,100
366,gt_sport89,4,-1,58,0,1,0,0,4,0,3220,66,117,51,0,0,100
367,gt_sport89,4,0,58,0,2,0,0,4,0,3300,67,118,52,0,0,100
368,gt_sport89,4,0,58,0,2,0,0,4,0,3380,68,118,53,0,0,100
369,gt_sport89,4,0,58,0,1,0,0,3,0,3460,69,118,53,0,0,100
370,gt_sport89,4,0,58,0,-1,0,0,2,0,3540,70,118,54,0,0,100
371,gt_sport89,4,0,58,0,-2,0,0,3,0,3620,71,118,55,0,0,100
372,gt_sport89,4,-1,59,0,-2,0,0,4,0,3700,72,118,56,0,0,100
373,gt_sport89,4,-1,59,0,-1,0,0,4,0,3780,73,119,57,0,0,100
374,gt_sport89,4,-2,59,0,0,0,0,4,0,3860,74,119,57,0,0,100
375,gt_sport89,4,-2,59,0,0,0,0,4,0,3940,75,119,58,0,0,100
376,gt_sport89,4,-2,59,0,0,0,0,4,0,4020,76,119,59,0,0,100
377,gt_sport89,4,-1,59,0,0,0,0,4,0,4100,77,119,60,0,0,100
378,gt_sport89,3,-1,60,0,1,0,0,4,0,4180,78,120,60,0,0,100
379,gt_sport89,3,-1,60,0,1,0,0,4,0,4260,79,120,61,0,0,100
380,gt_sport89,3,0,60,0,1,0,0,4,0,4340,80,120,62,0,0,100
381,gt_sport89,3,0,60,0,1,0,0,4,0,4420,81,120,63,0,0,100
382,gt_sport89,3,0,60,0,0,0,0,3,0,4500,82,120,64,0,0,100
383,gt_sport89,3,0,60,0,0,0,0,3,0,4580,83,121,64,0,0,100
384,gt_sport89,3,0,61,0,-1,0,0,3,0,4660,84,121,65,0,0,100
385,gt_sport89,3,0,61,0,-1,0,0,4,0,4740,85,121,66,0,0,100
386,gt_sport89,3,-1,61,0,0,0,0,4,0,4820,86,121,67,0,0,100
387,gt_sport89,3,-1,61,0,0,0,0,4,0,4900,87,121,67,0,0,100
388,gt_sport89,3,-1,61,0,0,0,0,4,0,4980,88,121,68,0,0,100
389,gt_sport89,3,0,61,0,0,0,0,4,0,5060,89,122,69,0,0,100
390,gt_sport89,3,0,62,0,1,0,0,4,0,5060,89,122,69,0,0,100
391,gt_sport89,3,0,62,0,1,0,0,4,0,5061,89,122,69,0,0,100
392,gt_sport89,3,0,62,0,1,0,0,4,0,5062,89,122,69,0,0,100
393,gt_sport89,3,0,62,0,0,0,0,3,0,5062,89,122,69,0,0,100
394,gt_sport89,3,0,62,0,0,0,0,3,0,5062,89,123,69,0,0,100
395,gt_sport89,3,0,62,0,-1,0,0,3,0,5063,89,123,69,0,0,100
396,gt_sport89,3,0,63,0,-1,0,0,4,0,5064,89,123,69,0,0,100
397,gt_sport89,3,-1,63,0,0,0,0,4,0,5065,89,123,69,0,0,100
398,gt_sport89,3,-1,63,0,0,0,0,4,0,5065,89,123,69,0,0,100
399,gt_sport89,3,-1,63,0,0,0,0,4,0,5065,89,124,69,0,0,100
400,gt_sport89,3,-1,63,0,0,0,0,4,0,5065,89,124,69,0,0,100
401,gt_sport89,3,-1,63,0,0,0,0,4,0,5065,89,124,69,0,0,100
402,gt_sport89,3,0,64,0,1,0,0,4,0,5065,89,124,69,0,0,100
403,gt_sport89,3,0,64,0,1,0,0,4,0,5066,89,124,69,0,0,100
404,gt_sport89,3,0,64,0,0,0,0,3,0,5066,89,124,69,0,0,100
405,gt_sport89,3,0,64,0,0,0,0,4,0,5066,89,125,69,0,0,100
406,gt_sport89,3,0,64,0,0,0,0,4,0,5066,89,125,69,0,0,100
407,gt_sport89,3,0,64,0,0,0,0,3,0,5066,89,125,69,0,0,100
408,gt_sport89,3,0,65,0,0,0,0,4,0,5066,89,125,69,0,0,100
409,gt_sport89,3,0,65,0,0,0,0,4,0,5066,89,125,69,0,0,100
410,gt_sport89,3,0,65,0,0,0,0,4,0,5066,89,126,69,0,0,100
411,gt_sport89,3,0,65,0,0,0,0,3,0,5066,89,126,69,0,0,100
412,gt_sport89,3,0,65,0,-1,0,0,3,0,5067,89,126,69,0,0,100
413,gt_sport89,3,-1,65,0,-1,0,0,4,0,5068,89,126,69,0,0,100
414,gt_sport89,3,-1,66,0,0,0,0,4,0,5068,89,126,69,0,0,100
415,gt_sport89,3,-1,66,0,0,0,0,4,0,5068,89,127,69,0,0,100
416,gt_sport89,3,-1,66,0,0,0,0,4,0,5068,89,127,69,0,0,100
417,gt_sport89,3,-1,66,0,0,0,0,4,0,5068,89,127,69,0,0,100
418,gt_sport89,3,-1,66,0,0,0,0,4,0,5068,89,127,69,0,0,100
419,gt_sport89,3,0,67,0,1,0,0,4,0,5069,89,127,69,0,0,100
420,gt_sport89,3,0,67,0,1,0,0,4,0,5070,89,127,69,0,0,100
421,gt_sport89,3,0,67,0,0,0,0,3,0,5070,89,128,69,0,0,100
422,gt_sport89,3,0,67,0,0,0,0,4,0,5070,89,128,69,0,0,100
423,gt_sport89,3,0,67,0,0,0,0,4,0,5070,89,128,69,0,0,100
424,gt_sport89,3,0,67,0,0,0,0,3,0,5070,89,128,69,0,0,100
425,gt_sport89,3,0,68,0,-1,0,0,3,0,5071,89,128,69,0,0,100
426,gt_sport89,3,0,68,0,-1,0,0,4,0,5072,89,129,69,0,0,100
427,gt_sport89,3,-1,68,0,0,0,0,4,0,5072,89,129,69,0,0,100
428,gt_sport89,3,-1,68,0,0,0,0,4,0,5072,89,129,69,0,0,100
429,gt_sport89,3,-1,68,0,0,0,0,4,0,5072,89,129,69,0,0,100
430,gt_sport89,3,0,68,0,0,0,0,4,0,5072,89,129,69,0,0,100
431,gt_sport89,3,0,69,0,0,0,0,4,0,5072,89,130,69,0,0,100
432,gt_sport89,3,0,69,0,1,0,0,4,0,5072,89,130,69,0,0,100
433,gt_sport89,3,0,69,0,0,0,0,3,0,5072,89,130,69,0,0,100
434,gt_sport89,3,0,69,0,0,0,0,4,0,5072,89,130,69,0,0,100
435,gt_sport89,3,0,69,0,0,0,0,4,0,5072,89,130,69,0,0,100
436,gt_sport89,3,0,69,0,0,0,0,4,0,5072,89,130,69,0,0,100
437,gt_sport89,3,0,70,0,0,0,0,3,0,5072,89,131,69,0,0,100
438,gt_sport89,3,0,70,0,-1,0,0,3,0,5073,89,131,69,0,0,100
439,gt_sport89,3,0,70,0,-1,0,0,4,0,5074,89,131,69,0,0,100
440,gt_sport89,3,0,70,0,0,0,0,4,0,5074,89,131,69,0,0,100
441,gt_sport89,3,0,70,0,0,0,0,4,0,5074,89,131,69,0,0,100
442,gt_sport89,3,0,70,0,0,0,0,4,0,5074,89,132,69,0,0,100
443,gt_sport89,3,0,71,0,0,0,0,4,0,5074,89,132,69,0,0,100
444,gt_sport89,3,0,71,0,0,0,0,4,0,5074,89,132,69,0,0,100
445,gt_sport89,3,0,71,0,1,0,0,4,0,5075,89,132,69,0,0,100
446,gt_sport89,3,0,71,0,1,0,0,4,0,5076,89,132,69,0,0,100
447,gt_sport89,3,0,71,0,0,0,0,3,0,5076,89,133,69,0,0,100
448,gt_sport89,3,0,71,0,0,0,0,3,0,5077,89,133,69,0,0,100
449,gt_sport89,3,0,72,0,0,0,0,4,0,5077,89,133,69,0,0,100
450,gt_sport89,3,0,72,0,0,0,0,4,0,5077,89,133,69,0,0,100
451,gt_sport89,3,0,72,0,0,0,0,4,0,5077,89,133,69,0,0,100
452,gt_sport89,3,0,72,0,0,0,0,4,0,5077,89,133,69,0,0,100
453,gt_sport89,3,0,72,0,0,0,0,3,0,5077,0,134,69,0,0,100
454,gt_sport89,3,0,72,0,0,0,0,4,0,5077,0,134,69,0,0,100
455,gt_sport89,3,0,73,0,0,0,0,4,0,5077,0,134,69,0,0,100
456,gt_sport89,3,0,73,0,0,0,0,4,0,5077,0,134,69,0,0,100
457,gt_sport89,3,0,73,0,0,0,0,4,0,5077,0,134,69,0,0,100
458,gt_sport89,3,0,73,0,0,0,0,3,0,5077,0,135,69,0,0,100
459,gt_sport89,3,0,73,0,0,0,0,4,0,5077,0,135,69,0,0,100
460,gt_sport89,3,0,73,0,0,0,0,4,0,5077,0,135,69,0,0,100
461,gt_sport89,3,0,74,0,0,0,0,4,0,5077,0,135,69,0,0,100
462,gt_sport89,3,0,74,0,0,0,0,4,0,5077,0,135,69,0,0,100
463,gt_sport89,3,0,74,0,0,0,0,3,0,5077,0,136,69,0,0,100
464,gt_sport89,3,0,74,0,0,0,0,4,0,5077,0,136,69,0,0,100
465,gt_sport89,3,0,74,0,0,0,0,4,0,5077,0,136,69,0,0,100
466,gt_sport89,3,0,74,0,0,0,0,4,0,5077,0,136,69,0,0,100
467,gt_sport89,3,0,75,0,0,0,0,4,0,5077,0,136,69,0,0,100
468,gt_sport89,3,0,75,0,0,0,0,4,0,5077,0,136,69,0,0,100
469,gt_sport89,3,0,75,0,0,0,0,3,0,5077,0,137,69,0,0,100
470,gt_sport89,3,0,75,0,-1,0,0,3,0,5078,0,137,69,0,0,100
471,gt_sport89,3,0,75,0,-2,0,0,3,0,5079,0,137,69,0,0,100
472,gt_sport89,3,-1,75,0,-1,0,0,4,0,5080,0,137,69,0,0,100
473,gt_sport89,3,-1,76,0,-1,0,0,4,0,5081,0,137,69,0,0,100
474,gt_sport89,3,-1,76,0,0,0,0,4,0,5081,0,138,69,0,0,100
475,gt_sport89,3,-1,76,0,0,0,0,4,0,5081,0,138,69,0,0,100
476,gt_sport89,3,-1,76,0,0,0,0,4,0,5081,0,138,69,0,0,100
477,gt_sport89,3,-1,76,0,0,0,0,4,0,5081,0,138,69,0,0,100
478,gt_sport89,3,-1,77,0,1,0,0,4,0,5082,0,138,69,0,0,100
479,gt_sport89,3,0,77,0,1,0,0,4,0,5083,0,139,69,0,0,100
480,gt_sport89,3,0,77,0,1,0,0,4,0,5084,0,139,69,0,0,100
481,gt_sport89,3,0,77,0,2,0,0,4,0,5085,0,139,69,0,0,100
482,gt_sport89,3,0,77,0,0,0,0,3,0,5085,0,139,69,0,0,100
483,gt_sport89,3,0,77,0,0,0,0,3,0,5085,0,139,69,0,0,100
484,gt_sport89,3,0,78,0,-1,0,0,3,0,5086,0,139,69,0,0,100
485,gt_sport89,3,0,78,0,-1,0,0,4,0,5087,0,140,69,0,0,100
486,gt_sport89,3,0,78,0,0,0,0,4,0,5087,0,140,69,0,0,100
487,gt_sport89,3,0,78,0,0,0,0,4,0,5087,0,140,69,0,0,100
488,gt_sport89,3,0,78,0,0,0,0,4,0,5087,0,140,69,0,0,100
489,gt_sport89,3,0,78,0,0,0,0,4,0,5087,0,140,69,0,0,100
490,gt_sport89,3,0,79,0,0,0,0,4,0,5087,0,140,69,0,0,100
491,gt_sport89,3,0,79,0,1,0,0,4,0,5087,0,140,69,0,0,100
492,gt_sport89,3,0,79,0,0,0,0,3,0,5087,0,140,69,0,0,100
493,gt_sport89,3,0,79,0,-1,0,0,3,0,5088,0,140,69,0,0,100
494,gt_sport89,3,0,79,0,0,0,0,4,0,5089,0,140,69,0,0,100
495,gt_sport89,3,-1,79,0,0,0,0,4,0,5089,0,140,69,0,0,100
496,gt_sport89,3,-1,80,0,0,0,0,4,0,5089,0,140,69,0,0,100
497,gt_sport89,3,0,80,0,0,0,0,4,0,5089,0,140,69,0,0,100
498,gt_sport89,3,0,80,0,0,0,0,4,0,5089,0,140,69,0,0,100
499,gt_sport89,3,0,80,0,0,0,0,4,0,5089,0,140,69,0,0,100
500,gt_sport89,3,0,80,0,1,0,0,4,0,5090,0,140,69,0,0,100
501,gt_sport89,3,0,80,0,1,0,0,4,0,5091,0,140,69,0,0,100
502,gt_sport89,3,0,81,0,0,0,0,3,0,5091,0,140,69,0,0,100
503,gt_sport89,3,0,81,0,0,0,0,3,0,5092,0,140,69,0,0,100
504,gt_sport89,3,0,81,0,-2,0,0,3,0,5093,0,140,69,0,0,100
505,gt_sport89,3,0,81,0,-1,0,0,4,0,5094,0,140,69,0,0,100
506,gt_sport89,3,-1,81,0,-1,0,0,4,0,5095,0,140,69,0,0,100
507,gt_sport89,3,-1,81,0,0,0,0,4,0,5095,0,140,69,0,0,100
508,gt_sport89,3,-1,82,0,0,0,0,4,0,5095,0,140,69,0,0,100
509,gt_sport89,3,-1,82,0,0,0,0,4,0,5095,0,140,69,0,0,100
510,gt_sport89,3,-1,82,0,0,0,0,4,0,5095,0,140,69,0,0,100
511,gt_sport89,2,0,82,0,1,0,0,4,0,5096,0,140,69,0,0,100
512,gt_sport89,2,0,82,0,1,0,0,4,0,5097,0,140,69,0,0,100
513,gt_sport89,2,0,82,0,0,0,0,3,0,5097,0,140,69,0,0,100
514,gt_sport89,2,0,83,0,0,0,0,4,0,5097,0,140,69,0,0,100
515,gt_sport89,2,0,83,0,0,0,0,4,0,5097,0,140,69,0,0,100
516,gt_sport89,2,0,83,0,0,0,0,3,0,5097,0,140,69,0,0,100
517,gt_sport89,2,0,83,0,-1,0,0,3,0,5098,0,140,69,0,0,100
518,gt_sport89,2,0,83,0,-1,0,0,4,0,5099,0,140,69,0,0,100
519,gt_sport89,2,-1,83,0,0,0,0,4,0,5099,0,140,69,0,0,100
520,gt_sport89,2,-1,84,0,0,0,0,4,0,5099,0,140,69,0,0,100
521,gt_sport89,2,-1,84,0,0,0,0,4,0,5099,0,140,69,0,0,100
522,gt_sport89,2,-1,84,0,0,0,0,4,0,5099,0,140,69,0,0,100
523,gt_sport89,2,0,84,0,0,0,0,4,0,5099,0,140,69,0,0,100
524,gt_sport89,2,0,84,0,1,0,0,4,0,5100,0,140,69,0,0,100
525,gt_sport89,2,0,84,0,1,0,0,4,0,5101,0,140,69,0,0,100
526,gt_sport89,2,0,85,0,0,0,0,3,0,5101,0,140,69,0,0,100
527,gt_sport89,2,0,85,0,0,0,0,3,0,5101,0,140,69,0,0,100
528,gt_sport89,2,0,85,0,0,0,0,4,0,5101,0,140,69,0,0,100
529,gt_sport89,2,0,85,0,-1,0,0,3,0,5102,0,140,69,0,0,100
530,gt_sport89,2,-1,85,0,-1,0,0,4,0,5103,0,140,69,0,0,100
531,gt_sport89,2,-1,85,0,0,0,0,4,0,5103,0,140,69,0,0,100
532,gt_sport89,2,-1,86,0,0,0,0,4,0,5103,0,140,69,0,0,100
533,gt_sport89,2,-1,86,0,0,0,0,4,0,5103,0,140,69,0,0,100
534,gt_sport89,2,-1,86,0,0,0,0,4,0,5103,0,140,69,0,0,100
535,gt_sport89,2,0,86,0,0,0,0,4,0,5103,0,140,69,0,0,100
536,gt_sport89,2,0,86,0,1,0,0,4,0,5104,0,140,69,0,0,100
537,gt_sport89,2,0,86,0,0,0,0,3,0,5104,0,140,69,0,0,100
538,gt_sport89,2,0,87,0,-1,0,0,3,0,5105,0,140,69,0,0,100
539,gt_sport89,2,0,87,0,0,0,0,4,0,5105,0,140,69,0,0,100
540,gt_sport89,2,0,87,0,0,0,0,4,0,5105,0,140,69,0,0,100
541,gt_sport89,2,0,87,0,0,0,0,4,0,5105,0,140,69,0,0,100
542,gt_sport89,2,0,87,0,0,0,0,4,0,5105,0,140,69,0,0,100
543,gt_sport89,2,0,88,0,0,0,0,4,0,5105,0,140,69,0,0,100
544,gt_sport89,2,0,88,0,1,0,0,4,0,5106,0,140,69,0,0,100
545,gt_sport89,2,0,88,0,1,0,0,4,0,5107,0,140,69,0,0,100
546,gt_sport89,2,0,88,0,0,0,0,3,0,5107,0,140,69,0,0,100
547,gt_sport89,2,0,88,0,-1,0,0,3,0,5108,0,140,69,0,0,100
548,gt_sport89,2,0,88,0,-2,0,0,3,0,5109,0,140,69,0,0,100
549,gt_sport89,2,-1,89,0,-1,0,0,4,0,5110,0,140,69,0,0,100
550,gt_sport89,2,-1,89,0,-1,0,0,4,0,5111,0,140,69,0,0,100
551,gt_sport89,2,-1,89,0,0,0,0,4,0,5111,0,140,69,0,0,100
552,gt_sport89,2,-1,89,0,0,0,0,4,0,5111,0,140,69,0,0,100
553,gt_sport89,2,-1,89,0,0,0,0,4,0,5111,0,140,69,0,0,100
554,gt_sport89,2,-1,89,0,0,0,0,4,0,5111,0,140,69,0,0,100
555,gt_sport89,2,-1,90,0,1,0,0,4,0,5112,0,140,69,0,0,100
556,gt_sport89,2,0,90,0,1,0,0,4,0,5113,0,140,69,0,0,100
557,gt_sport89,2,0,90,0,1,0,0,4,0,5114,0,140,69,0,0,100
558,gt_sport89,2,0,90,0,1,0,0,4,0,5115,0,140,69,0,0,100
559,gt_sport89,2,0,90,0,0,0,0,2,0,5115,0,140,69,0,0,100
560,gt_sport89,2,0,90,0,-1,0,0,3,0,5116,0,140,69,0,0,100
561,gt_sport89,2,0,91,0,-1,0,0,4,0,5126,1,140,70,0,0,100
562,gt_sport89,2,-1,91,0,-1,0,0,4,0,5136,2,140,71,0,0,100
563,gt_sport89,2,-1,91,0,0,0,0,4,0,5146,3,140,71,0,0,100
564,gt_sport89,2,-1,91,0,0,0,0,4,0,5156,4,140,72,0,0,100
565,gt_sport89,2,-1,91,0,0,0,0,4,0,5166,5,140,73,0,0,100
566,gt_sport89,2,-1,91,0,0,0,0,4,0,5176,6,140,74,0,0,100
567,gt_sport89,2,0,92,0,1,0,0,4,0,5186,7,140,75,0,0,100
568,gt_sport89,2,0,92,0,1,0,0,4,0,5206,8,140,75,0,0,100
569,gt_sport89,2,0,92,0,0,0,0,3,0,5226,9,140,76,0,0,100
570,gt_sport89,2,0,92,0,0,0,0,4,0,5246,10,140,77,0,0,100
571,gt_sport89,2,0,92,0,0,0,0,4,0,5266,11,140,78,0,0,100
572,gt_sport89,2,0,92,0,0,0,0,3,0,5286,12,140,78,0,0,100
573,gt_sport89,2,0,93,0,-1,0,0,3,0,5306,13,140,79,0,0,100
574,gt_sport89,2,0,93,0,-1,0,0,4,0,5326,14,140,80,0,0,100
575,gt_sport89,2,-1,93,0,0,0,0,4,0,5346,15,140,81,0,0,100
576,gt_sport89,2,-1,93,0,0,0,0,4,0,5376,16,140,82,0,0,100
577,gt_sport89,2,0,93,0,0,0,0,4,0,5406,17,140,82,0,0,100
578,gt_sport89,2,0,93,0,0,0,0,4,0,5436,18,140,83,0,0,100
579,gt_sport89,2,0,94,0,0,0,0,4,0,5466,19,140,84,0,0,100
580,gt_sport89,2,0,94,0,1,0,0,4,0,5496,20,140,85,0,0,100
581,gt_sport89,2,0,94,0,0,0,0,3,0,5526,21,140,85,0,0,100
582,gt_sport89,2,0,94,0,0,0,0,4,0,5556,22,140,86,0,0,100
583,gt_sport89,2,0,94,0,0,0,0,4,0,5586,23,140,87,0,0,100
584,gt_sport89,2,0,94,0,0,0,0,4,0,5626,24,140,88,0,0,100
585,gt_sport89,2,0,95,0,0,0,0,3,0,5666,25,140,89,0,0,100
586,gt_sport89,2,0,95,0,-1,0,0,3,0,5706,26,140,89,0,0,100
587,gt_sport89,2,0,95,0,-1,0,0,4,0,5746,27,140,90,0,0,100
588,gt_sport89,2,0,95,0,0,0,0,4,0,5786,28,140,91,0,0,100
589,gt_sport89,2,0,95,0,0,0,0,4,0,5826,29,140,92,0,0,100
590,gt_sport89,2,0,95,0,0,0,0,4,0,5866,30,140,92,0,0,100
591,gt_sport89,2,0,96,0,0,0,0,4,0,5906,31,140,93,0,0,100
592,gt_sport89,2,0,96,0,0,0,0,4,0,5956,32,140,94,0,0,100
593,gt_sport89,2,0,96,0,1,0,0,4,0,6006,33,140,95,0,0,100
594,gt_sport89,2,0,96,0,0,0,0,3,0,6056,34,140,96,0,0,100
595,gt_sport89,2,0,96,0,-1,0,0,3,0,6106,35,140,96,0,0,100
596,gt_sport89,2,0,96,0,0,0,0,4,0,6156,36,140,97,0,0,100
597,gt_sport89,2,0,97,0,0,0,0,4,0,6206,37,140,98,0,0,100
598,gt_sport89,2,0,97,0,0,0,0,4,0,6256,38,140,99,0,0,100
599,gt_sport89,2,0,97,0,0,0,0,4,0,6306,39,140,100,0,0,100
600,gt_sport89,2,0,97,0,0,0,0,4,0,6366,40,140,100,0,0,100
601,gt_sport89,2,0,97,0,0,0,0,4,0,6426,41,140,100,0,0,100
602,gt_sport89,2,0,97,0,1,0,0,4,0,6486,42,140,100,0,0,100
603,gt_sport89,2,0,98,0,1,0,0,4,0,6546,43,140,100,0,0,100
604,gt_sport89,2,0,98,0,0,0,0,3,0,6606,44,140,100,0,0,100
605,gt_sport89,2,0,98,0,-2,0,0,2,0,6666,45,140,100,0,0,100
606,gt_sport89,2,-1,98,0,-3,0,0,3,0,6726,46,140,100,0,0,100
607,gt_sport89,2,-1,98,0,-2,0,0,4,0,6786,47,140,100,0,0,100
608,gt_sport89,2,-2,98,0,-2,0,0,4,0,6856,48,140,100,0,0,100
609,gt_sport89,2,-2,99,0,-1,0,0,4,0,6926,49,140,100,0,0,100
610,gt_sport89,2,-3,99,0,0,0,0,4,0,6926,49,140,100,0,0,100
611,gt_sport89,2,-3,99,0,0,0,0,4,0,6926,49,140,100,0,0,100
612,gt_sport89,2,-3,99,0,0,0,0,4,0,6926,49,140,100,0,0,100
613,gt_sport89,2,-2,99,0,0,0,0,4,0,6926,49,140,100,0,0,100
614,gt_sport89,2,-2,99,0,1,0,0,4,0,6926,49,140,100,0,0,100
615,gt_sport89,2,-2,100,0,1,0,0,4,0,6927,49,140,100,0,0,100
616,gt_sport89,2,-1,100,0,1,0,0,4,0,6928,49,140,100,0,0,100
617,gt_sport89,2,-1,100,0,2,0,0,4,0,6929,49,140,100,0,0,100
618,gt_sport89,2,0,100,0,2,0,0,4,0,6930,49,140,100,0,0,100
619,gt_sport89,2,0,100,0,2,0,0,4,0,6931,49,140,100,0,0,100
620,gt_sport89,2,0,101,0,1,0,0,3,0,6932,49,140,100,0,0,100
621,gt_sport89,2,0,101,0,-1,0,0,2,0,6932,49,140,100,0,0,100
622,gt_sport89,2,0,101,0,-2,0,0,3,0,6933,49,140,100,0,0,100
623,gt_sport89,2,0,101,0,-1,0,0,4,0,6934,49,140,100,0,0,100
624,gt_sport89,2,-1,101,0,-1,0,0,4,0,6935,49,140,100,0,0,100
625,gt_sport89,2,-1,101,0,0,0,0,4,0,6935,49,140,100,0,0,100
626,gt_sport89,2,-1,101,0,0,0,0,4,0,6935,49,140,100,0,0,100
627,gt_sport89,2,-1,102,0,0,0,0,4,0,6935,49,140,100,0,0,100
628,gt_sport89,2,-1,102,0,0,0,0,4,0,6935,49,140,100,0,0,100
629,gt_sport89,2,-1,102,0,0,0,0,4,0,6935,49,140,100,0,0,100
630,gt_sport89,2,0,102,0,1,0,0,4,0,6936,49,140,100,0,0,100
631,gt_sport89,2,0,102,0,1,0,0,4,0,6937,49,140,100,0,0,100
632,gt_sport89,2,0,102,0,0,0,0,3,0,6937,49,140,100,0,0,100
633,gt_sport89,2,0,103,0,0,0,0,3,0,6937,49,140,100,0,0,100
634,gt_sport89,2,0,103,0,0,0,0,4,0,6937,49,140,100,0,0,100
635,gt_sport89,2,0,103,0,0,0,0,4,0,6937,49,140,100,0,0,100
636,gt_sport89,2,0,103,0,0,0,0,4,0,6937,49,140,100,0,0,100
637,gt_sport89,2,0,103,0,0,0,0,4,0,6937,49,140,100,0,0,100
638,gt_sport89,2,0,104,0,0,0,0,4,0,6937,49,140,100,0,0,100
639,gt_sport89,2,0,104,0,1,0,0,4,0,6937,49,140,100,0,0,100
640,gt_sport89,2,0,104,0,0,0,0,3,0,6937,49,140,100,0,0,100
641,gt_sport89,2,0,104,0,-1,0,0,3,0,6938,49,140,100,0,0,100
642,gt_sport89,2,0,104,0,-2,0,0,3,0,6939,49,140,100,0,0,100
643,gt_sport89,2,-1,104,0,-1,0,0,4,0,6940,49,140,100,0,0,100
644,gt_sport89,2,-1,105,0,-1,0,0,4,0,6941,49,140,100,0,0,100
645,gt_sport89,2,-1,105,0,0,0,0,4,0,6941,49,140,100,0,0,100
646,gt_sport89,2,-1,105,0,0,0,0,4,0,6941,49,140,100,0,0,100
647,gt_sport89,2,-1,105,0,0,0,0,4,0,6941,49,140,100,0,0,100
648,gt_sport89,2,-1,105,0,0,0,0,4,0,6941,49,140,100,0,0,100
649,gt_sport89,2,-1,105,0,1,0,0,4,0,6942,49,140,100,0,0,100
650,gt_sport89,2,0,106,0,1,0,0,4,0,6943,49,140,100,0,0,100
651,gt_sport89,2,0,106,0,1,0,0,4,0,6944,49,140,100,0,0,100
652,gt_sport89,2,0,106,0,0,0,0,3,0,6944,49,140,100,0,0,100
653,gt_sport89,2,0,106,0,0,0,0,4,0,6944,49,140,100,0,0,100
654,gt_sport89,2,0,106,0,0,0,0,3,0,6944,49,140,100,0,0,100
655,gt_sport89,2,0,106,0,0,0,0,4,0,6944,49,140,100,0,0,100
656,gt_sport89,2,0,107,0,0,0,0,4,0,6944,49,140,100,0,0,100
657,gt_sport89,2,0,107,0,0,0,0,3,0,6945,49,140,100,0,0,100
658,gt_sport89,2,0,107,0,0,0,0,4,0,6945,49,140,100,0,0,100
659,gt_sport89,2,0,107,0,0,0,0,4,0,6945,49,140,100,0,0,100
