tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker
356,rally89,15,0,164,0,-1,1,0,3,0,2470,56,95,43,0,0,100
357,rally89,15,0,164,0,-1,1,0,4,0,2550,57,96,44,0,0,100
358,rally89,15,0,165,0,0,1,0,4,0,2630,58,96,45,0,0,100
359,rally89,15,0,165,0,0,1,0,4,0,2710,59,96,46,0,0,100
360,rally89,15,0,166,0,0,1,0,4,0,2790,60,96,46,0,0,100
361,rally89,15,0,166,0,0,1,0,4,0,2870,61,96,47,0,0,100
362,rally89,15,0,167,0,0,1,0,4,0,2950,62,97,48,0,0,100
363,rally89,15,0,167,0,0,1,0,4,0,3030,63,97,49,0,0,100
364,rally89,15,0,167,0,0,1,0,4,0,3110,64,97,50,0,0,100
365,rally89,14,0,168,0,0,1,0,4,0,3190,65,97,50,0,0,100
366,rally89,14,0,168,0,1,1,0,4,0,3270,66,97,51,0,0,100
367,rally89,14,0,169,0,0,1,0,3,0,3350,67,98,52,0,0,100
368,rally89,14,0,169,0,-1,1,0,3,0,3430,68,98,53,0,0,100
369,rally89,14,0,170,0,-1,1,0,4,0,3510,69,98,53,0,0,100
370,rally89,14,0,170,0,0,1,0,4,0,3590,70,98,54,0,0,100
371,rally89,14,0,171,0,0,1,0,4,0,3670,71,98,55,0,0,100
372,rally89,14,0,171,0,0,1,0,4,0,3750,72,98,56,0,0,100
373,rally89,14,0,172,0,0,1,0,4,0,3830,73,99,57,0,0,100
374,rally89,14,0,172,0,0,1,0,4,0,3910,74,99,57,0,0,100
375,rally89,14,0,172,0,0,1,0,4,0,3990,75,99,58,0,0,100
376,rally89,14,0,173,0,0,1,0,4,0,4070,76,99,59,0,0,100
377,rally89,14,0,173,0,1,1,0,4,0,4150,77,99,60,0,0,100
378,rally89,14,0,174,0,0,1,0,3,0,4230,78,100,60,0,0,100
379,rally89,14,0,174,0,-1,1,0,3,0,4310,79,100,61,0,0,100
380,rally89,14,0,175,0,-1,1,0,4,0,4390,80,100,62,0,0,100
381,rally89,14,0,175,0,0,1,0,4,0,4470,81,100,63,0,0,100
382,rally89,14,0,176,0,0,1,0,4,0,4550,82,100,64,0,0,100
383,rally89,14,0,176,0,0,1,0,4,0,4630,83,101,64,0,0,100
384,rally89,14,0,176,0,0,1,0,4,0,4710,84,101,65,0,0,100
385,rally89,14,0,177,0,0,1,0,4,0,4790,85,101,66,0,0,100
386,rally89,14,0,177,0,0,1,0,4,0,4870,86,101,67,0,0,100
387,rally89,14,0,178,0,0,1,0,4,0,4950,87,101,67,0,0,100
388,rally89,14,0,178,0,1,1,0,4,0,5030,88,101,68,0,0,100
389,rally89,14,0,179,0,1,1,0,4,0,5110,89,102,69,0,0,100
390,rally89,14,0,179,0,0,1,0,3,0,5110,89,102,69,0,0,100
391,rally89,14,0,180,0,-1,1,0,3,0,5110,89,102,69,0,0,100
392,rally89,14,0,180,0,-2,1,0,3,0,5111,89,102,69,0,0,100
393,rally89,14,-1,181,0,-2,1,0,4,0,5112,89,102,69,0,0,100
394,rally89,13,-1,181,0,-1,1,0,4,0,5113,89,103,69,0,0,100
395,rally89,13,-1,181,0,-1,1,0,4,0,5113,89,103,69,0,0,100
396,rally89,13,-2,182,0,0,1,0,4,0,5113,89,103,69,0,0,100
397,rally89,13,-2,182,0,0,1,0,4,0,5113,89,103,69,0,0,100
398,rally89,13,-2,183,0,0,1,0,4,0,5113,89,103,69,0,0,100
399,rally89,13,-2,183,0,0,1,0,4,0,5113,89,104,69,0,0,100
400,rally89,13,-1,184,0,0,1,0,4,0,5114,89,104,69,0,0,100
401,rally89,13,-1,184,0,0,1,0,4,0,5115,89,104,69,0,0,100
402,rally89,13,-1,185,0,1,1,0,4,0,5116,89,104,69,0,0,100
403,rally89,13,0,185,0,1,1,0,4,0,5117,89,104,69,0,0,100
404,rally89,13,0,186,0,1,1,0,4,0,5118,89,104,69,0,0,100
405,rally89,13,0,186,0,1,1,0,4,0,5119,89,105,69,0,0,100
406,rally89,13,0,186,0,0,1,0,3,0,5120,89,105,69,0,0,100
407,rally89,13,0,187,0,0,1,0,3,0,5120,89,105,69,0,0,100
408,rally89,13,0,187,0,-1,1,0,3,0,5121,89,105,69,0,0,100
409,rally89,13,0,188,0,-1,1,0,4,0,5121,89,105,69,0,0,100
410,rally89,13,-1,188,0,-1,1,0,4,0,5121,89,106,69,0,0,100
411,rally89,13,-1,189,0,0,1,0,4,0,5121,89,106,69,0,0,100
412,rally89,13,-1,189,0,0,1,0,4,0,5121,89,106,69,0,0,100
413,rally89,13,-1,190,0,0,1,0,4,0,5121,89,106,69,0,0,100
414,rally89,13,-1,190,0,0,1,0,4,0,5121,89,106,69,0,0,100
415,rally89,13,-1,190,0,0,1,0,4,0,5122,89,107,69,0,0,100
416,rally89,13,0,191,0,0,1,0,4,0,5123,89,107,69,0,0,100
417,rally89,13,0,191,0,1,1,0,4,0,5124,89,107,69,0,0,100
418,rally89,13,0,192,0,1,1,0,4,0,5125,89,107,69,0,0,100
419,rally89,13,0,192,0,1,1,0,4,0,5126,89,107,69,0,0,100
420,rally89,13,0,193,0,1,1,0,4,0,5127,89,107,69,0,0,100
421,rally89,13,0,193,0,0,1,0,3,0,5127,89,108,69,0,0,100
422,rally89,13,0,194,0,-2,1,0,2,0,5127,89,108,69,0,0,100
423,rally89,13,0,194,0,-3,1,0,3,0,5128,89,108,69,0,0,100
424,rally89,12,-1,194,0,-2,1,0,4,0,5129,89,108,69,0,0,100
425,rally89,12,-2,195,0,-2,1,0,4,0,5130,89,108,69,0,0,100
426,rally89,12,-2,195,0,-1,1,0,4,0,5131,89,109,69,0,0,100
427,rally89,12,-3,196,0,-1,1,0,4,0,5131,89,109,69,0,0,100
428,rally89,12,-3,196,0,0,1,0,4,0,5131,89,109,69,0,0,100
429,rally89,12,-3,197,0,0,1,0,4,0,5131,89,109,69,0,0,100
430,rally89,12,-3,197,0,0,1,0,4,0,5131,89,109,69,0,0,100
431,rally89,12,-3,198,0,0,1,0,4,0,5131,89,110,69,0,0,100
432,rally89,12,-3,198,0,0,1,0,4,0,5132,89,110,69,0,0,100
433,rally89,12,-3,199,0,0,1,0,4,0,5133,89,110,69,0,0,100
434,rally89,12,-2,199,0,1,1,0,4,0,5134,89,110,69,0,0,100
435,rally89,12,-2,199,0,1,1,0,4,0,5135,89,110,69,0,0,100
436,rally89,12,-2,200,0,1,1,0,4,0,5136,89,110,69,0,0,100
437,rally89,12,-1,200,0,1,1,0,4,0,5137,89,111,69,0,0,100
438,rally89,12,0,201,0,2,1,0,4,0,5138,89,111,69,0,0,100
439,rally89,12,0,201,0,2,1,0,4,0,5139,89,111,69,0,0,100
440,rally89,12,0,202,0,2,1,0,4,0,5140,89,111,69,0,0,100
441,rally89,12,0,202,0,1,1,0,3,0,5141,89,111,69,0,0,100
442,rally89,12,0,203,0,0,1,0,3,0,5141,89,112,69,0,0,100
443,rally89,12,0,203,0,-1,1,0,3,0,5141,89,112,69,0,0,100
444,rally89,12,0,203,0,-2,1,0,3,0,5142,89,112,69,0,0,100
445,rally89,12,-1,204,0,-2,1,0,4,0,5143,89,112,69,0,0,100
446,rally89,12,-1,204,0,-1,1,0,4,0,5144,89,112,69,0,0,100
447,rally89,12,-1,205,0,-1,1,0,4,0,5144,89,113,69,0,0,100
448,rally89,12,-2,205,0,0,1,0,4,0,5144,89,113,69,0,0,100
449,rally89,12,-2,206,0,0,1,0,4,0,5144,89,113,69,0,0,100
450,rally89,12,-2,206,0,0,1,0,4,0,5144,89,113,69,0,0,100
451,rally89,12,-2,207,0,0,1,0,4,0,5144,89,113,69,0,0,100
452,rally89,12,-2,207,0,0,1,0,4,0,5145,89,113,69,0,0,100
453,rally89,11,-1,208,0,0,1,0,4,0,5146,0,114,69,0,0,100
454,rally89,11,-1,208,0,1,1,0,4,0,5147,0,114,69,0,0,100
455,rally89,11,-1,208,0,1,1,0,4,0,5148,0,114,69,0,0,100
456,rally89,11,0,209,0,1,1,0,4,0,5149,0,114,69,0,0,100
457,rally89,11,0,209,0,1,1,0,4,0,5150,0,114,69,0,0,100
458,rally89,11,0,210,0,1,1,0,4,0,5151,0,115,69,0,0,100
459,rally89,11,0,210,0,0,1,0,3,0,5152,0,115,69,0,0,100
460,rally89,11,0,211,0,-2,1,0,2,0,5152,0,115,69,0,0,100
461,rally89,11,0,211,0,-3,1,0,3,0,5153,0,115,69,0,0,100
462,rally89,11,-1,212,0,-2,1,0,4,0,5154,0,115,69,0,0,100
463,rally89,11,-2,212,0,-2,1,0,4,0,5155,0,116,69,0,0,100
464,rally89,11,-2,212,0,-1,1,0,4,0,5156,0,116,69,0,0,100
465,rally89,11,-2,213,0,-1,1,0,4,0,5156,0,116,69,0,0,100
466,rally89,11,-2,213,0,0,1,0,4,0,5156,0,116,69,0,0,100
467,rally89,11,-3,214,0,0,1,0,4,0,5156,0,116,69,0,0,100
468,rally89,11,-3,214,0,0,1,0,4,0,5156,0,116,69,0,0,100
469,rally89,11,-2,215,0,0,1,0,4,0,5156,0,117,69,0,0,100
470,rally89,11,-2,215,0,0,1,0,4,0,5157,0,117,69,0,0,100
471,rally89,11,-2,216,0,0,1,0,4,0,5158,0,117,69,0,0,100
472,rally89,11,-2,216,0,1,1,0,4,0,5159,0,117,69,0,0,100
473,rally89,11,-1,216,0,1,1,0,4,0,5160,0,117,69,0,0,100
474,rally89,11,-1,217,0,1,1,0,4,0,5161,0,118,69,0,0,100
475,rally89,11,0,217,0,1,1,0,4,0,5162,0,118,69,0,0,100
476,rally89,11,0,218,0,2,1,0,4,0,5163,0,118,69,0,0,100
477,rally89,11,0,218,0,2,1,0,4,0,5164,0,118,69,0,0,100
478,rally89,11,0,219,0,0,1,0,3,0,5165,0,118,69,0,0,100
479,rally89,11,0,219,0,-1,1,0,2,0,5165,0,119,69,0,0,100
480,rally89,11,0,220,0,-2,1,0,3,0,5166,0,119,69,0,0,100
481,rally89,11,-1,220,0,-2,1,0,4,0,5167,0,119,69,0,0,100
482,rally89,11,-1,220,0,-1,1,0,4,0,5168,0,119,69,0,0,100
483,rally89,10,-2,221,0,-1,1,0,4,0,5169,0,119,69,0,0,100
484,rally89,10,-2,221,0,-1,1,0,4,0,5169,0,119,69,0,0,100
485,rally89,10,-2,222,0,0,1,0,4,0,5169,0,120,69,0,0,100
486,rally89,10,-2,222,0,0,1,0,4,0,5169,0,120,69,0,0,100
487,rally89,10,-2,223,0,0,1,0,4,0,5169,0,120,69,0,0,100
488,rally89,10,-2,223,0,0,1,0,4,0,5169,0,120,69,0,0,100
489,rally89,10,-2,224,0,0,1,0,4,0,5170,0,120,69,0,0,100
490,rally89,10,-2,224,0,1,1,0,4,0,5171,0,121,69,0,0,100
491,rally89,10,-1,225,0,1,1,0,4,0,5172,0,121,69,0,0,100
492,rally89,10,-1,225,0,1,1,0,4,0,5173,0,121,69,0,0,100
493,rally89,10,0,225,0,1,1,0,4,0,5174,0,121,69,0,0,100
494,rally89,10,0,226,0,2,1,0,4,0,5175,0,121,69,0,0,100
495,rally89,10,0,226,0,2,1,0,4,0,5176,0,122,69,0,0,100
496,rally89,10,0,227,0,0,1,0,3,0,5177,0,122,69,0,0,100
497,rally89,10,0,227,0,0,1,0,3,0,5177,0,122,69,0,0,100
498,rally89,10,0,228,0,-1,1,0,3,0,5178,0,122,69,0,0,100
499,rally89,10,0,228,0,-1,1,0,4,0,5178,0,122,69,0,0,100
500,rally89,10,0,229,0,0,1,0,4,0,5178,0,122,69,0,0,100
501,rally89,10,0,229,0,0,1,0,4,0,5178,0,123,69,0,0,100
502,rally89,10,0,229,0,0,1,0,4,0,5178,0,123,69,0,0,100
503,rally89,10,0,230,0,0,1,0,4,0,5178,0,123,69,0,0,100
504,rally89,10,0,230,0,0,1,0,4,0,5178,0,123,69,0,0,100
505,rally89,10,0,231,0,0,1,0,4,0,5179,0,123,69,0,0,100
506,rally89,10,0,231,0,0,1,0,4,0,5180,0,124,69,0,0,100
507,rally89,10,0,232,0,1,1,0,4,0,5181,0,124,69,0,0,100
508,rally89,10,0,232,0,1,1,0,4,0,5182,0,124,69,0,0,100
509,rally89,10,0,233,0,1,1,0,4,0,5183,0,124,69,0,0,100
510,rally89,10,0,233,0,0,1,0,3,0,5183,0,124,69,0,0,100
511,rally89,10,0,234,0,-1,1,0,3,0,5183,0,125,69,0,0,100
512,rally89,9,0,234,0,-2,1,0,3,0,5184,0,125,69,0,0,100
513,rally89,9,0,234,0,-1,1,0,4,0,5185,0,125,69,0,0,100
514,rally89,9,-1,235,0,-1,1,0,4,0,5185,0,125,69,0,0,100
515,rally89,9,-1,235,0,-1,1,0,4,0,5185,0,125,69,0,0,100
516,rally89,9,-1,236,0,0,1,0,4,0,5185,0,125,69,0,0,100
517,rally89,9,-1,236,0,0,1,0,4,0,5185,0,126,69,0,0,100
518,rally89,9,-1,237,0,0,1,0,4,0,5185,0,126,69,0,0,100
519,rally89,9,-1,237,0,0,1,0,4,0,5185,0,126,69,0,0,100
520,rally89,9,-1,238,0,0,1,0,4,0,5186,0,126,69,0,0,100
521,rally89,9,-1,238,0,1,1,0,4,0,5187,0,126,69,0,0,100
522,rally89,9,0,238,0,1,1,0,4,0,5188,0,127,69,0,0,100
523,rally89,9,0,239,0,1,1,0,4,0,5189,0,127,69,0,0,100
524,rally89,9,0,239,0,1,1,0,4,0,5190,0,127,69,0,0,100
525,rally89,9,0,240,0,1,1,0,4,0,5191,0,127,69,0,0,100
526,rally89,9,0,240,0,0,1,0,3,0,5191,0,127,69,0,0,100
527,rally89,9,0,241,0,-2,1,0,2,0,5191,0,128,69,0,0,100
528,rally89,9,0,241,0,-3,1,0,3,0,5192,0,128,69,0,0,100
529,rally89,9,-1,242,0,-2,1,0,4,0,5193,0,128,69,0,0,100
530,rally89,9,-2,242,0,-2,1,0,4,0,5194,0,128,69,0,0,100
531,rally89,9,-2,242,0,-1,1,0,4,0,5195,0,128,69,0,0,100
532,rally89,9,-2,243,0,-1,1,0,4,0,5195,0,128,69,0,0,100
533,rally89,9,-3,243,0,0,1,0,4,0,5195,0,129,69,0,0,100
534,rally89,9,-3,244,0,0,1,0,4,0,5195,0,129,69,0,0,100
535,rally89,9,-3,244,0,0,1,0,4,0,5195,0,129,69,0,0,100
536,rally89,9,-3,245,0,0,1,0,4,0,5195,0,129,69,0,0,100
537,rally89,9,-3,245,0,0,1,0,4,0,5196,0,129,69,0,0,100
538,rally89,9,-2,246,0,0,1,0,4,0,5197,0,130,69,0,0,100
539,rally89,9,-2,246,0,1,1,0,4,0,5198,0,130,69,0,0,100
540,rally89,9,-2,247,0,1,1,0,4,0,5199,0,130,69,0,0,100
541,rally89,9,-1,247,0,1,1,0,4,0,5200,0,130,69,0,0,100
542,rally89,9,-1,247,0,1,1,0,4,0,5201,0,130,69,0,0,100
543,rally89,9,0,248,0,2,1,0,4,0,5202,0,131,69,0,0,100
544,rally89,9,0,248,0,2,1,0,4,0,5203,0,131,69,0,0,100
545,rally89,9,0,249,0,2,1,0,4,0,5204,0,131,69,0,0,100
546,rally89,9,0,249,0,0,1,0,2,0,5204,0,131,69,0,0,100
547,rally89,9,0,250,0,-3,1,0,2,0,5204,0,131,69,0,0,100
548,rally89,9,-1,250,0,-2,1,0,4,0,5205,0,131,69,0,0,100
549,rally89,9,-1,251,0,-2,1,0,4,0,5206,0,132,69,0,0,100
550,rally89,9,-2,251,0,-1,1,0,4,0,5207,0,132,69,0,0,100
551,rally89,9,-2,251,0,-1,1,0,4,0,5207,0,132,69,0,0,100
552,rally89,9,-2,252,0,0,1,0,4,0,5207,0,132,69,0,0,100
553,rally89,9,-2,252,0,0,1,0,4,0,5207,0,132,69,0,0,100
554,rally89,9,-2,253,0,0,1,0,4,0,5207,0,133,69,0,0,100
555,rally89,9,-2,253,0,0,1,0,4,0,5207,0,133,69,0,0,100
556,rally89,9,-2,254,0,0,1,0,4,0,5208,0,133,69,0,0,100
557,rally89,9,-2,254,0,0,1,0,4,0,5209,0,133,69,0,0,100
558,rally89,9,-1,255,0,1,1,0,4,0,5210,0,133,69,0,0,100
559,rally89,9,-1,255,0,1,1,0,4,0,5211,0,134,69,0,0,100
560,rally89,9,0,256,0,1,1,0,4,0,5212,0,134,69,0,0,100
561,rally89,9,0,256,0,1,1,0,4,0,5222,1,134,70,0,0,100
562,rally89,9,0,256,0,2,1,0,4,0,5232,2,134,71,0,0,100
563,rally89,9,0,257,0,0,1,0,3,0,5242,3,134,71,0,0,100
564,rally89,9,0,257,0,0,1,0,3,0,5252,4,134,72,0,0,100
565,rally89,9,0,258,0,-1,1,0,3,0,5262,5,135,73,0,0,100
566,rally89,9,0,258,0,-1,1,0,4,0,5272,6,135,74,0,0,100
567,rally89,9,0,259,0,0,1,0,4,0,5282,7,135,75,0,0,100
568,rally89,9,0,259,0,0,1,0,4,0,5302,8,135,75,0,0,100
569,rally89,9,-1,260,0,0,1,0,4,0,5322,9,135,76,0,0,100
570,rally89,9,-1,260,0,0,1,0,4,0,5342,10,136,77,0,0,100
571,rally89,9,0,260,0,0,1,0,4,0,5362,11,136,78,0,0,100
572,rally89,9,0,261,0,0,1,0,4,0,5382,12,136,78,0,0,100
573,rally89,9,0,261,0,0,1,0,4,0,5402,13,136,79,0,0,100
574,rally89,9,0,262,0,1,1,0,4,0,5422,14,136,80,0,0,100
575,rally89,9,0,262,0,1,1,0,4,0,5442,15,137,81,0,0,100
576,rally89,9,0,263,0,0,1,0,3,0,5472,16,137,82,0,0,100
577,rally89,9,0,263,0,-1,1,0,3,0,5502,17,137,82,0,0,100
578,rally89,9,0,264,0,0,1,0,4,0,5532,18,137,83,0,0,100
579,rally89,9,0,264,0,0,1,0,4,0,5562,19,137,84,0,0,100
580,rally89,9,0,265,0,0,1,0,4,0,5592,20,137,85,0,0,100
581,rally89,9,0,265,0,0,1,0,4,0,5622,21,138,85,0,0,100
582,rally89,9,0,265,0,0,1,0,4,0,5652,22,138,86,0,0,100
583,rally89,9,0,266,0,0,1,0,4,0,5682,23,138,87,0,0,100
584,rally89,9,0,266,0,0,1,0,4,0,5722,24,138,88,0,0,100
585,rally89,9,0,267,0,0,1,0,4,0,5762,25,138,89,0,0,100
586,rally89,9,0,267,0,1,1,0,4,0,5802,26,139,89,0,0,100
587,rally89,9,0,268,0,0,1,0,3,0,5842,27,139,90,0,0,100
588,rally89,9,0,268,0,-1,1,0,3,0,5882,28,139,91,0,0,100
589,rally89,9,0,269,0,-1,1,0,4,0,5922,29,139,92,0,0,100
590,rally89,9,0,269,0,0,1,0,4,0,5962,30,139,92,0,0,100
591,rally89,9,0,269,0,0,1,0,4,0,6002,31,140,93,0,0,100
592,rally89,9,0,270,0,0,1,0,4,0,6052,32,140,94,0,0,100
593,rally89,9,0,270,0,0,1,0,4,0,6102,33,140,95,0,0,100
594,rally89,9,0,271,0,0,1,0,4,0,6152,34,140,96,0,0,100
595,rally89,9,0,271,0,0,1,0,4,0,6202,35,140,96,0,0,100
596,rally89,9,0,272,0,0,1,0,4,0,6252,36,140,97,0,0,100
597,rally89,9,0,272,0,1,1,0,4,0,6302,37,140,98,0,0,100
598,rally89,9,0,273,0,0,1,0,3,0,6352,38,140,99,0,0,100
599,rally89,9,0,273,0,-1,1,0,3,0,6402,39,140,100,0,0,100
600,rally89,9,0,274,0,-1,1,0,4,0,6462,40,140,100,0,0,100
601,rally89,9,0,274,0,0,1,0,4,0,6522,41,140,100,0,0,100
602,rally89,9,0,274,0,0,1,0,4,0,6582,42,140,100,0,0,100
603,rally89,9,0,275,0,0,1,0,4,0,6642,43,140,100,0,0,100
604,rally89,9,0,275,0,0,1,0,4,0,6702,44,140,100,0,0,100
605,rally89,9,0,276,0,0,1,0,4,0,6762,45,140,100,0,0,100
606,rally89,9,0,276,0,0,1,0,4,0,6822,46,140,100,0,0,100
607,rally89,9,0,277,0,0,1,0,4,0,6882,47,140,100,0,0,100
608,rally89,9,0,277,0,0,1,0,3,0,6952,48,140,100,0,0,100
609,rally89,9,0,278,0,0,1,0,4,0,7022,49,140,100,0,0,100
610,rally89,9,0,278,0,0,1,0,4,0,7022,49,140,100,0,0,100
611,rally89,9,0,279,0,0,1,0,4,0,7022,49,140,100,0,0,100
612,rally89,9,0,279,0,0,1,0,3,0,7022,49,140,100,0,0,100
613,rally89,9,0,279,0,0,1,0,4,0,7022,49,140,100,0,0,100
614,rally89,9,0,280,0,0,1,0,4,0,7022,49,140,100,0,0,100
615,rally89,9,0,280,0,0,1,0,4,0,7022,49,140,100,0,0,100
616,rally89,9,0,281,0,0,1,0,4,0,7022,49,140,100,0,0,100
617,rally89,9,0,281,0,0,1,0,4,0,7022,49,140,100,0,0,100
618,rally89,9,0,282,0,0,1,0,4,0,7023,49,140,100,0,0,100
619,rally89,9,0,282,0,0,1,0,4,0,7024,49,140,100,0,0,100
620,rally89,9,0,283,0,1,1,0,4,0,7025,49,140,100,0,0,100
621,rally89,9,0,283,0,0,1,0,3,0,7025,49,140,100,0,0,100
622,rally89,9,0,284,0,-1,1,0,3,0,7025,49,140,100,0,0,100
623,rally89,9,0,284,0,-1,1,0,4,0,7025,49,140,100,0,0,100
624,rally89,9,0,284,0,0,1,0,4,0,7025,49,140,100,0,0,100
625,rally89,9,0,285,0,0,1,0,4,0,7025,49,140,100,0,0,100
626,rally89,9,0,285,0,0,1,0,4,0,7025,49,140,100,0,0,100
627,rally89,9,0,286,0,0,1,0,4,0,7025,49,140,100,0,0,100
628,rally89,9,0,286,0,0,1,0,4,0,7026,49,140,100,0,0,100
629,rally89,9,0,287,0,0,1,0,4,0,7027,49,140,100,0,0,100
630,rally89,9,0,287,0,0,1,0,4,0,7028,49,140,100,0,0,100
631,rally89,9,0,288,0,1,1,0,4,0,7029,49,140,100,0,0,100
632,rally89,9,0,288,0,1,1,0,4,0,7030,49,140,100,0,0,100
633,rally89,9,0,289,0,0,1,0,3,0,7030,49,140,100,0,0,100
634,rally89,9,0,289,0,-1,1,0,3,0,7030,49,140,100,0,0,100
635,rally89,9,0,289,0,-2,1,0,3,0,7031,49,140,100,0,0,100
636,rally89,9,0,290,0,-1,1,0,4,0,7032,49,140,100,0,0,100
637,rally89,9,-1,290,0,-1,1,0,4,0,7033,49,140,100,0,0,100
638,rally89,9,-1,291,0,-1,1,0,4,0,7033,49,140,100,0,0,100
639,rally89,9,-1,291,0,0,1,0,4,0,7033,49,140,100,0,0,100
640,rally89,9,-1,292,0,0,1,0,4,0,7033,49,140,100,0,0,100
641,rally89,9,-1,292,0,0,1,0,4,0,7033,49,140,100,0,0,100
642,rally89,9,-1,293,0,0,1,0,4,0,7033,49,140,100,0,0,100
643,rally89,9,-1,293,0,0,1,0,4,0,7034,49,140,100,0,0,100
644,rally89,9,-1,293,0,1,1,0,4,0,7035,49,140,100,0,0,100
645,rally89,9,-1,294,0,1,1,0,4,0,7036,49,140,100,0,0,100
646,rally89,9,0,294,0,1,1,0,4,0,7037,49,140,100,0,0,100
647,rally89,9,0,295,0,1,1,0,4,0,7038,49,140,100,0,0,100
648,rally89,9,0,295,0,1,1,0,4,0,7039,49,140,100,0,0,100
649,rally89,9,0,296,0,0,1,0,2,0,7039,49,140,100,0,0,100
650,rally89,9,0,296,0,-2,1,0,3,0,7040,49,140,100,0,0,100
651,rally89,9,0,297,0,-1,1,0,4,0,7041,49,140,100,0,0,100
652,rally89,9,-1,297,0,-1,1,0,4,0,7041,49,140,100,0,0,100
653,rally89,9,-1,297,0,0,1,0,4,0,7041,49,140,100,0,0,100
654,rally89,9,-1,298,0,0,1,0,4,0,7041,49,140,100,0,0,100
655,rally89,9,-1,298,0,0,1,0,4,0,7041,49,140,100,0,0,100
656,rally89,9,-1,299,0,0,1,0,4,0,7041,49,140,100,0,0,100
657,rally89,9,-1,299,0,0,1,0,4,0,7042,49,140,100,0,0,100
658,rally89,9,-1,300,0,0,1,0,4,0,7043,49,140,100,0,0,100
659,rally89,9,0,300,0,1,1,0,4,0,7044,49,140,100,0,0,100
660,rally89,9,0,301,0,1,1,0,4,0,7045,49,140,100,0,0,100
661,rally89,9,0,301,0,1,1,0,4,0,7046,49,140,100,0,0,100
662,rally89,9,0,302,0,1,1,0,4,0,7047,49,140,100,0,0,100
663,rally89,9,0,302,0,0,1,0,3,0,7047,49,140,100,0,0,100
664,rally89,9,0,302,0,-2,1,0,2,0,7047,49,140,100,0,0,100
665,rally89,9,0,303,0,-1,1,0,4,0,7048,49,140,100,0,0,100
666,rally89,9,0,303,0,-1,1,0,4,0,7048,49,140,100,0,0,100
667,rally89,9,-1,304,0,-1,1,0,4,0,7048,49,140,100,0,0,100
668,rally89,9,-1,304,0,0,1,0,4,0,7048,49,140,100,0,0,100
669,rally89,9,-1,305,0,0,1,0,4,0,7048,49,140,100,0,0,100
670,rally89,9,-1,305,0,0,1,0,4,0,7048,49,140,100,0,0,100
671,rally89,9,-1,306,0,0,1,0,4,0,7048,49,140,100,0,0,100
672,rally89,9,-1,306,0,0,1,0,4,0,7049,49,140,100,0,0,100
673,rally89,9,0,306,0,1,1,0,4,0,7050,0,140,100,0,0,100
674,rally89,9,0,307,0,1,1,0,4,0,7051,0,140,100,0,0,100
675,rally89,9,0,307,0,1,1,0,4,0,7052,0,140,100,0,0,100
676,rally89,9,0,308,0,1,1,0,4,0,7053,0,140,100,0,0,100
677,rally89,9,0,308,0,0,1,0,3,0,7053,0,140,100,0,0,100
678,rally89,9,0,309,0,-2,1,0,2,0,7053,0,140,100,0,0,100
679,rally89,9,0,309,0,-2,1,0,4,0,7054,0,140,100,0,0,100
680,rally89,9,-1,310,0,-1,1,0,4,0,7055,0,140,100,0,0,100
681,rally89,9,-1,310,0,-1,1,0,4,0,7055,0,140,100,0,0,100
682,rally89,9,-1,310,0,0,1,0,4,0,7055,0,140,100,0,0,100
683,rally89,9,-1,311,0,0,1,0,4,0,7055,0,140,100,0,0,100
684,rally89,9,-1,311,0,0,1,0,4,0,7055,0,140,100,0,0,100
685,rally89,9,-1,312,0,0,1,0,4,0,7055,0,140,100,0,0,100
686,rally89,9,-1,312,0,0,1,0,4,0,7056,0,140,100,0,0,100
687,rally89,9,-1,313,0,1,1,0,4,0,7057,0,140,100,0,0,100
688,rally89,9,0,313,0,1,1,0,4,0,7058,0,140,100,0,0,100
689,rally89,9,0,314,0,1,1,0,4,0,7059,0,140,100,0,0,100
690,rally89,9,0,314,0,1,1,0,4,0,7060,0,140,100,0,0,100
691,rally89,9,0,315,0,1,1,0,4,0,7061,0,140,100,0,0,100
692,rally89,9,0,315,0,0,1,0,3,0,7061,0,140,100,0,0,100
693,rally89,9,0,315,0,-2,1,0,2,0,7061,0,140,100,0,0,100
694,rally89,9,0,316,0,-1,1,0,4,0,7062,0,140,100,0,0,100
695,rally89,9,0,316,0,-1,1,0,4,0,7062,0,140,100,0,0,100
696,rally89,9,-1,317,0,-1,1,0,4,0,7062,0,140,100,0,0,100
697,rally89,9,-1,317,0,0,1,0,4,0,7062,0,140,100,0,0,100
698,rally89,9,-1,318,0,0,1,0,4,0,7062,0,140,100,0,0,100
699,rally89,9,-1,318,0,0,1,0,4,0,7062,0,140,100,0,0,100
700,rally89,9,-1,319,0,0,1,0,4,0,7062,0,140,100,0,0,100
701,rally89,9,-1,319,0,0,1,0,4,0,7063,0,140,100,0,0,100
702,rally89,9,0,319,0,1,1,0,4,0,7064,0,140,100,0,0,100
703,rally89,9,0,320,0,1,1,0,4,0,7065,0,140,100,0,0,100
704,rally89,9,0,320,0,1,1,0,4,0,7066,0,140,100,0,0,100
705,rally89,9,0,321,0,1,1,0,4,0,7067,0,140,100,0,0,100
706,rally89,9,0,321,0,0,1,0,3,0,7067,0,140,100,0,0,100
