tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat
161,comanche_voxel89,41,-3052,67,2,-78,1,0,0,0,0,0,80,0,0,0,0,0,0,0,7706,999,984,10,0,0,0,40,0,0,0,0,0,100,100,0
162,comanche_voxel89,41,-3072,67,2,-78,1,0,0,1,0,0,80,0,0,0,0,0,0,0,7706,999,983,10,0,0,0,40,0,0,0,0,0,100,100,0
163,comanche_voxel89,42,-3093,67,2,-78,1,0,0,0,0,0,80,0,0,0,0,0,0,0,7706,999,983,10,0,0,0,40,0,0,0,0,0,100,100,0
164,comanche_voxel89,43,-3114,68,2,-78,1,0,0,0,0,0,80,0,0,0,0,0,0,0,7706,999,983,10,0,0,0,40,0,0,0,0,0,100,100,0
165,comanche_voxel89,43,-3135,68,2,-78,1,0,0,0,0,0,81,0,0,0,0,0,0,0,7706,999,983,10,0,0,0,40,0,0,0,0,0,100,100,0
166,comanche_voxel89,44,-3156,69,2,-78,1,0,0,1,0,0,81,0,0,0,0,0,0,0,7706,999,982,10,0,0,0,40,0,0,0,0,0,100,100,0
167,comanche_voxel89,44,-3177,69,2,-78,1,0,0,0,0,0,81,0,0,0,0,0,0,0,7706,999,982,10,0,0,0,40,0,0,0,0,0,100,100,0
168,comanche_voxel89,45,-3197,70,2,-78,1,0,0,0,0,0,81,0,0,0,0,0,0,0,7706,999,982,10,0,0,0,40,0,0,0,0,0,100,100,0
169,comanche_voxel89,46,-3218,70,2,-78,1,0,0,0,0,0,81,0,0,0,0,0,0,0,7706,999,982,10,0,0,0,40,0,0,0,0,0,100,100,0
170,comanche_voxel89,46,-3239,71,2,-78,1,0,0,1,0,0,82,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
171,comanche_voxel89,47,-3260,71,2,-78,1,0,0,0,0,0,82,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
172,comanche_voxel89,48,-3281,72,2,-78,1,0,0,0,0,0,82,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
173,comanche_voxel89,48,-3302,72,2,-78,1,0,0,0,0,0,82,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
174,comanche_voxel89,49,-3322,72,2,-78,1,0,0,0,0,0,82,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
175,comanche_voxel89,49,-3343,73,2,-78,1,0,0,0,0,0,83,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
176,comanche_voxel89,50,-3364,73,2,-78,1,0,0,1,0,0,83,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
177,comanche_voxel89,51,-3385,74,2,-78,1,0,0,0,0,0,83,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
178,comanche_voxel89,51,-3406,74,2,-78,1,0,0,0,0,0,83,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
179,comanche_voxel89,52,-3427,75,2,-78,1,0,0,0,0,0,83,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,40,0,0,0,0,0,100,100,0
180,comanche_voxel89,52,-3447,75,2,-78,1,0,0,0,0,0,83,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,39,0,0,0,0,0,100,100,0
181,comanche_voxel89,53,-3468,76,2,-78,1,0,0,0,0,0,84,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,38,0,0,0,0,0,100,100,0
182,comanche_voxel89,54,-3489,76,2,-78,1,0,0,0,0,0,84,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,37,0,0,0,0,0,100,100,0
183,comanche_voxel89,54,-3510,76,2,-78,1,0,0,0,0,0,84,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,36,0,0,0,0,0,100,100,0
184,comanche_voxel89,55,-3531,77,2,-78,1,0,0,0,0,0,84,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,35,0,0,0,0,0,100,100,0
185,comanche_voxel89,55,-3551,77,2,-78,1,0,0,0,0,0,84,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,34,0,0,0,0,0,100,100,0
186,comanche_voxel89,56,-3572,78,2,-78,1,0,0,0,0,0,85,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,33,0,0,0,0,0,100,100,0
187,comanche_voxel89,57,-3593,78,2,-78,1,0,0,0,0,0,85,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,32,0,0,0,0,0,100,100,0
188,comanche_voxel89,57,-3614,79,2,-78,1,0,0,0,0,0,85,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,31,0,0,0,0,0,100,100,0
189,comanche_voxel89,58,-3635,79,2,-78,1,0,0,0,0,0,85,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,30,0,0,0,0,0,100,100,0
190,comanche_voxel89,59,-3656,80,2,-78,1,0,0,0,0,0,85,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,29,0,0,0,0,0,100,100,0
191,comanche_voxel89,59,-3676,80,2,-78,1,0,0,0,0,0,86,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,28,0,0,0,0,0,100,100,0
192,comanche_voxel89,60,-3697,81,2,-78,1,0,0,1,0,0,86,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,27,0,0,0,0,0,100,100,0
193,comanche_voxel89,60,-3718,81,2,-78,1,0,0,0,0,0,86,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,26,0,0,0,0,0,100,100,0
194,comanche_voxel89,61,-3739,81,2,-78,1,0,0,0,0,0,86,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,25,0,0,0,0,0,100,100,0
195,comanche_voxel89,62,-3760,82,2,-78,1,0,0,0,0,0,86,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,24,0,0,0,0,0,100,100,0
196,comanche_voxel89,62,-3781,82,2,-78,1,0,0,0,0,0,86,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,23,0,0,0,0,0,100,100,0
197,comanche_voxel89,63,-3801,83,2,-78,1,0,0,0,0,0,87,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,22,0,0,0,0,0,100,100,0
198,comanche_voxel89,63,-3822,83,2,-78,1,0,0,0,0,0,87,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,21,0,0,0,0,0,100,100,0
199,comanche_voxel89,64,-3843,84,2,-78,1,0,0,0,0,0,87,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,20,0,0,0,0,0,100,100,0
200,comanche_voxel89,65,-3864,84,2,-78,1,0,0,0,0,0,87,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,19,0,0,0,0,0,100,100,0
201,comanche_voxel89,65,-3885,85,2,-78,1,0,0,0,0,0,87,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,18,0,0,0,0,0,100,100,0
202,comanche_voxel89,66,-3906,85,2,-78,1,0,0,0,0,0,88,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,17,0,0,0,0,0,100,100,0
203,comanche_voxel89,66,-3926,86,2,-78,1,0,0,0,0,0,88,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,16,0,0,0,0,0,100,100,0
204,comanche_voxel89,67,-3947,86,2,-78,1,0,0,0,0,0,88,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,15,0,0,0,0,0,100,100,0
205,comanche_voxel89,68,-3968,86,2,-78,1,0,0,0,0,0,88,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,14,0,0,0,0,0,100,100,0
206,comanche_voxel89,68,-3989,87,2,-78,1,0,0,0,0,0,88,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,13,0,0,0,0,0,100,100,0
207,comanche_voxel89,69,-4010,87,2,-78,1,0,0,0,0,0,89,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,12,0,0,0,0,0,100,100,0
208,comanche_voxel89,69,-4031,88,2,-78,1,0,0,1,0,0,89,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,11,0,0,0,0,0,100,100,0
209,comanche_voxel89,70,-4051,88,2,-78,1,0,0,0,0,0,89,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,10,0,0,0,0,0,100,100,0
210,comanche_voxel89,71,-4072,89,2,-78,1,0,0,0,0,0,89,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,9,0,0,0,0,0,100,100,0
211,comanche_voxel89,71,-4093,89,2,-78,1,0,0,0,0,0,89,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,8,0,0,0,0,0,100,100,0
212,comanche_voxel89,72,-4114,90,2,-78,1,0,0,0,0,0,89,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,7,0,0,0,0,0,100,100,0
213,comanche_voxel89,73,-4135,90,2,-78,1,0,0,0,0,0,90,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,6,0,0,0,0,0,100,100,0
214,comanche_voxel89,73,-4156,91,2,-78,1,0,0,0,0,0,90,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,5,0,0,0,0,0,100,100,0
215,comanche_voxel89,74,-4176,91,2,-78,1,0,0,0,0,0,90,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,4,0,0,0,0,0,100,100,0
216,comanche_voxel89,74,-4197,91,2,-78,1,0,0,0,0,0,90,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,3,0,0,0,0,0,100,100,0
217,comanche_voxel89,75,-4218,92,2,-78,1,0,0,0,0,0,90,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,2,0,0,0,0,0,100,100,0
218,comanche_voxel89,76,-4239,92,2,-78,1,0,0,0,0,0,91,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,1,0,0,0,0,0,100,100,0
219,comanche_voxel89,76,-4260,93,2,-78,1,0,0,0,0,0,91,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,0,0,0,0,0,0,100,100,0
220,comanche_voxel89,77,-4280,93,2,-78,1,0,0,0,0,0,91,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,0,0,0,0,0,0,100,100,0
221,comanche_voxel89,77,-4301,94,2,-78,1,0,0,0,0,0,91,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,0,0,0,0,0,0,100,100,0
222,comanche_voxel89,78,-4322,94,2,-78,1,0,0,0,0,0,91,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,0,0,0,0,0,0,100,100,0
223,comanche_voxel89,79,-4343,95,2,-78,1,0,0,0,0,0,92,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,0,0,0,0,0,0,100,100,0
224,comanche_voxel89,79,-4364,95,2,-78,1,0,0,0,0,0,92,0,0,0,0,0,0,0,7706,999,981,10,0,0,0,0,0,0,0,0,0,100,100,0
225,comanche_voxel89,80,-4385,96,2,-78,1,0,0,1,0,0,92,0,0,0,0,0,0,0,7706,999,980,10,0,0,0,0,0,0,0,0,0,100,100,0
226,comanche_voxel89,80,-4405,96,2,-78,1,0,0,0,0,0,92,0,0,0,0,0,0,0,7706,999,980,10,0,0,0,0,0,0,0,0,0,100,100,0
227,comanche_voxel89,81,-4426,96,2,-78,1,0,0,0,0,0,92,0,0,0,0,0,0,0,7706,999,980,10,0,0,0,0,0,0,0,0,0,100,100,0
228,comanche_voxel89,82,-4447,97,2,-78,1,0,0,0,0,0,92,0,0,0,0,0,0,0,7706,999,980,10,0,0,0,0,0,0,0,0,0,100,100,0
229,comanche_voxel89,82,-4468,97,2,-78,1,0,0,1,0,0,93,0,0,0,0,0,0,0,7706,999,979,10,0,0,0,0,0,0,0,0,0,100,100,0
230,comanche_voxel89,83,-4489,98,2,-78,1,0,0,0,0,0,93,0,0,0,0,0,0,0,7706,999,979,10,0,0,0,0,0,0,0,0,0,100,100,0
231,comanche_voxel89,83,-4510,98,2,-78,1,0,0,0,0,0,93,0,0,0,0,0,0,0,7706,999,979,10,0,0,0,0,0,0,0,0,0,100,100,0
232,comanche_voxel89,84,-4530,99,2,-78,1,0,0,0,0,0,93,0,0,0,0,0,0,0,7706,999,979,10,0,0,0,0,0,0,0,0,0,100,100,0
233,comanche_voxel89,85,-4551,99,2,-78,1,0,0,1,0,0,93,0,0,0,0,0,0,0,7706,999,978,10,0,0,0,0,0,0,0,0,0,100,100,0
234,comanche_voxel89,85,-4572,100,2,-78,1,0,0,0,0,0,94,0,0,0,0,0,0,0,7706,999,978,10,0,0,0,0,0,0,0,0,0,100,100,0
235,comanche_voxel89,86,-4593,100,2,-78,1,0,0,0,0,0,94,0,0,0,0,0,0,0,7706,999,978,10,0,0,0,0,0,0,0,0,0,100,100,0
236,comanche_voxel89,87,-4614,101,2,-78,1,0,0,0,0,0,94,0,0,0,0,0,0,0,7706,999,978,10,0,0,0,0,0,0,0,0,0,100,100,0
237,comanche_voxel89,87,-4635,101,2,-78,1,0,0,1,0,0,94,0,0,0,0,0,0,0,7706,999,977,10,0,0,0,0,0,0,0,0,0,100,100,0
238,comanche_voxel89,88,-4655,101,2,-78,1,0,0,0,0,0,94,0,0,0,0,0,0,0,7706,999,977,10,0,0,0,0,0,0,0,0,0,100,100,0
239,comanche_voxel89,88,-4676,102,2,-78,1,0,0,0,0,0,95,0,0,0,0,0,0,0,7706,999,977,10,0,0,0,0,0,0,0,0,0,100,100,0
240,comanche_voxel89,89,-4697,102,2,-78,1,0,0,0,0,0,95,0,0,0,0,0,0,0,7706,999,977,10,0,0,0,0,0,0,0,0,0,100,100,0
241,comanche_voxel89,90,-4718,103,2,-78,1,0,0,1,0,0,95,0,0,0,0,0,0,0,7706,999,976,10,0,0,0,0,0,0,0,0,0,100,100,0
242,comanche_voxel89,90,-4739,103,2,-78,1,0,0,0,0,0,95,0,0,0,0,0,0,0,7706,999,976,10,0,0,0,0,0,0,0,0,0,100,100,0
243,comanche_voxel89,91,-4760,104,2,-78,1,0,0,0,0,0,95,0,0,0,0,0,0,0,7706,999,976,10,0,0,0,0,0,0,0,0,0,100,100,0
244,comanche_voxel89,91,-4780,104,2,-78,1,0,0,0,0,0,95,0,0,0,0,0,0,0,7706,999,976,10,0,0,0,0,0,0,0,0,0,100,100,0
245,comanche_voxel89,92,-4801,105,2,-78,1,0,0,1,0,0,96,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
246,comanche_voxel89,93,-4822,105,2,-78,1,0,0,0,0,0,96,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
247,comanche_voxel89,93,-4843,105,2,-78,1,0,0,0,0,0,96,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
248,comanche_voxel89,94,-4864,106,2,-78,1,0,0,0,0,0,96,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
249,comanche_voxel89,94,-4884,106,2,-78,1,0,0,0,0,0,96,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
250,comanche_voxel89,95,-4905,107,2,-78,1,0,0,0,0,0,97,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
251,comanche_voxel89,96,-4926,107,2,-78,1,0,0,0,0,0,97,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
252,comanche_voxel89,96,-4947,108,2,-78,1,0,0,0,0,0,97,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
253,comanche_voxel89,97,-4968,108,2,-78,1,0,0,0,0,0,97,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
254,comanche_voxel89,98,-4989,109,2,-78,1,0,0,0,0,0,97,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
255,comanche_voxel89,98,-5009,109,2,-78,1,0,0,0,0,0,98,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
256,comanche_voxel89,99,-5030,110,2,-78,1,0,0,0,0,0,98,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
257,comanche_voxel89,99,-5051,110,2,-78,1,0,0,0,0,0,98,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
258,comanche_voxel89,100,-5072,110,2,-78,1,0,0,0,0,0,98,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
259,comanche_voxel89,101,-5093,111,2,-78,1,0,0,0,0,0,98,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
260,comanche_voxel89,101,-5114,111,1,-78,1,0,0,0,0,0,98,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
261,comanche_voxel89,102,-5134,112,1,-78,1,0,0,0,0,0,99,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
262,comanche_voxel89,102,-5155,112,1,-78,1,0,0,0,0,0,99,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
263,comanche_voxel89,102,-5176,113,1,-78,1,0,0,0,0,0,99,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
264,comanche_voxel89,103,-5197,113,1,-78,1,0,0,0,0,0,99,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
265,comanche_voxel89,103,-5218,114,0,-78,1,0,0,0,0,0,99,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
266,comanche_voxel89,103,-5239,114,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
267,comanche_voxel89,103,-5259,115,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
268,comanche_voxel89,103,-5280,115,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
269,comanche_voxel89,103,-5301,115,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,0,0,0,0,0,0,100,100,0
270,comanche_voxel89,103,-5322,116,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
271,comanche_voxel89,103,-5343,116,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
272,comanche_voxel89,103,-5364,117,0,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
273,comanche_voxel89,103,-5384,117,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
274,comanche_voxel89,103,-5405,118,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
275,comanche_voxel89,103,-5426,118,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
276,comanche_voxel89,102,-5447,119,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
277,comanche_voxel89,102,-5468,119,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
278,comanche_voxel89,102,-5489,120,0,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
279,comanche_voxel89,102,-5509,120,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
280,comanche_voxel89,101,-5530,120,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
281,comanche_voxel89,101,-5551,121,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
282,comanche_voxel89,101,-5572,121,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
283,comanche_voxel89,100,-5593,122,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
284,comanche_voxel89,100,-5613,122,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
285,comanche_voxel89,100,-5634,123,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
286,comanche_voxel89,99,-5655,123,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
287,comanche_voxel89,99,-5676,124,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
288,comanche_voxel89,98,-5697,124,-1,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
289,comanche_voxel89,98,-5718,125,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
290,comanche_voxel89,97,-5738,125,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
291,comanche_voxel89,97,-5759,125,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
292,comanche_voxel89,97,-5780,126,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
293,comanche_voxel89,96,-5801,126,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
294,comanche_voxel89,96,-5822,127,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
295,comanche_voxel89,95,-5843,127,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
296,comanche_voxel89,95,-5863,128,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
297,comanche_voxel89,94,-5884,128,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
298,comanche_voxel89,94,-5905,129,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
299,comanche_voxel89,93,-5926,129,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,975,10,0,0,0,40,0,0,0,0,0,100,100,0
300,comanche_voxel89,93,-5947,130,-1,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,974,10,0,0,0,40,0,0,0,0,0,100,100,0
301,comanche_voxel89,92,-5968,130,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,974,10,0,0,0,40,0,0,0,0,0,100,100,0
302,comanche_voxel89,92,-5988,130,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,974,10,0,0,0,40,0,0,0,0,0,100,100,0
303,comanche_voxel89,91,-6009,131,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,974,10,0,0,0,40,0,0,0,0,0,100,100,0
304,comanche_voxel89,91,-6030,131,-1,-78,1,0,0,2,0,0,100,0,0,0,0,0,0,0,7706,999,973,10,0,0,0,40,0,0,0,0,0,100,100,0
305,comanche_voxel89,90,-6051,132,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,973,10,0,0,0,40,0,0,0,0,0,100,100,0
306,comanche_voxel89,90,-6072,132,-1,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,973,10,0,0,0,40,0,0,0,0,0,100,100,0
307,comanche_voxel89,89,-6093,133,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,973,10,0,0,0,40,0,0,0,0,0,100,100,0
308,comanche_voxel89,88,-6113,133,-2,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,972,10,0,0,0,40,0,0,0,0,0,100,100,0
309,comanche_voxel89,88,-6134,134,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,972,10,0,0,0,40,0,0,0,0,0,100,100,0
310,comanche_voxel89,87,-6155,134,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,972,10,0,0,0,40,0,0,0,0,0,100,100,0
311,comanche_voxel89,87,-6176,134,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,972,10,0,0,0,40,0,0,0,0,0,100,100,0
312,comanche_voxel89,86,-6197,135,-2,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,971,10,0,0,0,40,0,0,0,0,0,100,100,0
313,comanche_voxel89,86,-6217,135,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,971,10,0,0,0,40,0,0,0,0,0,100,100,0
314,comanche_voxel89,85,-6238,136,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,971,10,0,0,0,40,0,0,0,0,0,100,100,0
315,comanche_voxel89,85,-6259,136,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,971,10,0,0,0,40,0,0,0,0,0,100,100,0
316,comanche_voxel89,84,-6280,137,-2,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,970,10,0,0,0,40,0,0,0,0,0,100,100,0
317,comanche_voxel89,84,-6301,137,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,970,10,0,0,0,40,0,0,0,0,0,100,100,0
318,comanche_voxel89,83,-6322,138,-2,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,970,9,1,0,0,40,0,0,0,0,0,100,100,0
319,comanche_voxel89,82,-6342,138,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,970,9,1,0,0,40,0,0,0,0,0,100,100,0
320,comanche_voxel89,82,-6363,139,-2,-78,1,0,0,2,0,0,100,0,0,0,0,0,0,0,7706,999,969,9,1,0,0,40,0,0,0,0,0,100,100,0
321,comanche_voxel89,81,-6384,139,-2,-78,1,0,0,0,0,0,100,0,0,0,0,0,0,0,7706,999,969,9,1,0,0,40,0,0,0,0,0,100,100,0
322,comanche_voxel89,81,-6405,139,-2,-78,1,0,0,1,0,0,100,0,0,0,0,0,0,0,7706,999,969,9,1,0,1,40,0,0,5,0,0,100,100,0
