tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat
166,tie_interceptor89,0,18,461,0,0,7,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,0,1,76
167,tie_interceptor89,0,18,463,0,0,7,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,0,1,76
168,tie_interceptor89,0,18,465,0,0,7,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,0,1,76
169,tie_interceptor89,0,18,467,0,0,7,0,0,1,335,0,12,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,0,1,76
170,tie_interceptor89,0,18,469,0,0,7,0,0,2,335,0,12,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,0,1,76
171,tie_interceptor89,0,18,471,0,0,7,0,0,1,335,0,11,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,0,1,76
172,tie_interceptor89,0,18,473,0,0,7,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,0,1,76
173,tie_interceptor89,0,18,475,0,0,7,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,0,1,76
174,tie_interceptor89,0,18,478,0,0,7,0,0,2,335,0,9,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,0,1,76
175,tie_interceptor89,0,18,480,0,0,7,0,0,1,335,0,8,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,0,1,76
176,tie_interceptor89,0,18,482,0,0,7,0,0,2,335,0,7,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,0,1,76
177,tie_interceptor89,0,18,484,0,0,7,0,0,1,335,0,7,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,0,1,76
178,tie_interceptor89,0,18,486,0,0,7,0,0,2,335,0,6,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,40,0,0,0,0,0,0,1,76
179,tie_interceptor89,0,18,488,0,0,7,0,0,1,335,0,5,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,40,0,0,0,0,0,0,1,76
180,tie_interceptor89,0,18,490,0,0,7,0,0,1,335,0,5,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,39,0,0,0,0,0,0,1,76
181,tie_interceptor89,0,18,492,0,0,7,0,0,1,335,0,4,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,38,0,0,0,0,0,0,1,76
182,tie_interceptor89,0,18,494,0,0,7,0,0,2,335,0,3,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,37,0,0,0,0,0,0,1,76
183,tie_interceptor89,0,18,497,0,0,7,0,0,1,335,0,3,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,36,0,0,0,0,0,0,1,76
184,tie_interceptor89,0,18,499,0,0,7,0,0,1,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,35,0,0,0,0,0,0,1,76
185,tie_interceptor89,0,18,501,0,0,7,0,0,1,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,34,0,0,0,0,0,0,1,76
186,tie_interceptor89,0,18,503,0,0,7,0,0,1,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,33,0,0,0,0,0,0,1,76
187,tie_interceptor89,0,18,505,0,0,7,0,0,1,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,32,0,0,0,0,0,0,1,76
188,tie_interceptor89,0,18,507,0,0,7,0,0,1,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,31,0,0,0,0,0,0,1,76
189,tie_interceptor89,0,18,509,0,0,7,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,30,0,0,0,0,0,0,1,76
190,tie_interceptor89,0,18,511,0,0,7,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,29,0,0,0,0,0,0,1,76
191,tie_interceptor89,0,18,513,0,0,7,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,28,0,0,0,0,0,0,1,76
192,tie_interceptor89,0,18,515,0,0,7,0,0,1,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,27,0,0,0,0,0,0,1,76
193,tie_interceptor89,0,18,517,0,0,6,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,26,0,0,0,0,0,0,2,76
194,tie_interceptor89,0,18,519,0,0,6,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,25,0,0,0,0,0,0,2,76
195,tie_interceptor89,0,18,520,0,0,6,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,24,0,0,0,0,0,0,2,76
196,tie_interceptor89,0,18,522,0,0,6,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,23,0,0,0,0,0,0,2,76
197,tie_interceptor89,0,18,524,0,0,6,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,22,0,0,0,0,0,0,2,76
198,tie_interceptor89,0,18,525,0,0,6,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,21,0,0,0,0,0,0,2,76
199,tie_interceptor89,0,18,527,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,20,0,0,0,0,0,0,2,76
200,tie_interceptor89,0,18,528,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,19,0,0,0,0,0,0,2,76
201,tie_interceptor89,0,18,530,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,18,0,0,0,0,0,0,2,76
202,tie_interceptor89,0,18,531,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,17,0,0,0,0,0,0,2,76
203,tie_interceptor89,0,18,533,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,16,0,0,0,0,0,0,2,76
204,tie_interceptor89,0,18,534,0,0,5,0,0,1,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,15,0,0,0,0,0,0,2,76
205,tie_interceptor89,0,18,536,0,0,5,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,14,0,0,0,0,0,0,2,76
206,tie_interceptor89,0,18,537,0,0,5,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,13,0,0,0,0,0,0,2,76
207,tie_interceptor89,0,18,538,0,0,5,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,12,0,0,0,0,0,0,2,76
208,tie_interceptor89,0,18,540,0,0,4,0,0,2,335,0,3,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,11,0,0,0,0,0,0,2,76
209,tie_interceptor89,0,18,541,0,0,4,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,10,0,0,0,0,0,0,2,76
210,tie_interceptor89,0,18,542,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,9,0,0,0,0,0,0,2,76
211,tie_interceptor89,0,18,544,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,8,0,0,0,0,0,0,2,76
212,tie_interceptor89,0,18,545,0,0,4,0,0,1,335,0,4,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,7,0,0,0,0,0,0,2,76
213,tie_interceptor89,0,18,546,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,6,0,0,0,0,0,0,2,76
214,tie_interceptor89,0,18,547,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,5,0,0,0,0,0,0,2,76
215,tie_interceptor89,0,18,548,0,0,4,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,4,0,0,0,0,0,0,2,76
216,tie_interceptor89,0,18,550,0,0,4,0,0,1,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,3,0,0,0,0,0,0,2,76
217,tie_interceptor89,0,18,551,0,0,4,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,2,0,0,0,0,0,0,2,76
218,tie_interceptor89,0,18,552,0,0,4,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,1,0,0,0,0,0,0,2,76
219,tie_interceptor89,0,18,553,0,0,4,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,2,76
220,tie_interceptor89,0,18,554,0,0,4,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,2,76
221,tie_interceptor89,0,18,555,0,0,4,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
222,tie_interceptor89,0,18,556,0,0,4,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
223,tie_interceptor89,0,18,558,0,0,4,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
224,tie_interceptor89,0,18,559,0,0,4,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
225,tie_interceptor89,0,18,560,0,0,4,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
226,tie_interceptor89,0,18,561,0,0,4,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
227,tie_interceptor89,0,18,562,0,0,4,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
228,tie_interceptor89,0,18,563,0,0,4,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
229,tie_interceptor89,0,18,564,0,0,4,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
230,tie_interceptor89,0,18,565,0,0,4,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
231,tie_interceptor89,0,18,566,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
232,tie_interceptor89,0,18,567,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
233,tie_interceptor89,0,18,568,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
234,tie_interceptor89,0,18,569,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
235,tie_interceptor89,0,18,570,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
236,tie_interceptor89,0,18,571,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
237,tie_interceptor89,0,18,573,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,0,3,76
238,tie_interceptor89,0,18,574,0,0,3,0,0,1,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,0,3,76
239,tie_interceptor89,0,18,575,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,0,3,76
240,tie_interceptor89,0,18,576,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,0,3,76
241,tie_interceptor89,0,18,577,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,0,3,76
242,tie_interceptor89,0,18,578,0,0,3,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,0,3,76
243,tie_interceptor89,0,18,579,0,0,3,0,0,0,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,0,3,76
244,tie_interceptor89,0,18,580,0,0,3,0,0,0,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,0,3,76
245,tie_interceptor89,0,18,581,0,0,3,0,0,0,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,0,3,76
246,tie_interceptor89,0,18,582,0,0,3,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,0,3,76
247,tie_interceptor89,0,18,583,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,0,3,76
248,tie_interceptor89,0,18,584,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,0,3,76
249,tie_interceptor89,0,18,585,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,0,3,76
250,tie_interceptor89,0,18,586,0,0,3,0,0,1,335,0,11,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
251,tie_interceptor89,0,18,587,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
252,tie_interceptor89,0,18,588,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
253,tie_interceptor89,0,18,589,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
254,tie_interceptor89,0,18,590,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
255,tie_interceptor89,0,18,591,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
256,tie_interceptor89,0,18,592,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,76
257,tie_interceptor89,0,18,593,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,0,4,75
258,tie_interceptor89,0,18,594,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,4,0,4,75
259,tie_interceptor89,0,18,595,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,8,0,4,75
260,tie_interceptor89,0,18,596,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,12,0,4,75
261,tie_interceptor89,0,18,597,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,16,0,4,75
262,tie_interceptor89,0,18,598,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,20,0,4,75
263,tie_interceptor89,0,18,599,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,24,0,4,75
264,tie_interceptor89,0,18,600,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,28,0,4,75
265,tie_interceptor89,0,18,601,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,32,0,4,75
266,tie_interceptor89,0,18,602,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,36,0,4,75
267,tie_interceptor89,0,18,603,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,40,0,4,75
268,tie_interceptor89,0,18,604,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,44,0,4,75
269,tie_interceptor89,0,18,605,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,48,0,4,75
270,tie_interceptor89,0,18,606,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,40,0,0,5,0,48,0,4,75
271,tie_interceptor89,0,18,607,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,40,0,0,5,0,48,0,4,75
272,tie_interceptor89,0,18,608,0,0,3,0,0,4,335,0,15,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,13,0,48,0,4,75
273,tie_interceptor89,0,18,609,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,21,0,48,0,4,75
274,tie_interceptor89,0,18,610,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,29,0,48,0,4,75
275,tie_interceptor89,0,18,611,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,37,0,48,0,4,75
276,tie_interceptor89,0,18,612,0,0,3,0,0,2,335,0,16,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,45,1,48,0,4,75
277,tie_interceptor89,0,18,613,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,53,1,48,0,4,75
278,tie_interceptor89,0,18,614,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,61,1,48,0,4,75
279,tie_interceptor89,0,18,615,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,69,1,48,0,5,75
280,tie_interceptor89,0,18,616,0,0,3,0,0,2,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,77,1,48,0,5,75
281,tie_interceptor89,0,18,617,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,85,1,48,0,5,75
282,tie_interceptor89,0,18,618,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,93,2,48,0,5,75
283,tie_interceptor89,0,18,619,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,101,2,48,0,5,75
284,tie_interceptor89,0,18,620,0,0,3,0,0,2,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,109,2,48,0,5,75
285,tie_interceptor89,0,18,621,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,117,2,48,0,5,75
286,tie_interceptor89,0,18,622,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,125,2,48,0,5,75
287,tie_interceptor89,0,18,623,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
288,tie_interceptor89,0,18,624,0,0,3,0,0,2,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
289,tie_interceptor89,0,18,625,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
290,tie_interceptor89,0,18,626,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
291,tie_interceptor89,0,18,627,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
292,tie_interceptor89,0,18,628,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
293,tie_interceptor89,0,18,629,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
294,tie_interceptor89,0,18,630,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
295,tie_interceptor89,0,18,631,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
296,tie_interceptor89,0,18,632,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
297,tie_interceptor89,0,18,633,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
298,tie_interceptor89,0,18,634,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
299,tie_interceptor89,0,18,635,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
300,tie_interceptor89,0,18,636,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
301,tie_interceptor89,0,18,637,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
302,tie_interceptor89,0,18,638,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
303,tie_interceptor89,0,18,639,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
304,tie_interceptor89,0,18,640,0,0,3,0,0,2,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
305,tie_interceptor89,0,18,641,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,0,5,75
306,tie_interceptor89,0,18,642,0,0,3,0,0,3,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,141,2,48,0,5,75
307,tie_interceptor89,0,18,643,0,0,3,0,0,1,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,149,2,48,0,5,75
308,tie_interceptor89,0,18,644,0,0,3,0,0,1,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,157,3,48,0,5,75
309,tie_interceptor89,0,18,645,0,0,3,0,0,1,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,165,3,48,0,6,75
310,tie_interceptor89,0,18,646,0,0,3,0,0,2,335,0,22,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,173,3,48,0,6,75
311,tie_interceptor89,0,18,647,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,181,3,48,0,6,75
312,tie_interceptor89,0,18,648,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,189,3,48,0,6,75
313,tie_interceptor89,0,18,649,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,197,3,48,0,6,75
314,tie_interceptor89,0,18,650,0,0,3,0,0,2,335,0,23,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,205,3,48,0,6,75
315,tie_interceptor89,0,18,651,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,213,3,48,0,6,75
316,tie_interceptor89,0,18,652,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,221,3,48,0,6,75
317,tie_interceptor89,0,18,653,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,229,3,48,0,6,75
318,tie_interceptor89,0,18,654,0,0,3,0,0,2,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,237,3,48,0,6,75
319,tie_interceptor89,0,18,655,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,245,3,48,0,6,75
320,tie_interceptor89,0,18,656,0,0,3,0,0,2,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,253,3,48,0,6,75
321,tie_interceptor89,0,18,657,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
322,tie_interceptor89,0,18,658,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
323,tie_interceptor89,0,18,659,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
324,tie_interceptor89,0,18,660,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
325,tie_interceptor89,0,18,661,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
326,tie_interceptor89,0,18,662,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
327,tie_interceptor89,0,18,663,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
328,tie_interceptor89,0,18,664,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
329,tie_interceptor89,0,18,665,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
330,tie_interceptor89,0,18,666,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
331,tie_interceptor89,0,18,667,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
332,tie_interceptor89,0,18,668,0,0,3,0,0,1,335,0,27,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
333,tie_interceptor89,0,18,669,0,0,3,0,0,1,335,0,27,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,0,6,75
