tick,name,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,grounded,fx_count,kudos,combo,nitro,riskboost,takedowns,skill_driver,crashbreaker,airspeed,air_lift,rotor_rpm,rotor_lift,fuel,cannon,missiles,lock,cargo,av_lock,threat,engine_dead,ctrl_loss,mission_score,medal,wing_score,shield,laser,heat
166,rogue_xwing89,0,18,433,0,0,6,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,100,1,76
167,rogue_xwing89,0,18,435,0,0,6,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,100,1,76
168,rogue_xwing89,0,18,436,0,0,6,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,100,1,76
169,rogue_xwing89,0,18,438,0,0,6,0,0,1,335,0,12,0,0,0,100,0,0,0,0,9999,979,80,0,0,0,40,0,0,0,0,0,100,1,76
170,rogue_xwing89,0,18,440,0,0,6,0,0,2,335,0,12,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,100,1,76
171,rogue_xwing89,0,18,442,0,0,6,0,0,1,335,0,11,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,100,1,76
172,rogue_xwing89,0,18,444,0,0,6,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,100,1,76
173,rogue_xwing89,0,18,446,0,0,6,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,978,80,0,0,0,40,0,0,0,0,0,100,1,76
174,rogue_xwing89,0,18,447,0,0,6,0,0,2,335,0,9,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,100,1,76
175,rogue_xwing89,0,18,449,0,0,6,0,0,1,335,0,8,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,100,1,76
176,rogue_xwing89,0,18,451,0,0,6,0,0,2,335,0,7,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,100,1,76
177,rogue_xwing89,0,18,453,0,0,6,0,0,1,335,0,7,0,0,0,100,0,0,0,0,9999,977,80,0,0,0,40,0,0,0,0,0,100,1,76
178,rogue_xwing89,0,18,455,0,0,6,0,0,2,335,0,6,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,40,0,0,0,0,0,100,1,76
179,rogue_xwing89,0,18,457,0,0,6,0,0,1,335,0,5,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,40,0,0,0,0,0,100,1,76
180,rogue_xwing89,0,18,459,0,0,6,0,0,1,335,0,5,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,39,0,0,0,0,0,100,1,76
181,rogue_xwing89,0,18,460,0,0,6,0,0,1,335,0,4,0,0,0,100,0,0,0,0,9999,976,80,0,0,0,38,0,0,0,0,0,100,1,76
182,rogue_xwing89,0,18,462,0,0,6,0,0,2,335,0,3,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,37,0,0,0,0,0,100,1,76
183,rogue_xwing89,0,18,464,0,0,6,0,0,1,335,0,3,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,36,0,0,0,0,0,100,1,76
184,rogue_xwing89,0,18,466,0,0,6,0,0,1,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,35,0,0,0,0,0,100,1,76
185,rogue_xwing89,0,18,468,0,0,6,0,0,1,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,34,0,0,0,0,0,100,1,76
186,rogue_xwing89,0,18,470,0,0,6,0,0,1,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,33,0,0,0,0,0,100,1,76
187,rogue_xwing89,0,18,471,0,0,6,0,0,1,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,32,0,0,0,0,0,100,1,76
188,rogue_xwing89,0,18,473,0,0,6,0,0,1,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,31,0,0,0,0,0,100,1,76
189,rogue_xwing89,0,18,475,0,0,6,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,30,0,0,0,0,0,100,1,76
190,rogue_xwing89,0,18,477,0,0,6,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,29,0,0,0,0,0,100,1,76
191,rogue_xwing89,0,18,479,0,0,6,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,28,0,0,0,0,0,100,1,76
192,rogue_xwing89,0,18,480,0,0,6,0,0,1,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,27,0,0,0,0,0,100,1,76
193,rogue_xwing89,0,18,482,0,0,6,0,0,0,335,0,0,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,26,0,0,0,0,0,100,2,76
194,rogue_xwing89,0,18,483,0,0,5,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,25,0,0,0,0,0,100,2,76
195,rogue_xwing89,0,18,485,0,0,5,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,24,0,0,0,0,0,100,2,76
196,rogue_xwing89,0,18,486,0,0,5,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,23,0,0,0,0,0,100,2,76
197,rogue_xwing89,0,18,488,0,0,5,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,22,0,0,0,0,0,100,2,76
198,rogue_xwing89,0,18,489,0,0,5,0,0,0,335,0,1,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,21,0,0,0,0,0,100,2,76
199,rogue_xwing89,0,18,491,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,20,0,0,0,0,0,100,2,76
200,rogue_xwing89,0,18,492,0,0,5,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,19,0,0,0,0,0,100,2,76
201,rogue_xwing89,0,18,493,0,0,4,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,18,0,0,0,0,0,100,2,76
202,rogue_xwing89,0,18,495,0,0,4,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,17,0,0,0,0,0,100,2,76
203,rogue_xwing89,0,18,496,0,0,4,0,0,0,335,0,2,0,0,0,100,0,0,0,0,9999,975,80,0,0,0,16,0,0,0,0,0,100,2,76
204,rogue_xwing89,0,18,497,0,0,4,0,0,1,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,15,0,0,0,0,0,100,2,76
205,rogue_xwing89,0,18,498,0,0,4,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,14,0,0,0,0,0,100,2,76
206,rogue_xwing89,0,18,499,0,0,4,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,13,0,0,0,0,0,100,2,76
207,rogue_xwing89,0,18,501,0,0,4,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,974,80,0,0,0,12,0,0,0,0,0,100,2,76
208,rogue_xwing89,0,18,502,0,0,4,0,0,2,335,0,3,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,11,0,0,0,0,0,100,2,76
209,rogue_xwing89,0,18,503,0,0,4,0,0,0,335,0,3,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,10,0,0,0,0,0,100,2,76
210,rogue_xwing89,0,18,504,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,9,0,0,0,0,0,100,2,76
211,rogue_xwing89,0,18,505,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,973,80,0,0,0,8,0,0,0,0,0,100,2,76
212,rogue_xwing89,0,18,506,0,0,4,0,0,1,335,0,4,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,7,0,0,0,0,0,100,2,76
213,rogue_xwing89,0,18,507,0,0,4,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,6,0,0,0,0,0,100,2,76
214,rogue_xwing89,0,18,508,0,0,3,0,0,0,335,0,4,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,5,0,0,0,0,0,100,2,76
215,rogue_xwing89,0,18,509,0,0,3,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,972,80,0,0,0,4,0,0,0,0,0,100,2,76
216,rogue_xwing89,0,18,510,0,0,3,0,0,1,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,3,0,0,0,0,0,100,2,76
217,rogue_xwing89,0,18,511,0,0,3,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,2,0,0,0,0,0,100,2,76
218,rogue_xwing89,0,18,512,0,0,3,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,1,0,0,0,0,0,100,2,76
219,rogue_xwing89,0,18,513,0,0,3,0,0,0,335,0,5,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,2,76
220,rogue_xwing89,0,18,514,0,0,3,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,2,76
221,rogue_xwing89,0,18,515,0,0,3,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
222,rogue_xwing89,0,18,516,0,0,3,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
223,rogue_xwing89,0,18,517,0,0,3,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
224,rogue_xwing89,0,18,518,0,0,3,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
225,rogue_xwing89,0,18,519,0,0,3,0,0,0,335,0,6,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
226,rogue_xwing89,0,18,520,0,0,3,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
227,rogue_xwing89,0,18,521,0,0,3,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
228,rogue_xwing89,0,18,522,0,0,3,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
229,rogue_xwing89,0,18,523,0,0,3,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
230,rogue_xwing89,0,18,524,0,0,3,0,0,0,335,0,7,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
231,rogue_xwing89,0,18,525,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
232,rogue_xwing89,0,18,526,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
233,rogue_xwing89,0,18,527,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
234,rogue_xwing89,0,18,528,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
235,rogue_xwing89,0,18,529,0,0,3,0,0,0,335,0,8,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
236,rogue_xwing89,0,18,530,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
237,rogue_xwing89,0,18,530,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,971,80,0,0,0,0,0,0,0,0,0,100,3,76
238,rogue_xwing89,0,18,531,0,0,3,0,0,1,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,100,3,76
239,rogue_xwing89,0,18,532,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,100,3,76
240,rogue_xwing89,0,18,533,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,100,3,76
241,rogue_xwing89,0,18,534,0,0,3,0,0,0,335,0,9,0,0,0,100,0,0,0,0,9999,970,80,0,0,0,0,0,0,0,0,0,100,3,76
242,rogue_xwing89,0,18,535,0,0,3,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,100,3,76
243,rogue_xwing89,0,18,536,0,0,3,0,0,0,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,100,3,76
244,rogue_xwing89,0,18,537,0,0,3,0,0,0,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,100,3,76
245,rogue_xwing89,0,18,538,0,0,3,0,0,0,335,0,10,0,0,0,100,0,0,0,0,9999,969,80,0,0,0,0,0,0,0,0,0,100,3,76
246,rogue_xwing89,0,18,539,0,0,3,0,0,1,335,0,10,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,100,3,76
247,rogue_xwing89,0,18,539,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,100,3,76
248,rogue_xwing89,0,18,540,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,100,3,76
249,rogue_xwing89,0,18,541,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,968,80,0,0,0,0,0,0,0,0,0,100,3,76
250,rogue_xwing89,0,18,542,0,0,3,0,0,1,335,0,11,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
251,rogue_xwing89,0,18,543,0,0,3,0,0,0,335,0,11,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
252,rogue_xwing89,0,18,544,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
253,rogue_xwing89,0,18,545,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
254,rogue_xwing89,0,18,546,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
255,rogue_xwing89,0,18,547,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
256,rogue_xwing89,0,18,547,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,76
257,rogue_xwing89,0,18,548,0,0,3,0,0,0,335,0,12,0,0,0,100,0,0,0,0,9999,967,80,0,0,0,0,0,0,0,0,0,100,4,75
258,rogue_xwing89,0,18,549,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,4,100,4,75
259,rogue_xwing89,0,18,550,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,8,100,4,75
260,rogue_xwing89,0,18,551,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,12,100,4,75
261,rogue_xwing89,0,18,552,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,16,100,4,75
262,rogue_xwing89,0,18,553,0,0,3,0,0,1,335,0,13,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,20,100,4,75
263,rogue_xwing89,0,18,554,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,24,100,4,75
264,rogue_xwing89,0,18,554,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,28,100,4,75
265,rogue_xwing89,0,18,555,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,32,100,4,75
266,rogue_xwing89,0,18,556,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,36,100,4,75
267,rogue_xwing89,0,18,557,0,0,3,0,0,1,335,0,14,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,40,100,4,75
268,rogue_xwing89,0,18,558,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,44,100,4,75
269,rogue_xwing89,0,18,559,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,0,0,0,5,0,48,100,4,75
270,rogue_xwing89,0,18,560,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,40,0,0,5,0,48,100,4,75
271,rogue_xwing89,0,18,561,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,967,80,1,0,1,40,0,0,5,0,48,100,4,75
272,rogue_xwing89,0,18,561,0,0,3,0,0,4,335,0,15,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,13,0,48,100,4,75
273,rogue_xwing89,0,18,562,0,0,3,0,0,1,335,0,15,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,21,0,48,100,4,75
274,rogue_xwing89,0,18,563,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,29,0,48,100,4,75
275,rogue_xwing89,0,18,564,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,966,79,1,0,1,40,0,0,37,0,48,100,4,75
276,rogue_xwing89,0,18,565,0,0,3,0,0,2,335,0,16,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,45,1,48,100,4,75
277,rogue_xwing89,0,18,566,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,53,1,48,100,4,75
278,rogue_xwing89,0,18,567,0,0,3,0,0,1,335,0,16,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,61,1,48,100,4,75
279,rogue_xwing89,0,18,568,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,965,79,1,0,1,40,0,0,69,1,48,100,5,75
280,rogue_xwing89,0,18,568,0,0,3,0,0,2,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,77,1,48,100,5,75
281,rogue_xwing89,0,18,569,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,85,1,48,100,5,75
282,rogue_xwing89,0,18,570,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,93,2,48,100,5,75
283,rogue_xwing89,0,18,571,0,0,3,0,0,1,335,0,17,0,0,0,100,0,0,0,0,9999,964,79,1,0,1,40,0,0,101,2,48,100,5,75
284,rogue_xwing89,0,18,572,0,0,3,0,0,2,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,109,2,48,100,5,75
285,rogue_xwing89,0,18,573,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,117,2,48,100,5,75
286,rogue_xwing89,0,18,574,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,125,2,48,100,5,75
287,rogue_xwing89,0,18,575,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
288,rogue_xwing89,0,18,575,0,0,3,0,0,2,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
289,rogue_xwing89,0,18,576,0,0,3,0,0,1,335,0,18,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
290,rogue_xwing89,0,18,577,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
291,rogue_xwing89,0,18,578,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
292,rogue_xwing89,0,18,579,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
293,rogue_xwing89,0,18,580,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
294,rogue_xwing89,0,18,581,0,0,3,0,0,1,335,0,19,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
295,rogue_xwing89,0,18,582,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
296,rogue_xwing89,0,18,582,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
297,rogue_xwing89,0,18,583,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
298,rogue_xwing89,0,18,584,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
299,rogue_xwing89,0,18,585,0,0,3,0,0,1,335,0,20,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
300,rogue_xwing89,0,18,586,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
301,rogue_xwing89,0,18,587,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
302,rogue_xwing89,0,18,588,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
303,rogue_xwing89,0,18,589,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
304,rogue_xwing89,0,18,589,0,0,3,0,0,2,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
305,rogue_xwing89,0,18,590,0,0,3,0,0,1,335,0,21,0,0,0,100,0,0,0,0,9999,963,79,1,0,1,40,0,0,133,2,48,100,5,75
306,rogue_xwing89,0,18,591,0,0,3,0,0,3,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,141,2,48,100,5,75
307,rogue_xwing89,0,18,592,0,0,3,0,0,1,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,149,2,48,100,5,75
308,rogue_xwing89,0,18,593,0,0,3,0,0,1,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,157,3,48,100,5,75
309,rogue_xwing89,0,18,594,0,0,3,0,0,1,335,0,22,0,0,0,100,0,0,0,0,9999,962,78,1,0,1,40,0,0,165,3,48,100,6,75
310,rogue_xwing89,0,18,595,0,0,3,0,0,2,335,0,22,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,173,3,48,100,6,75
311,rogue_xwing89,0,18,596,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,181,3,48,100,6,75
312,rogue_xwing89,0,18,596,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,189,3,48,100,6,75
313,rogue_xwing89,0,18,597,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,961,78,1,0,1,40,0,0,197,3,48,100,6,75
314,rogue_xwing89,0,18,598,0,0,3,0,0,2,335,0,23,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,205,3,48,100,6,75
315,rogue_xwing89,0,18,599,0,0,3,0,0,1,335,0,23,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,213,3,48,100,6,75
316,rogue_xwing89,0,18,600,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,221,3,48,100,6,75
317,rogue_xwing89,0,18,601,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,960,78,1,0,1,40,0,0,229,3,48,100,6,75
318,rogue_xwing89,0,18,602,0,0,3,0,0,2,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,237,3,48,100,6,75
319,rogue_xwing89,0,18,603,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,245,3,48,100,6,75
320,rogue_xwing89,0,18,603,0,0,3,0,0,2,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,253,3,48,100,6,75
321,rogue_xwing89,0,18,604,0,0,3,0,0,1,335,0,24,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
322,rogue_xwing89,0,18,605,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
323,rogue_xwing89,0,18,606,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
324,rogue_xwing89,0,18,607,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
325,rogue_xwing89,0,18,608,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
326,rogue_xwing89,0,18,609,0,0,3,0,0,1,335,0,25,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
327,rogue_xwing89,0,18,610,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
328,rogue_xwing89,0,18,610,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
329,rogue_xwing89,0,18,611,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
330,rogue_xwing89,0,18,612,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
331,rogue_xwing89,0,18,613,0,0,3,0,0,1,335,0,26,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
332,rogue_xwing89,0,18,614,0,0,3,0,0,1,335,0,27,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
333,rogue_xwing89,0,18,615,0,0,3,0,0,1,335,0,27,0,0,0,100,0,0,0,0,9999,959,78,1,0,1,40,0,0,261,3,48,100,6,75
